game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"3,636 / 27,270","1,215 / 3,575",94 / 191,Owned,Playing now,,474 hrs 51 mins,29 Mar 18,,10 Aug 22
Young Souls,https://www.trueachievements.com/game/Young-Souls/achievements,xbox-one,"289 / 2,746","150 / 1,000",9 / 33,Owned,Playing now,,12 hrs 9 mins,25 Mar 22,,27 Mar 22
Age of Empires IV (Windows),https://www.trueachievements.com/game/Age-of-Empires-IV/achievements,windows,"67 / 6,289","45 / 1,000",5 / 89,Owned,Playing now,,3 hrs 23 mins,02 Jan 22,,12 Jan 22
Halo Infinite,https://www.trueachievements.com/game/Halo-Infinite/achievements,xbox-one,"113 / 1,370",75 / 600,11 / 50,Owned,Playing now,,3 hrs 6 mins,28 Dec 21,,01 Jan 22
PAW Patrol: Mighty Pups Save Adventure Bay,https://www.trueachievements.com/game/PAW-Patrol-Mighty-Pups-Save-Adventure-Bay/achievements,xbox-one,"228 / 1,534","180 / 1,000",6 / 30,Owned,Playing now,,56 mins,29 Dec 21,,29 Dec 21
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"249 / 2,514","200 / 1,000",14 / 53,Owned,Playing now,,16 hrs 38 mins,18 Nov 21,,19 Nov 21
Forza Horizon 4,https://www.trueachievements.com/game/Forza-Horizon-4/achievements,xbox-one,"56 / 2,907","40 / 1,200",2 / 62,Owned,Playing now,,1 hr 28 mins,27 Oct 21,,27 Oct 21
The Good Life,https://www.trueachievements.com/game/The-Good-Life/achievements,xbox-one,"50 / 7,093","30 / 1,000",2 / 42,Owned,Playing now,,7 hrs 8 mins,23 Oct 21,,25 Oct 21
Lost Words: Beyond the Page (Windows),https://www.trueachievements.com/game/Lost-Words-Beyond-the-Page-Windows/achievements,windows,"77 / 1,229","75 / 1,000",2 / 21,Owned,Playing now,,56 mins,01 Oct 21,,01 Oct 21
Last Stop,https://www.trueachievements.com/game/Last-Stop/achievements,xbox-one,"1,248 / 1,540","835 / 1,000",27 / 35,Owned,Playing now,,8 hrs 54 mins,06 Sep 21,,06 Sep 21
Tell Me Why,https://www.trueachievements.com/game/Tell-Me-Why/achievements,xbox-one,"1,945 / 2,121","1,400 / 1,500",28 / 30,Owned,Playing now,,12 hrs 10 mins,07 Jun 21,,14 Jun 21
The Wild at Heart,https://www.trueachievements.com/game/The-Wild-at-Heart/achievements,xbox-one,"1,066 / 2,407","500 / 1,000",17 / 29,Owned,Playing now,,20 hrs 18 mins,26 May 21,,01 Jun 21
Microsoft Solitaire Collection (UWP),https://www.trueachievements.com/game/Microsoft-Solitaire-Collection/achievements,windows,"167 / 2,785","115 / 1,000",7 / 40,Owned,,,4 hrs 43 mins,08 Jul 17,,29 May 21
Maneater,https://www.trueachievements.com/game/Maneater/achievements,xbox-one,"87 / 1,913","80 / 1,000",4 / 32,Owned,Playing now,,1 hr 8 mins,26 May 21,,26 May 21
Drake Hollow,https://www.trueachievements.com/game/Drake-Hollow/achievements,xbox-one,"190 / 3,727","110 / 1,000",9 / 50,Owned,Playing now,,7 hrs 16 mins,08 Apr 21,,11 Apr 21
