game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Planet of Lana,https://www.trueachievements.com/game/Planet-of-Lana/achievements,xbox-one,"87 / 5,102","60 / 1,000",3 / 25,Owned,Playing now,,34 mins,26 May 23,,26 May 23
DOOM (1993),https://www.trueachievements.com/game/DOOM-1993/achievements,xbox-one,"54 / 3,412","50 / 1,000",1 / 19,Owned,Playing now,,46 mins,25 May 23,,25 May 23
DOOM Eternal,https://www.trueachievements.com/game/Doom-Eternal/achievements,xbox-one,"75 / 2,280","73 / 1,000",3 / 33,Owned,Playing now,,1 hr 38 mins,18 May 23,,18 May 23
Out of Space: Couch Edition,https://www.trueachievements.com/game/Out-of-Space/achievements,xbox-one,"303 / 4,078","155 / 1,000",7 / 25,Owned,Playing now,,4 hrs 27 mins,01 May 23,,17 May 23
Battlefield 2042,https://www.trueachievements.com/game/Battlefield-2042/achievements,xbox-series-x-s,"47 / 3,358","35 / 1,000",1 / 34,Owned,Playing now,,38 mins,15 May 23,,15 May 23
Star Wars Jedi: Fallen Order,https://www.trueachievements.com/game/Star-Wars-Jedi-Fallen-Order/achievements,xbox-one,"149 / 2,020","130 / 1,000",7 / 39,Owned,Playing now,,9 hrs 59 mins,10 May 23,,13 May 23
Descenders,https://www.trueachievements.com/game/Descenders/achievements,xbox-one,"23 / 8,443","20 / 1,000",2 / 32,Owned,Playing now,,17 mins,11 May 23,,11 May 23
Darkest Dungeon,https://www.trueachievements.com/game/Darkest-Dungeon/achievements,xbox-one,"15 / 6,144","15 / 1,000",1 / 52,Owned,Playing now,,24 mins,09 May 23,,09 May 23
Dead Cells,https://www.trueachievements.com/game/Dead-Cells/achievements,xbox-one,"112 / 3,808","90 / 1,000",8 / 53,Owned,Playing now,,2 hrs 1 min,30 Jan 23,,09 May 23
Dragon Age: Inquisition,https://www.trueachievements.com/game/Dragon-Age-Inquisition/achievements,xbox-one,"51 / 2,297","45 / 1,000",3 / 50,Owned,Playing now,,,04 May 23,,04 May 23
Medieval Dynasty,https://www.trueachievements.com/game/Medieval-Dynasty/achievements,xbox-series-x-s,"48 / 4,982","40 / 1,000",4 / 44,Owned,Playing now,,3 hrs 1 min,02 May 23,,02 May 23
Vampire Survivors,https://www.trueachievements.com/game/Vampire-Survivors/achievements,xbox-one,"5 / 2,013","5 / 1,200",1 / 140,Owned,Playing now,,4 mins,01 May 23,,01 May 23
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"448 / 4,382","300 / 1,990",19 / 90,Owned,,,7 hrs 6 mins,25 Sep 22,,27 Apr 23
Minecraft Legends,https://www.trueachievements.com/game/Minecraft-Legends/achievements,xbox-one,"142 / 4,974","90 / 1,000",4 / 30,Owned,Playing now,,3 hrs 12 mins,18 Apr 23,,20 Apr 23
Ghostwire: Tokyo,https://www.trueachievements.com/game/Ghostwire-Tokyo/achievements,xbox-series-x-s,"147 / 4,507","120 / 1,180",10 / 66,Owned,Playing now,,3 hrs 4 mins,12 Apr 23,,13 Apr 23
Among Us,https://www.trueachievements.com/game/Among-Us/achievements,xbox-one,"219 / 2,658","180 / 1,000",5 / 24,Owned,Playing now,,1 hr 2 mins,07 Apr 23,,12 Apr 23
Call of Duty: Black Ops II,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops-II/achievements,xbox-360,"19 / 1,786","15 / 1,000",2 / 50,Owned,Playing now,,,25 Mar 23,,11 Apr 23
