game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Forza Motorsport 7,https://www.trueachievements.com/game/Forza-Motorsport-7/achievements,xbox-one,"172 / 3,559","120 / 1,000",13 / 62,Owned,Playing now,,13 hrs 0 mins,17 May 21,,12 Mar 23
Battletoads,https://www.trueachievements.com/game/Battletoads/achievements,xbox-one,"1,420 / 4,087","655 / 1,000",41 / 61,Owned,Playing now,,10 hrs 2 mins,31 Oct 22,,05 Nov 22
Minecraft (Windows),https://www.trueachievements.com/game/Minecraft-Windows-10/achievements,windows,"2,399 / 6,705","1,150 / 2,630",59 / 112,Owned,,,455 hrs 21 mins,22 Jun 18,,30 Sep 22
Minecraft (Android),https://www.trueachievements.com/game/Minecraft-Pocket-Edition/achievements,android,"1,286 / 3,585","625 / 1,310",37 / 64,Owned,Playing now,,96 hrs 55 mins,26 Jun 22,,07 Aug 22
Gears of War 3,https://www.trueachievements.com/game/Gears-of-War-3/achievements,xbox-360,"195 / 2,849","170 / 1,000",18 / 50,Owned,Playing now,,,25 Oct 21,,31 Oct 21
Gears of War 2,https://www.trueachievements.com/game/Gears-of-War-2/achievements,xbox-360,"219 / 1,895","195 / 1,000",20 / 50,Owned,Playing now,,,30 Sep 21,,29 Oct 21
LIMBO (Windows),https://www.trueachievements.com/game/LIMBO-Windows/achievements,windows,"79 / 1,703","70 / 1,000",1 / 13,Owned,Playing now,,41 mins,04 Oct 21,,04 Oct 21
LIMBO,https://www.trueachievements.com/game/LIMBO/achievements,xbox-one,"80 / 2,179","70 / 1,000",1 / 13,Owned,Playing now,,30 mins,04 Oct 21,,04 Oct 21
eFootball PES 2021 SEASON UPDATE,https://www.trueachievements.com/game/eFootball-PES-2021/achievements,xbox-one,"78 / 3,274","40 / 1,000",4 / 49,Owned,Playing now,,2 hrs 56 mins,02 Oct 21,,03 Oct 21
Microsoft Solitaire Collection (UWP),https://www.trueachievements.com/game/Microsoft-Solitaire-Collection/achievements,windows,"5 / 2,785","5 / 1,000",1 / 40,Owned,Playing now,,32 mins,06 Aug 21,,06 Aug 21
Killer Instinct,https://www.trueachievements.com/game/Killer-Instinct/achievements,xbox-one,"13 / 6,051","10 / 1,150",1 / 108,Owned,Playing now,,12 mins,17 May 21,,17 May 21
Destroy All Humans! (Windows),https://www.trueachievements.com/game/Destroy-All-Humans-Windows/achievements,windows,"109 / 2,275","90 / 1,000",6 / 40,Owned,Playing now,,15 mins,14 May 21,,14 May 21
Age of Empires: Definitive Edition (Windows),https://www.trueachievements.com/game/Age-of-Empires-Definitive-Edition/achievements,windows,"1,028 / 1,932","730 / 1,250",21 / 44,Owned,Playing now,,120 hrs 29 mins,23 Nov 19,,17 Feb 21
Forza Horizon 3,https://www.trueachievements.com/game/Forza-Horizon-3/achievements,xbox-one,"4,390 / 6,633","1,845 / 2,500",86 / 125,Owned,Playing now,,152 hrs 56 mins,01 May 19,,22 Jul 20
Bridge Constructor Portal,https://www.trueachievements.com/game/Bridge-Constructor-Portal/achievements,xbox-one,"125 / 2,366","120 / 1,000",2 / 16,Owned,Playing now,,3 hrs 22 mins,30 Jan 20,,30 Jan 20
Sunset Overdrive (Windows),https://www.trueachievements.com/game/Sunset-Overdrive-Windows/achievements,windows,"40 / 6,228","40 / 1,745",2 / 80,Owned,Playing now,,43 mins,13 Jan 20,,13 Jan 20
ReCore,https://www.trueachievements.com/game/ReCore/achievements,xbox-one,"161 / 2,392","150 / 1,000",7 / 53,Owned,Playing now,,25 mins,13 Jan 20,,13 Jan 20
