game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
PAW Patrol: Mighty Pups Save Adventure Bay,https://www.trueachievements.com/game/PAW-Patrol-Mighty-Pups-Save-Adventure-Bay/achievements,xbox-one,"75 / 1,534","70 / 1,000",2 / 30,Owned,Playing now,,32 mins,30 Dec 21,,30 Dec 21
Townscaper,https://www.trueachievements.com/game/Townscaper/achievements,xbox-one,"788 / 1,156","700 / 1,000",7 / 10,Owned,Playing now,,2 hrs 7 mins,28 Dec 21,,28 Dec 21
Generation Zero,https://www.trueachievements.com/game/Generation-Zero/achievements,xbox-one,"117 / 3,637","90 / 1,000",5 / 50,Owned,Playing now,,1 hr 28 mins,27 Dec 21,,27 Dec 21
Back 4 Blood,https://www.trueachievements.com/game/Back-4-Blood/achievements,xbox-one,"46 / 3,642","40 / 1,000",3 / 55,Owned,Playing now,,1 hr 13 mins,08 Dec 21,,19 Dec 21
Mortal Kombat 11,https://www.trueachievements.com/game/Mortal-Kombat-11/achievements,xbox-one,"21 / 2,265","15 / 1,000",1 / 58,Owned,Playing now,,21 mins,19 Dec 21,,19 Dec 21
Grand Theft Auto: San Andreas – The Definitive Edition,https://www.trueachievements.com/game/Grand-Theft-Auto-San-Andreas-The-Definitive-Edition/achievements,xbox-one,"10 / 4,355","10 / 1,000",1 / 34,Owned,Playing now,,23 mins,17 Dec 21,,17 Dec 21
Before We Leave,https://www.trueachievements.com/game/Before-We-Leave/achievements,xbox-one,"5 / 10,649","5 / 1,000",1 / 55,Owned,Playing now,,1 hr 52 mins,10 Dec 21,,10 Dec 21
For Honor,https://www.trueachievements.com/game/For-Honor/achievements,xbox-one,"919 / 3,502","460 / 1,150",32 / 58,Owned,Playing now,,80 hrs 45 mins,10 Jul 21,,07 Dec 21
Gears Tactics,https://www.trueachievements.com/game/Gears-Tactics/achievements,xbox-one,"173 / 11,654","95 / 1,400",9 / 61,Owned,Playing now,,3 hrs 29 mins,06 Dec 21,,06 Dec 21
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"30 / 2,514","30 / 1,000",3 / 53,Owned,Playing now,,1 hr 59 mins,27 Nov 21,,03 Dec 21
Star Wars Jedi: Fallen Order,https://www.trueachievements.com/game/Star-Wars-Jedi-Fallen-Order/achievements,xbox-one,"63 / 2,020","60 / 1,000",3 / 39,Owned,Playing now,,4 hrs 2 mins,10 Nov 20,,23 Nov 21
Call of Duty: Vanguard,https://www.trueachievements.com/game/Call-of-Duty-Vanguard/achievements,xbox-one,"17 / 2,551","15 / 1,000",1 / 44,Owned,Playing now,,3 hrs 59 mins,20 Nov 21,,20 Nov 21
Injustice 2,https://www.trueachievements.com/game/Injustice-2/achievements,xbox-one,"187 / 3,893","105 / 1,000",7 / 62,Owned,Playing now,,11 hrs 57 mins,27 Jan 21,,26 Oct 21
Tropico 6,https://www.trueachievements.com/game/Tropico-6-Xbox-One/achievements,xbox-one,"122 / 3,522","60 / 1,000",3 / 40,Owned,Playing now,,24 hrs 39 mins,09 Oct 21,,20 Oct 21
Gang Beasts,https://www.trueachievements.com/game/Gang-Beasts/achievements,xbox-one,"382 / 1,971","250 / 1,000",6 / 19,Owned,Playing now,,6 hrs 31 mins,29 Aug 21,,18 Oct 21
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"1,487 / 5,002","895 / 2,330",47 / 101,Owned,,,432 hrs 7 mins,27 Apr 19,,26 Sep 21
Worms W.M.D.,https://www.trueachievements.com/game/Worms-WMD/achievements,xbox-one,"72 / 7,894","60 / 1,000",2 / 29,Owned,Playing now,,1 hr 55 mins,15 Sep 21,,15 Sep 21
Asphalt 9: Legends,https://www.trueachievements.com/game/Asphalt-9/achievements,xbox-one,"210 / 4,554","130 / 1,000",9 / 20,Owned,Playing now,,3 hrs 21 mins,08 Sep 21,,11 Sep 21
Cities: Skylines,https://www.trueachievements.com/game/Cities-Skylines/achievements,xbox-one,"698 / 5,580","260 / 1,085",21 / 46,Owned,Playing now,,98 hrs 28 mins,30 Jul 21,,16 Aug 21
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"816 / 6,477","420 / 1,500",22 / 67,Owned,Playing now,,242 hrs 37 mins,12 Jan 20,,12 Jul 21
Star Wars Battlefront II,https://www.trueachievements.com/game/Star-Wars-Battlefront-II/achievements,xbox-one,"777 / 2,283","500 / 1,045",24 / 43,Owned,Playing now,,26 hrs 45 mins,03 Dec 20,,09 Jul 21
Super Bomberman R Online,https://www.trueachievements.com/game/Super-Bomberman-R-Online/achievements,xbox-one,"1,468 / 2,357","640 / 1,000",6 / 10,Owned,Playing now,,4 hrs 48 mins,03 Jun 21,,15 Jun 21
Apex Legends,https://www.trueachievements.com/game/Apex-Legends/achievements,xbox-one,"1,241 / 1,430","900 / 1,000",11 / 12,Owned,,,116 hrs 35 mins,18 Feb 19,,08 Jun 21
Wolfenstein: The New Order,https://www.trueachievements.com/game/Wolfenstein-The-New-Order/achievements,xbox-one,"142 / 1,949","120 / 1,000",8 / 50,Owned,Playing now,,36 mins,18 Mar 21,,04 Jun 21
Just Cause 4,https://www.trueachievements.com/game/Just-Cause-4/achievements,xbox-one,"239 / 4,515","140 / 1,000",6 / 34,Owned,Playing now,,38 hrs 27 mins,18 May 21,,02 Jun 21
A Plague Tale: Innocence,https://www.trueachievements.com/game/A-Plague-Tale-Innocence/achievements,xbox-one,"15 / 1,873","15 / 1,000",1 / 35,Owned,Playing now,,44 mins,26 May 21,,26 May 21
Tom Clancy's The Division,https://www.trueachievements.com/game/The-Division/achievements,xbox-one,"5 / 1,837","5 / 1,000",1 / 50,Owned,Playing now,,51 mins,06 May 21,,06 May 21
The Walking Dead: Michonne,https://www.trueachievements.com/game/The-Walking-Dead-Michonne/achievements,xbox-one,"1,058 / 1,057","1,000 / 1,000",21 / 21,Owned,Playing now,,,04 May 21,05 May 21,05 May 21
The Walking Dead: A New Frontier,https://www.trueachievements.com/game/The-Walking-Dead-A-New-Frontier/achievements,xbox-one,"1,068 / 1,068","1,000 / 1,000",30 / 30,Owned,Playing now,,,25 Apr 21,01 May 21,01 May 21
The Walking Dead: Season Two,https://www.trueachievements.com/game/The-Walking-Dead-Season-Two/achievements,xbox-one,"1,119 / 1,119","1,000 / 1,000",40 / 40,Owned,Playing now,,,18 Apr 21,21 Apr 21,21 Apr 21
The Walking Dead,https://www.trueachievements.com/game/The-Walking-Dead/achievements,xbox-one,"1,348 / 1,348","1,000 / 1,000",48 / 48,Owned,Playing now,,17 hrs 26 mins,09 Apr 21,16 Apr 21,16 Apr 21
Injustice: Gods Among Us,https://www.trueachievements.com/game/Injustice-Gods-Among-Us/achievements,xbox-360,"436 / 6,549","290 / 1,000",14 / 50,Owned,Playing now,,,22 Jun 20,,08 Apr 21
Rogue Company,https://www.trueachievements.com/game/Rogue-Company/achievements,xbox-one,"792 / 1,977","600 / 1,000",14 / 20,Owned,Playing now,,6 hrs 38 mins,19 Feb 21,,09 Mar 21
Black Desert,https://www.trueachievements.com/game/Black-Desert/achievements,xbox-one,"5 / 3,793","5 / 1,000",1 / 25,Owned,Playing now,,1 hr 26 mins,07 Mar 21,,07 Mar 21
A Way Out,https://www.trueachievements.com/game/A-Way-Out/achievements,xbox-one,"384 / 1,736","280 / 1,000",5 / 14,Owned,Playing now,,6 hrs 22 mins,19 Feb 21,,20 Feb 21
Spellbreak,https://www.trueachievements.com/game/Spellbreak/achievements,xbox-one,"152 / 3,676","150 / 1,000",2 / 11,Owned,Playing now,,3 hrs 57 mins,19 Jan 21,,20 Jan 21
The Sims 4,https://www.trueachievements.com/game/The-Sims-4/achievements,xbox-one,"10 / 2,667","10 / 1,000",1 / 50,Owned,Playing now,,14 hrs 23 mins,24 Dec 20,,24 Dec 20
Dante's Inferno,https://www.trueachievements.com/game/Dantes-Inferno/achievements,xbox-360,"25 / 1,719","25 / 1,000",3 / 42,Owned,Playing now,,,24 Dec 20,,24 Dec 20
EA SPORTS UFC 2,https://www.trueachievements.com/game/EA-SPORTS-UFC-2/achievements,xbox-one,"16 / 3,947","15 / 1,000",1 / 33,Owned,Playing now,,2 hrs 8 mins,16 Dec 20,,16 Dec 20
Battlefield Hardline,https://www.trueachievements.com/game/Battlefield-Hardline/achievements,xbox-one,"119 / 2,347","105 / 1,000",5 / 40,Owned,Playing now,,1 hr 29 mins,12 Dec 20,,13 Dec 20
Titanfall,https://www.trueachievements.com/game/Titanfall/achievements,xbox-one,"26 / 2,295","25 / 1,000",1 / 35,Owned,Playing now,,40 mins,01 Dec 20,,01 Dec 20
