game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
LEGO 2K Drive,https://www.trueachievements.com/game/LEGO-2K-Drive/achievements,xbox-one,"1,684 / 5,249","480 / 1,000",24 / 38,Owned,Playing now,,78 hrs 50 mins,18 May 23,,04 Jun 23
Age of Empires II: Definitive Edition,https://www.trueachievements.com/game/Age-of-Empires-II-Definitive-Edition/achievements,xbox-one,"1,392 / 12,943","415 / 1,835",67 / 185,Owned,,,136 hrs 27 mins,08 Sep 22,,25 May 23
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"6,280 / 6,425","2,225 / 2,265",122 / 124,Owned,,,409 hrs 14 mins,25 Nov 21,,25 May 23
Atomic Heart,https://www.trueachievements.com/game/Atomic-Heart/achievements,xbox-one,"75 / 5,946","60 / 1,000",3 / 42,Owned,Playing now,,6 hrs 0 mins,22 Feb 23,,17 May 23
Guilty Gear -Strive-,https://www.trueachievements.com/game/Guilty-Gear-Strive/achievements,xbox-one,"832 / 4,387","340 / 1,000",14 / 38,Owned,Playing now,,3 hrs 34 mins,04 May 23,,08 May 23
Forza Motorsport 7,https://www.trueachievements.com/game/Forza-Motorsport-7/achievements,xbox-one,"75 / 3,559","60 / 1,000",8 / 62,Owned,Playing now,,1 hr 3 mins,01 May 23,,01 May 23
Ben 10: Power Trip,https://www.trueachievements.com/game/Ben-10-Power-Trip/achievements,xbox-one,"87 / 3,454","80 / 1,000",3 / 28,Owned,Playing now,,30 mins,17 Apr 23,,17 Apr 23
Descenders,https://www.trueachievements.com/game/Descenders/achievements,xbox-one,"211 / 8,443","135 / 1,000",8 / 32,Owned,Playing now,,15 hrs 54 mins,16 Apr 23,,17 Apr 23
Asphalt 9: Legends,https://www.trueachievements.com/game/Asphalt-9/achievements,xbox-one,"1,381 / 4,554","520 / 1,000",16 / 20,Owned,,,46 hrs 48 mins,01 Aug 22,,10 Apr 23
Road Redemption,https://www.trueachievements.com/game/Road-Redemption/achievements,xbox-one,"67 / 3,179","65 / 1,000",3 / 50,Owned,Playing now,,19 mins,11 Mar 23,,11 Mar 23
GoldenEye 007,https://www.trueachievements.com/game/GoldenEye-007/achievements,xbox-one,"921 / 3,246","440 / 1,000",22 / 55,Owned,Playing now,,5 hrs 8 mins,27 Jan 23,,10 Mar 23
Generation Zero,https://www.trueachievements.com/game/Generation-Zero/achievements,xbox-one,"66 / 3,637","60 / 1,000",3 / 50,Owned,Playing now,,1 hr 19 mins,08 Mar 23,,08 Mar 23
Contrast,https://www.trueachievements.com/game/Contrast/achievements,xbox-one,"152 / 1,581","125 / 1,000",5 / 22,Owned,Playing now,,,07 Mar 23,,07 Mar 23
Mirror's Edge Catalyst,https://www.trueachievements.com/game/Mirrors-Edge-Catalyst/achievements,xbox-one,"15 / 3,411","15 / 1,000",1 / 49,Owned,Playing now,,,03 Mar 23,,03 Mar 23
Carmageddon: Max Damage,https://www.trueachievements.com/game/Carmageddon-Max-Damage/achievements,xbox-one,"116 / 3,415","100 / 1,000",5 / 30,Owned,Playing now,,57 mins,28 Feb 23,,28 Feb 23
Assassin's Creed Odyssey,https://www.trueachievements.com/game/Assassins-Creed-Odyssey/achievements,xbox-one,"150 / 1,617","130 / 1,000",8 / 50,Owned,,,9 hrs 52 mins,12 Dec 22,,14 Feb 23
Opus: Echo of Starsong – Full Bloom Edition,https://www.trueachievements.com/game/Opus-Echo-of-Starsong/achievements,xbox-one,"23 / 7,124","20 / 1,000",2 / 40,Owned,Playing now,,10 mins,01 Feb 23,,01 Feb 23
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"100 / 3,698","90 / 1,750",5 / 79,Owned,,,90 hrs 25 mins,13 Jun 19,,24 Jan 23
Vampire Survivors,https://www.trueachievements.com/game/Vampire-Survivors/achievements,xbox-one,"159 / 2,013","140 / 1,200",27 / 140,Owned,Playing now,,1 hr 34 mins,22 Dec 22,,18 Jan 23
Broken Age,https://www.trueachievements.com/game/Broken-Age/achievements,xbox-one,"20 / 3,424","15 / 1,000",1 / 45,Owned,Playing now,,1 hr 15 mins,18 Jan 23,,18 Jan 23
