game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Halo: The Master Chief Collection (CN),https://www.trueachievements.com/game/Halo-The-Master-Chief-Collection-Chinese/achievements,xbox-one,"81 / 11,096","45 / 4,755",6 / 479,Owned,Playing now,,,28 Nov 21,,29 Nov 21
VASARA Collection,https://www.trueachievements.com/game/VASARA-Collection/achievements,xbox-one,"189 / 2,965","100 / 1,000",5 / 40,Owned,,,25 mins,13 Nov 19,,13 Nov 19
Shadowrun,https://www.trueachievements.com/game/Shadowrun/achievements,xbox-360,"22 / 2,954","10 / 1,000",1 / 50,Owned,,,,21 Sep 19,,05 Oct 19
Hand of the Gods: SMITE Tactics,https://www.trueachievements.com/game/Hand-of-the-Gods-SMITE-Tactics/achievements,xbox-one,"126 / 3,111","90 / 1,000",6 / 43,Owned,,,5 hrs 20 mins,11 Sep 19,,04 Oct 19
Gears of War,https://www.trueachievements.com/game/Gears-of-War/achievements,xbox-360,"16 / 2,676","10 / 1,000",1 / 49,Owned,,,,17 Sep 19,,17 Sep 19
Evolve,https://www.trueachievements.com/game/Evolve/achievements,xbox-one,"87 / 6,568","30 / 1,250",3 / 55,Owned,,,1 hr 32 mins,12 Aug 18,,12 Aug 18
Battlestations: Pacific,https://www.trueachievements.com/game/Battlestations-Pacific/achievements,xbox-360,"578 / 6,364","75 / 1,000",3 / 50,Owned,,,,28 Jul 18,,31 Jul 18
Aliens vs. Predator,https://www.trueachievements.com/game/Aliens-vs-Predator/achievements,xbox-360,"30 / 3,145","15 / 1,000",1 / 50,Owned,,,,17 Jul 18,,27 Jul 18
