game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Overwatch 2,https://www.trueachievements.com/game/Overwatch/achievements,xbox-one,"425 / 2,412","265 / 1,120",15 / 67,Owned,,,88 hrs 21 mins,25 Apr 20,,03 Jan 23
Fortnite,https://www.trueachievements.com/game/Fortnite/achievements,xbox-one,"329 / 6,073","240 / 1,000",18 / 45,Owned,,,1270 hrs 19 mins,19 Apr 19,,11 Sep 22
MultiVersus,https://www.trueachievements.com/game/MultiVersus/achievements,xbox-one,"37 / 5,210","30 / 1,000",2 / 28,Owned,,,1 hr 42 mins,14 Aug 22,,14 Aug 22
Fall Guys,https://www.trueachievements.com/game/Fall-Guys-Ultimate-Knockout/achievements,xbox-one,"542 / 2,661","360 / 1,000",18 / 34,Owned,,,13 hrs 14 mins,22 Jun 22,,26 Jul 22
Rocket League,https://www.trueachievements.com/game/Rocket-League/achievements,xbox-one,"1,697 / 3,931","1,150 / 2,200",48 / 77,Owned,,,26 hrs 54 mins,07 Dec 19,,03 Jan 22
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"577 / 2,514","390 / 1,000",26 / 53,Owned,,,40 hrs 45 mins,10 Nov 21,,02 Jan 22
Brawlhalla,https://www.trueachievements.com/game/Brawlhalla/achievements,xbox-one,"861 / 6,567","345 / 1,250",20 / 49,Owned,,,49 hrs 33 mins,07 May 21,,30 Aug 21
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"353 / 4,127","280 / 1,950",19 / 87,Owned,,,65 hrs 30 mins,12 Apr 21,,25 Jul 21
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"750 / 1,797","600 / 1,000",9 / 11,Owned,,,85 hrs 10 mins,10 Dec 18,,13 Jul 21
Apex Legends,https://www.trueachievements.com/game/Apex-Legends/achievements,xbox-one,"97 / 1,430","75 / 1,000",1 / 12,Owned,,,3 hrs 5 mins,30 Jan 21,,30 Jan 21
Immortals Fenyx Rising,https://www.trueachievements.com/game/Immortals-Fenyx-Rising/achievements,xbox-one,"272 / 2,025","210 / 1,000",14 / 50,Owned,,,11 hrs 56 mins,31 Dec 20,,02 Jan 21
Marvel's Avengers,https://www.trueachievements.com/game/Marvels-Avengers/achievements,xbox-one,"498 / 2,725","350 / 1,000",20 / 50,Owned,,,8 hrs 45 mins,08 Oct 20,,12 Oct 20
Star Wars Battlefront II,https://www.trueachievements.com/game/Star-Wars-Battlefront-II/achievements,xbox-one,"133 / 2,202","95 / 1,000",5 / 40,Owned,,,15 hrs 11 mins,09 Feb 20,,12 Jun 20
The LEGO NINJAGO Movie Video Game,https://www.trueachievements.com/game/The-LEGO-NINJAGO-Movie-Video-Game/achievements,xbox-one,"83 / 2,228","80 / 1,000",4 / 50,Owned,,,1 hr 10 mins,20 May 20,,21 May 20
Plants vs. Zombies Garden Warfare 2,https://www.trueachievements.com/game/Plants-vs-Zombies-Garden-Warfare-2/achievements,xbox-one,"35 / 2,554","25 / 1,000",3 / 51,Owned,,,,14 Feb 20,,15 Feb 20
