game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
PUBG: Battlegrounds,https://www.trueachievements.com/game/PlayerUnknowns-Battlegrounds/achievements,xbox-one,"276 / 3,280","175 / 1,000",6 / 37,Owned,,,58 hrs 49 mins,11 Oct 18,,12 Oct 18
Back to the Future: The Game - 30th Anniversary Edition,https://www.trueachievements.com/game/Back-to-the-Future-The-Game-30th-Anniversary-Edition/achievements,xbox-one,"20 / 1,998","15 / 1,000",1 / 59,Owned,,,8 mins,29 Dec 17,,29 Dec 17
Call of Duty: WWII,https://www.trueachievements.com/game/Call-of-Duty-WWII/achievements,xbox-one,"48 / 2,632","35 / 1,000",2 / 50,Owned,,,20 hrs 23 mins,03 Nov 17,,04 Nov 17
Forza Motorsport 5,https://www.trueachievements.com/game/Forza-Motorsport-5/achievements,xbox-one,"5 / 4,359","5 / 1,000",1 / 78,Owned,,,21 mins,30 Sep 17,,30 Sep 17
Battlefield 1,https://www.trueachievements.com/game/Battlefield-1/achievements,xbox-one,"665 / 2,687","410 / 1,000",10 / 31,Owned,,,255 hrs 22 mins,21 Oct 16,,21 Nov 16
Battlefield Hardline,https://www.trueachievements.com/game/Battlefield-Hardline/achievements,xbox-one,"725 / 2,347","500 / 1,000",23 / 40,Owned,,,82 hrs 50 mins,17 Mar 15,,14 Oct 16
Madden NFL 17,https://www.trueachievements.com/game/Madden-NFL-17/achievements,xbox-one,"0 / 2,358","0 / 1,000",0 / 35,Owned,,,4 hrs 8 mins,18 Aug 16,,18 Aug 16
Saints Row IV,https://www.trueachievements.com/game/Saints-Row-IV/achievements,xbox-360,"111 / 1,879","100 / 1,000",7 / 50,Owned,,,,24 Apr 16,,16 Aug 16
Twitch,https://www.trueachievements.com/game/Twitch/achievements,xbox-one,0 / 0,0 / 0,2 / 10,Owned,,,10 hrs 19 mins,22 Apr 16,,22 Apr 16
NBA 2K15,https://www.trueachievements.com/game/NBA-2K15/achievements,xbox-one,"253 / 8,136","125 / 1,000",13 / 50,Owned,,,98 hrs 39 mins,31 May 15,,17 Apr 16
Call of Duty: Black Ops III,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops-III/achievements,xbox-one,"113 / 3,543","80 / 1,000",4 / 47,Owned,,,640 hrs 30 mins,11 Nov 15,,31 Dec 15
The Walking Dead,https://www.trueachievements.com/game/The-Walking-Dead/achievements,xbox-one,"83 / 1,348","80 / 1,000",4 / 48,Owned,,,44 mins,31 Dec 15,,31 Dec 15
Madden NFL 16,https://www.trueachievements.com/game/Madden-NFL-16/achievements,xbox-one,"2,501 / 2,989","905 / 1,000",33 / 36,Owned,,,333 hrs 54 mins,20 Aug 15,,08 Dec 15
Assassin's Creed IV: Black Flag,https://www.trueachievements.com/game/Assassins-Creed-IV-Black-Flag/achievements,xbox-one,"10 / 2,165","10 / 1,000",1 / 50,Owned,,,2 hrs 16 mins,24 Jul 15,,24 Jul 15
Madden NFL 15,https://www.trueachievements.com/game/Madden-NFL-15/achievements,xbox-one,"1,515 / 3,031","550 / 1,000",23 / 38,Owned,,,415 hrs 46 mins,21 Nov 14,,25 May 15
Battlefield 4,https://www.trueachievements.com/game/Battlefield-4/achievements,xbox-one,"13 / 2,097","10 / 1,000",1 / 42,Owned,,,23 hrs 9 mins,13 Feb 15,,13 Feb 15
Call of Duty: Advanced Warfare,https://www.trueachievements.com/game/Call-of-Duty-Advanced-Warfare/achievements,xbox-one,"492 / 1,867","400 / 1,000",20 / 50,Owned,,,90 hrs 32 mins,15 Nov 14,,03 Feb 15
Madden NFL 15 (Xbox 360),https://www.trueachievements.com/game/Madden-NFL-15-Xbox-360/achievements,xbox-360,"1,558 / 2,626","620 / 1,000",22 / 38,Owned,,,,27 Aug 14,,07 Nov 14
NCAA Football 14,https://www.trueachievements.com/game/NCAA-Football-14/achievements,xbox-360,"1,068 / 2,396","570 / 1,000",22 / 41,Owned,,,,14 Jul 13,,19 Aug 14
Madden NFL 13,https://www.trueachievements.com/game/Madden-NFL-13/achievements,xbox-360,"590 / 5,196","260 / 1,000",18 / 42,Owned,,,,28 Aug 12,,27 Jul 14
