game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Far Cry Primal,https://www.trueachievements.com/game/Far-Cry-Primal/achievements,xbox-one,"20 / 1,627","20 / 1,000",1 / 50,Owned,,,,11 Nov 21,,11 Nov 21
MLB The Show 21,https://www.trueachievements.com/game/MLB-The-Show-21/achievements,xbox-one,"1,795 / 1,975","920 / 1,000",22 / 25,Owned,,,63 hrs 20 mins,20 Apr 21,,07 Jun 21
Final Fantasy VIII Remastered,https://www.trueachievements.com/game/Final-Fantasy-VIII-Remastered/achievements,xbox-one,"136 / 2,135","100 / 1,000",10 / 34,Owned,,,11 hrs 40 mins,28 May 21,,07 Jun 21
Mass Effect Legendary Edition,https://www.trueachievements.com/game/Mass-Effect-Legendary-Edition/achievements,xbox-one,"5,495 / 5,495","2,915 / 2,915",127 / 127,Owned,,,122 hrs 20 mins,14 May 21,01 Jun 21,01 Jun 21
Resident Evil Village,https://www.trueachievements.com/game/Resident-Evil-Village/achievements,xbox-one,"1,938 / 1,938","1,000 / 1,000",49 / 49,Owned,,,54 hrs 39 mins,07 May 21,31 May 21,31 May 21
Two Point Hospital,https://www.trueachievements.com/game/Two-Point-Hospital/achievements,xbox-one,"340 / 6,462","150 / 1,000",6 / 30,Owned,,,,20 Mar 21,,18 May 21
Dark Souls III,https://www.trueachievements.com/game/Dark-Souls-III/achievements,xbox-one,"929 / 1,908","650 / 1,000",34 / 43,Owned,,,,16 Jan 18,,13 Apr 21
The Medium,https://www.trueachievements.com/game/The-Medium/achievements,xbox-series-x-s,"1,547 / 1,689","960 / 1,000",38 / 39,Owned,,,,01 Feb 21,,20 Mar 21
The Wolf Among Us,https://www.trueachievements.com/game/The-Wolf-Among-Us/achievements,xbox-one,"1,341 / 1,341","1,000 / 1,000",35 / 35,Owned,,,,14 Mar 21,16 Mar 21,16 Mar 21
The Walking Dead: A New Frontier,https://www.trueachievements.com/game/The-Walking-Dead-A-New-Frontier/achievements,xbox-one,"1,068 / 1,068","1,000 / 1,000",30 / 30,Owned,,,,10 Mar 21,14 Mar 21,14 Mar 21
The Dark Pictures Anthology: Man of Medan,https://www.trueachievements.com/game/The-Dark-Pictures-Man-Of-Medan/achievements,xbox-one,"80 / 3,878","50 / 1,000",5 / 30,Owned,,,,26 Feb 21,,03 Mar 21
Deus Ex: Mankind Divided,https://www.trueachievements.com/game/Deus-Ex-Mankind-Divided/achievements,xbox-one,"5,372 / 5,371","1,570 / 1,570",81 / 81,Owned,,,,21 Feb 18,25 Feb 21,25 Feb 21
Deus Ex: Human Revolution,https://www.trueachievements.com/game/Deus-Ex-Human-Revolution/achievements,xbox-360,"2,861 / 2,860","1,250 / 1,250",59 / 59,Owned,,,,23 Aug 11,07 Jul 22,21 Feb 21
Borderlands: Game of the Year Edition,https://www.trueachievements.com/game/Borderlands-Game-of-the-Year-Edition/achievements,xbox-one,"1,806 / 3,247","1,195 / 1,750",58 / 80,Owned,,,47 hrs 9 mins,05 Apr 19,,15 Feb 21
Remnant: From the Ashes,https://www.trueachievements.com/game/Remnant-From-the-Ashes/achievements,xbox-one,"70 / 2,206","60 / 1,000",4 / 40,Owned,,,3 hrs 48 mins,13 Feb 21,,13 Feb 21
Resident Evil 4 (Xbox One),https://www.trueachievements.com/game/Resident-Evil-4-Xbox-One/achievements,xbox-one,"1,748 / 1,748","1,000 / 1,000",12 / 12,Owned,,,,29 Jun 18,09 Feb 21,09 Feb 21
Tom Clancy's The Division 2,https://www.trueachievements.com/game/Tom-Clancys-The-Division-2/achievements,xbox-one,"61 / 2,279","50 / 1,010",4 / 43,Owned,,,8 hrs 18 mins,30 Mar 19,,07 Feb 21
Halo 5: Guardians,https://www.trueachievements.com/game/Halo-5-Guardians/achievements,xbox-one,"616 / 2,482","350 / 1,000",24 / 65,Owned,,,15 hrs 30 mins,31 Jan 21,,04 Feb 21
Madden NFL 21,https://www.trueachievements.com/game/Madden-NFL-21/achievements,xbox-series-x-s,"1,722 / 2,610","715 / 1,000",16 / 28,Owned,,,135 hrs 13 mins,03 Dec 20,,27 Jan 21
HITMAN 2,https://www.trueachievements.com/game/HITMAN-2/achievements,xbox-one,"3,563 / 4,116","1,555 / 1,740",85 / 101,Owned,,,101 hrs 29 mins,02 Jun 20,,11 Jan 21
Dishonored 2,https://www.trueachievements.com/game/Dishonored-2/achievements,xbox-one,"3,026 / 3,026","1,000 / 1,000",50 / 50,Owned,,,,18 Jul 18,30 Dec 20,30 Dec 20
BioShock Remastered,https://www.trueachievements.com/game/BioShock-Xbox-One/achievements,xbox-one,"2,233 / 2,369","1,140 / 1,200",61 / 63,Owned,,,,28 Dec 17,,30 Dec 20
Dishonored: Death of the Outsider,https://www.trueachievements.com/game/Dishonored-Death-of-the-Outsider/achievements,xbox-one,"2,051 / 2,051","1,000 / 1,000",30 / 30,Owned,,,13 hrs 1 min,16 Dec 20,29 Dec 20,29 Dec 20
Halo: The Master Chief Collection,https://www.trueachievements.com/game/Halo-The-Master-Chief-Collection/achievements,xbox-one,"4,386 / 23,089","1,900 / 6,490",186 / 649,Owned,,,106 hrs 21 mins,02 Mar 19,,08 Dec 20
Resident Evil 7: Biohazard,https://www.trueachievements.com/game/Resident-Evil-7/achievements,xbox-one,"1,792 / 3,148","750 / 1,170",30 / 42,Owned,,,16 hrs 15 mins,14 Mar 19,,08 Nov 20
Age of Empires: Definitive Edition (Windows),https://www.trueachievements.com/game/Age-of-Empires-Definitive-Edition/achievements,windows,"1,884 / 1,932","1,230 / 1,250",43 / 44,Owned,,,,02 Nov 20,,05 Nov 20
Rise of Nations: Extended Edition (Windows),https://www.trueachievements.com/game/Rise-of-Nations-Extended-Edition/achievements,windows,"86 / 5,039","50 / 1,000",4 / 38,Owned,,,,03 Nov 20,,03 Nov 20
Madden NFL 21 (Xbox One),https://www.trueachievements.com/game/Madden-NFL-21-Xbox-One/achievements,xbox-one,"1,509 / 2,449","660 / 1,000",15 / 28,Owned,,,84 hrs 45 mins,01 Oct 20,,22 Oct 20
Perfect Dark Zero,https://www.trueachievements.com/game/Perfect-Dark-Zero/achievements,xbox-360,"180 / 3,957","105 / 1,000",9 / 50,Owned,,,,24 Jan 06,,10 Oct 20
Fallout: New Vegas,https://www.trueachievements.com/game/Fallout-New-Vegas/achievements,xbox-360,"1,140 / 3,131","740 / 1,655",33 / 75,Owned,,,,21 Sep 20,,27 Sep 20
