game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Tom Clancy's The Division 2,https://www.trueachievements.com/game/Tom-Clancys-The-Division-2/achievements,xbox-one,"1,600 / 2,929","905 / 1,320",40 / 56,Owned,,,182 hrs 0 mins,09 Mar 20,,18 May 23
DIRT 5,https://www.trueachievements.com/game/Dirt-5/achievements,xbox-one,"20 / 2,570","20 / 1,000",1 / 20,Owned,Playing now,,34 mins,15 May 23,,15 May 23
Teenage Mutant Ninja Turtles: Shredder's Revenge,https://www.trueachievements.com/game/Teenage-Mutant-Ninja-Turtles-Shredders-Revenge/achievements,xbox-one,"117 / 2,784","100 / 1,000",3 / 30,Owned,,,37 mins,22 Jan 23,,15 May 23
TrueAchievements,https://www.trueachievements.com/game/TrueAchievements/achievements,xbox-one,0 / 0,0 / 0,1 / 20,Owned,Playing now,,,09 May 23,,09 May 23
Unpacking,https://www.trueachievements.com/game/Unpacking/achievements,xbox-one,"255 / 1,484","190 / 1,000",7 / 25,Owned,,,1 hr 17 mins,10 Apr 23,,10 Apr 23
WWE 2K22 (Xbox One),https://www.trueachievements.com/game/WWE-2K22-Xbox-One/achievements,xbox-one,"164 / 2,883","90 / 1,000",6 / 54,Owned,,,4 hrs 50 mins,07 Feb 23,,07 Feb 23
Injustice 2,https://www.trueachievements.com/game/Injustice-2/achievements,xbox-one,"15 / 3,893","15 / 1,000",1 / 62,Owned,,,58 mins,02 Feb 23,,02 Feb 23
Wreckfest,https://www.trueachievements.com/game/Wreckfest/achievements,xbox-one,"235 / 3,155","140 / 1,000",5 / 20,Owned,,,4 hrs 6 mins,01 Mar 21,,22 Jan 23
ARCADE GAME SERIES: GALAGA,https://www.trueachievements.com/game/ARCADE-GAME-SERIES-GALAGA/achievements,xbox-one,"105 / 2,747","90 / 1,000",2 / 20,Owned,,,,19 Jan 23,,19 Jan 23
LEGO Star Wars: The Skywalker Saga,https://www.trueachievements.com/game/LEGO-Star-Wars-The-Skywalker-Saga/achievements,xbox-one,"2,813 / 3,255","905 / 1,000",39 / 45,Owned,,,126 hrs 33 mins,05 Apr 22,,10 Jan 23
theHunter: Call of the Wild,https://www.trueachievements.com/game/theHunter-Call-of-the-Wild/achievements,xbox-one,"382 / 9,251","185 / 1,000",15 / 48,Owned,,,20 hrs 40 mins,06 Dec 19,,04 Jan 23
Call of Duty: WWII,https://www.trueachievements.com/game/Call-of-Duty-WWII/achievements,xbox-one,"622 / 5,253","390 / 1,500",21 / 60,Owned,,,21 hrs 45 mins,31 Jul 18,,15 Dec 22
Beacon Pines,https://www.trueachievements.com/game/Beacon-Pines/achievements,xbox-one,"1,090 / 1,635","700 / 1,000",7 / 10,Owned,,,5 hrs 38 mins,11 Dec 22,,12 Dec 22
Call of Duty: Modern Warfare 2 Campaign Remastered,https://www.trueachievements.com/game/Modern-Warfare-2-Remastered/achievements,xbox-one,"46 / 1,763","40 / 1,000",3 / 50,Owned,,,30 mins,21 Nov 22,,25 Nov 22
Trackmania Turbo,https://www.trueachievements.com/game/Trackmania-Turbo/achievements,xbox-one,"242 / 11,302","120 / 1,000",8 / 48,Owned,,,,15 Aug 18,,02 Mar 22
Grounded,https://www.trueachievements.com/game/Grounded/achievements,xbox-one,"55 / 1,897","50 / 1,000",1 / 20,Owned,,,2 hrs 15 mins,18 Feb 22,,18 Feb 22
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"20 / 2,514","20 / 1,000",2 / 53,Owned,,,31 mins,18 Feb 22,,18 Feb 22
Joy Ride Turbo,https://www.trueachievements.com/game/Joy-Ride-Turbo/achievements,xbox-360,59 / 623,50 / 200,4 / 12,Owned,,,,17 Nov 19,,26 Jan 22
