game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Friday the 13th: The Game,https://www.trueachievements.com/game/Friday-the-13th-The-Game/achievements,xbox-one,"2,031 / 8,245","490 / 1,000",37 / 52,Owned,Playing now,,350 hrs 31 mins,06 May 18,,12 Feb 23
Wheel of Fortune,https://www.trueachievements.com/game/Wheel-Of-Fortune/achievements,xbox-one,"352 / 1,565","300 / 1,000",5 / 13,Owned,Playing now,,6 hrs 19 mins,30 Dec 17,,05 Feb 23
Trivial Pursuit Live! 2,https://www.trueachievements.com/game/TRIVIAL-PURSUIT-Live-2/achievements,xbox-one,"648 / 2,285","530 / 1,000",11 / 15,Owned,Playing now,,5 hrs 50 mins,28 May 22,,01 Jan 23
Guitar Hero III: Legends of Rock,https://www.trueachievements.com/game/Guitar-Hero-3-Legends-of-Rock/achievements,xbox-360,"77 / 5,171","35 / 1,000",4 / 59,Owned,Playing now,,,05 Nov 21,,15 Nov 21
Guitar Hero II,https://www.trueachievements.com/game/Guitar-Hero-2/achievements,xbox-360,"237 / 2,492","130 / 1,000",5 / 50,Owned,,,,11 Jun 17,,15 Nov 21
Guitar Hero 5,https://www.trueachievements.com/game/Guitar-Hero-5/achievements,xbox-360,"32 / 3,051","30 / 1,000",4 / 49,Owned,Playing now,,,15 Nov 21,,15 Nov 21
Jeopardy!,https://www.trueachievements.com/game/Jeopardy/achievements,xbox-one,"909 / 2,157","500 / 1,000",7 / 13,Owned,Playing now,,13 hrs 48 mins,03 Dec 17,,07 Nov 21
Overcooked! All You Can Eat,https://www.trueachievements.com/game/Overcooked-All-You-Can-Eat/achievements,xbox-one,"243 / 1,834","195 / 1,000",11 / 42,Owned,Playing now,,2 hrs 42 mins,10 Apr 21,,17 Aug 21
Overcooked! 2,https://www.trueachievements.com/game/Overcooked-2/achievements,xbox-one,"2,108 / 4,069","780 / 1,500",16 / 33,Owned,Playing now,,36 hrs 3 mins,30 Sep 18,,09 Apr 21
Tetris Effect: Connected,https://www.trueachievements.com/game/Tetris-Effect-Connected/achievements,xbox-one,"55 / 6,777","50 / 1,000",3 / 42,Owned,Playing now,,18 hrs 43 mins,18 Nov 20,,18 Nov 20
MONOPOLY Plus,https://www.trueachievements.com/game/MONOPOLY-Plus/achievements,xbox-one,"651 / 1,349","530 / 1,000",10 / 15,Owned,Playing now,,7 hrs 32 mins,18 Oct 20,,22 Oct 20
Rocket League,https://www.trueachievements.com/game/Rocket-League/achievements,xbox-one,"2,571 / 3,931","1,605 / 2,200",62 / 77,Owned,,,304 hrs 21 mins,03 Jul 16,,21 Oct 20
Deployment,https://www.trueachievements.com/game/Deployment/achievements,xbox-one,"215 / 1,136","200 / 1,000",2 / 11,Owned,Playing now,,10 mins,03 Oct 20,,03 Oct 20
Trivial Pursuit Live!,https://www.trueachievements.com/game/TRIVIAL-PURSUIT-LIVE-Xbox-One/achievements,xbox-one,"581 / 1,951","430 / 1,000",10 / 15,Owned,,,18 hrs 9 mins,25 Feb 16,,18 Sep 20
Marvel: Ultimate Alliance,https://www.trueachievements.com/game/Marvel-Ultimate-Alliance-Xbox-One/achievements,xbox-one,"29 / 3,084","25 / 1,000",3 / 46,Owned,Playing now,,1 hr 3 mins,27 Jul 20,,27 Jul 20
Minecraft Dungeons,https://www.trueachievements.com/game/Minecraft-Dungeons/achievements,xbox-one,"196 / 1,816","160 / 1,000",8 / 24,Owned,Playing now,,,05 Jun 20,,10 Jun 20
Golf With Your Friends,https://www.trueachievements.com/game/Golf-With-Your-Friends/achievements,xbox-one,"877 / 3,277","545 / 1,000",21 / 36,Owned,Playing now,,,24 May 20,,31 May 20
Uno,https://www.trueachievements.com/game/Uno-Xbox-One/achievements,xbox-one,"414 / 1,916","350 / 1,000",7 / 12,Owned,Playing now,,3 hrs 37 mins,11 Feb 18,,12 Apr 20
FIFA 17,https://www.trueachievements.com/game/FIFA-17/achievements,xbox-one,"92 / 2,215","75 / 1,000",4 / 44,Owned,Playing now,,16 hrs 12 mins,18 Feb 20,,18 Feb 20
Yet Another Zombie Defense HD,https://www.trueachievements.com/game/Yet-Another-Zombie-Defense-HD/achievements,xbox-one,"240 / 1,939","200 / 1,000",7 / 27,Owned,Playing now,,21 mins,24 Jun 18,,24 Jun 18
Virtua Fighter 5 Final Showdown,https://www.trueachievements.com/game/Virtua-Fighter-5-Final-Showdown/achievements,xbox-360,72 / 564,40 / 400,2 / 12,Owned,Playing now,,,04 Jan 18,,07 Jan 18
Chess Ultra,https://www.trueachievements.com/game/Chess-Ultra/achievements,xbox-one,"171 / 3,208","115 / 1,000",6 / 38,Owned,Playing now,,3 hrs 26 mins,07 Dec 17,,07 Dec 17
Race Arcade,https://www.trueachievements.com/game/Race-Arcade/achievements,xbox-one,"10 / 1,601","10 / 1,000",1 / 22,Owned,Playing now,,19 mins,14 Aug 17,,14 Aug 17
Guitar Hero: Warriors of Rock,https://www.trueachievements.com/game/Guitar-Hero-Warriors-of-Rock/achievements,xbox-360,"12 / 2,214","10 / 1,000",1 / 50,Owned,,,,01 Jul 17,,01 Jul 17
Happy Dungeons,https://www.trueachievements.com/game/Happy-Dungeons/achievements,xbox-one,"238 / 4,449","95 / 1,000",3 / 32,Owned,,,15 hrs 25 mins,01 Jun 17,,01 Jun 17
Hasbro Family Game Night,https://www.trueachievements.com/game/Family-Game-Night/achievements,xbox-360,38 / 350,30 / 200,3 / 10,Owned,,,,22 Apr 17,,22 Apr 17
Paperboy,https://www.trueachievements.com/game/Paperboy/achievements,xbox-360,36 / 426,35 / 200,3 / 12,Owned,,,,22 Apr 17,,22 Apr 17
Halo: The Master Chief Collection,https://www.trueachievements.com/game/Halo-The-Master-Chief-Collection/achievements,xbox-one,"114 / 16,595","30 / 4,500",4 / 450,Owned,,,4 hrs 1 min,02 Jan 17,,16 Feb 17
Overcooked,https://www.trueachievements.com/game/Overcooked/achievements,xbox-one,"1,195 / 2,321","651 / 1,000",9 / 11,Owned,,,8 hrs 19 mins,12 Jan 17,,15 Jan 17
Energy Cycle (Xbox One),https://www.trueachievements.com/game/Energy-Cycle-Xbox-One/achievements,xbox-one,"100 / 1,020","100 / 1,000",1 / 10,Owned,,,8 mins,01 Jan 17,,01 Jan 17
Forza Motorsport 6,https://www.trueachievements.com/game/Forza-Motorsport-6/achievements,xbox-one,"5 / 3,591","5 / 1,000",1 / 56,Owned,,,42 mins,06 Mar 16,,06 Mar 16
FIFA 15,https://www.trueachievements.com/game/FIFA-15/achievements,xbox-one,"36 / 2,047","30 / 1,000",2 / 45,Owned,,,78 hrs 2 mins,01 Feb 15,,19 Apr 15
FIFA 14,https://www.trueachievements.com/game/FIFA-14/achievements,xbox-one,"171 / 2,041","135 / 1,000",6 / 41,Owned,,,108 hrs 35 mins,27 Dec 13,,06 Apr 14
LEGO Marvel Super Heroes,https://www.trueachievements.com/game/LEGO-Marvel-Super-Heroes/achievements,xbox-one,"84 / 1,731","80 / 1,000",4 / 45,Owned,,,1 hr 20 mins,27 Dec 13,,27 Dec 13
NFL on Xbox One,https://www.trueachievements.com/game/NFL/achievements,xbox-one,0 / 0,0 / 0,1 / 8,Owned,,,13 mins,27 Dec 13,,27 Dec 13
