game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
State of Decay 2: Juggernaut Edition,https://www.trueachievements.com/game/State-of-Decay-2/achievements,xbox-one,"94 / 2,036","70 / 1,000",7 / 62,Owned,,,1 hr 27 mins,18 Aug 18,,08 Dec 18
Perfect Dark (Xbox 360),https://www.trueachievements.com/game/Perfect-Dark-Xbox-360/achievements,xbox-360,16 / 689,15 / 200,2 / 20,Owned,,,,30 Sep 18,,08 Dec 18
Viva Piñata,https://www.trueachievements.com/game/Viva-Pinata/achievements,xbox-360,"69 / 1,983","60 / 1,000",3 / 50,Owned,,,,30 Sep 18,,07 Oct 18
Gears of War: Ultimate Edition,https://www.trueachievements.com/game/Gears-of-War-Ultimate-Edition/achievements,xbox-one,"852 / 3,395","620 / 1,250",30 / 56,Owned,,,,18 Aug 18,,01 Sep 18
Halo 5: Guardians,https://www.trueachievements.com/game/Halo-5-Guardians/achievements,xbox-one,"398 / 2,482","250 / 1,000",22 / 65,Owned,,,14 hrs 10 mins,18 Aug 18,,29 Aug 18
Kameo: Elements of Power,https://www.trueachievements.com/game/Kameo/achievements,xbox-360,"289 / 3,955","200 / 1,000",7 / 27,Owned,,,,21 Sep 12,,17 Aug 18
Gears of War,https://www.trueachievements.com/game/Gears-of-War/achievements,xbox-360,"179 / 2,676","140 / 1,000",12 / 49,Owned,,,,09 Sep 13,,12 Aug 18
Halo 4,https://www.trueachievements.com/game/Halo-4/achievements,xbox-360,"221 / 1,869","185 / 1,000",17 / 49,Owned,,,,11 Jan 13,,11 Aug 18
Gears of War: Judgment,https://www.trueachievements.com/game/Gears-of-War-Judgment/achievements,xbox-360,"22 / 2,885","20 / 1,000",3 / 50,Owned,,,,13 Aug 13,,28 Dec 16
Gears of War 3,https://www.trueachievements.com/game/Gears-of-War-3/achievements,xbox-360,"419 / 2,849","320 / 1,000",25 / 50,Owned,,,,29 May 13,,27 Dec 16
Grand Theft Auto V (Xbox 360),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-360/achievements,xbox-360,"391 / 2,474","285 / 1,000",18 / 49,Owned,,,,20 Sep 13,,26 Dec 16
Halo: Reach,https://www.trueachievements.com/game/Halo-Reach/achievements,xbox-360,"706 / 1,609","510 / 1,000",37 / 49,Owned,,,,15 Sep 10,,22 Dec 16
Just Cause 2,https://www.trueachievements.com/game/Just-Cause-2/achievements,xbox-360,"495 / 2,621","280 / 1,000",19 / 50,Owned,,,,31 Jul 11,,22 Dec 16
Kinect Adventures,https://www.trueachievements.com/game/Kinect-Adventures/achievements,xbox-360,"976 / 3,586","450 / 1,000",16 / 32,Owned,,,,24 Nov 10,,22 Dec 16
Majin and the Forsaken Kingdom,https://www.trueachievements.com/game/Majin-and-the-Forsaken-Kingdom/achievements,xbox-360,"99 / 1,761","80 / 1,000",6 / 41,Owned,,,,08 Feb 13,,16 Jul 15
Scene It? Box Office Smash!,https://www.trueachievements.com/game/Scene-It-Box-Office-Smash/achievements,xbox-360,"408 / 1,503","330 / 1,000",19 / 50,Owned,,,,17 Sep 11,,30 Mar 15
Game Room,https://www.trueachievements.com/game/Game-Room/achievements,xbox-360,"5 / 7,229","5 / 1,000",1 / 56,Owned,,,,07 Sep 10,,03 Aug 14
Hexic HD,https://www.trueachievements.com/game/Hexic/achievements,xbox-360,53 / 810,40 / 200,4 / 12,Owned,,,,29 Sep 10,,03 Aug 14
RAGE,https://www.trueachievements.com/game/Rage/achievements,xbox-360,"652 / 2,333","395 / 1,000",23 / 50,Owned,,,,07 Mar 12,,18 May 14
Halo 3: ODST,https://www.trueachievements.com/game/Halo-3-ODST/achievements,xbox-360,"561 / 1,594","465 / 1,000",21 / 47,Owned,,,,16 Jul 11,,21 Mar 14
Need for Speed Rivals (Xbox 360),https://www.trueachievements.com/game/Need-for-Speed-Rivals-Xbox-360/achievements,xbox-360,"25 / 2,532","25 / 1,000",1 / 25,Owned,,,,13 Jan 14,,13 Jan 14
Gears of War 2,https://www.trueachievements.com/game/Gears-of-War-2/achievements,xbox-360,"308 / 1,895","260 / 1,000",23 / 50,Owned,,,,11 Sep 13,,18 Sep 13
Dragon Age: Origins,https://www.trueachievements.com/game/Dragon-Age-Origins/achievements,xbox-360,"1,522 / 1,926","940 / 1,100",48 / 54,Owned,,,,01 Jul 10,,15 Sep 13
DJ Hero,https://www.trueachievements.com/game/DJ-Hero/achievements,xbox-360,"115 / 3,282","91 / 1,000",9 / 50,Owned,,,,25 Feb 13,,15 Sep 13
Borderlands,https://www.trueachievements.com/game/Borderlands/achievements,xbox-360,"1,519 / 2,212","1,105 / 1,500",52 / 70,Owned,,,,10 Aug 10,,15 Sep 13
Plants vs. Zombies (WP),https://www.trueachievements.com/game/Plants-vs-Zombies-Windows-Phone/achievements,windows-phone,203 / 375,135 / 200,13 / 18,Owned,,,,20 Jan 12,,01 Sep 13
Forza Motorsport 3,https://www.trueachievements.com/game/Forza-Motorsport-3/achievements,xbox-360,"292 / 1,934","240 / 1,000",24 / 50,Owned,,,,16 Jul 10,,19 Aug 13
geoDefense (WP),https://www.trueachievements.com/game/geoDefense/achievements,windows-phone,44 / 247,43 / 200,10 / 16,Owned,,,,21 Feb 12,,15 Jul 13
Grand Theft Auto IV,https://www.trueachievements.com/game/Grand-Theft-Auto-4/achievements,xbox-360,"80 / 3,731","55 / 1,250",2 / 55,Owned,,,,21 Jul 12,,20 May 13
SoulCalibur V,https://www.trueachievements.com/game/SoulCalibur-V/achievements,xbox-360,"45 / 2,984","40 / 1,000",4 / 50,Owned,,,,06 Apr 13,,24 Apr 13
Sudoku (WP),https://www.trueachievements.com/game/Sudoku/achievements,windows-phone,21 / 74,20 / 50,4 / 8,Owned,,,,22 Sep 12,,16 Feb 13
Halo: Combat Evolved Anniversary,https://www.trueachievements.com/game/Halo-Anniversary/achievements,xbox-360,"405 / 1,748","315 / 1,000",15 / 44,Owned,,,,30 Nov 11,,24 Dec 12
Gun Bros (WP),https://www.trueachievements.com/game/Gun-Bros/achievements,windows-phone,43 / 422,30 / 200,3 / 20,Owned,,,,17 Jul 12,,09 Nov 12
Burn the Rope (WP),https://www.trueachievements.com/game/Burn-the-Rope/achievements,windows-phone,20 / 300,20 / 200,1 / 14,Owned,,,,28 Jan 12,,21 Sep 12
Wordament (WP),https://www.trueachievements.com/game/Wordament/achievements,windows-phone,117 / 371,90 / 200,8 / 17,Owned,,,,09 Aug 12,,09 Aug 12
Breeze (WP),https://www.trueachievements.com/game/Breeze/achievements,windows-phone,15 / 72,15 / 50,3 / 10,Owned,,,,06 Feb 12,,16 Jul 12
Gravity Guy (WP),https://www.trueachievements.com/game/Gravity-Guy/achievements,windows-phone,29 / 594,25 / 165,5 / 18,Owned,,,,17 Feb 12,,09 Jul 12
Dance Central,https://www.trueachievements.com/game/Dance-Central/achievements,xbox-360,"257 / 5,240","165 / 1,000",11 / 50,Owned,,,,12 Dec 10,,24 Dec 11
Kinect Fun Labs: Kinect Me,https://www.trueachievements.com/game/Kinect-Me/achievements,xbox-360,15 / 95,15 / 50,3 / 8,Owned,,,,10 Jun 11,,10 Jun 11
Kinect Fun Labs: Googly Eyes,https://www.trueachievements.com/game/Googly-Eyes/achievements,xbox-360,10 / 110,10 / 50,2 / 8,Owned,,,,10 Jun 11,,10 Jun 11
Halo 3,https://www.trueachievements.com/game/Halo-3/achievements,xbox-360,"485 / 1,480","410 / 1,000",11 / 49,Owned,,,,30 Dec 21,,10 Aug 10
Mass Effect 2,https://www.trueachievements.com/game/Mass-Effect-2/achievements,xbox-360,"37 / 1,316","35 / 1,000",4 / 50,Owned,,,,07 Jul 10,,07 Jul 10
