game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Netflix,https://www.trueachievements.com/game/Netflix/achievements,xbox-one,0 / 0,0 / 0,3 / 10,Owned,Playing now,,27 hrs 29 mins,02 May 16,,02 May 16
NBA LIVE 16,https://www.trueachievements.com/game/NBA-LIVE-16/achievements,xbox-one,"38 / 7,021","25 / 1,000",2 / 33,Owned,Playing now,,40 mins,01 May 16,,01 May 16
Sunset Overdrive,https://www.trueachievements.com/game/Sunset-Overdrive/achievements,xbox-one,"639 / 2,763","415 / 1,025",20 / 65,Owned,Playing now,,17 hrs 28 mins,16 Apr 16,,29 Apr 16
NBA 2K16,https://www.trueachievements.com/game/NBA-2K16/achievements,xbox-one,"1,362 / 7,335","585 / 1,000",31 / 50,Owned,Playing now,,220 hrs 24 mins,07 Nov 15,,29 Apr 16
Twitch,https://www.trueachievements.com/game/Twitch/achievements,xbox-one,0 / 0,0 / 0,1 / 10,Owned,Playing now,,4 hrs 0 mins,27 Apr 16,,27 Apr 16
Halo: The Master Chief Collection,https://www.trueachievements.com/game/Halo-The-Master-Chief-Collection/achievements,xbox-one,"1,118 / 21,909","685 / 5,990",84 / 599,Owned,Playing now,,141 hrs 4 mins,19 Sep 15,,25 Apr 16
Lords of the Fallen (2014),https://www.trueachievements.com/game/Lords-of-the-Fallen-Xbox-One/achievements,xbox-one,"113 / 4,035","90 / 1,000",6 / 46,Owned,Playing now,,3 hrs 13 mins,02 Apr 16,,21 Apr 16
Movies & TV,https://www.trueachievements.com/game/Movies-and-TV/achievements,xbox-one,0 / 0,0 / 0,3 / 10,Owned,Playing now,,7 hrs 1 min,19 Sep 15,,14 Feb 16
Madden NFL 16,https://www.trueachievements.com/game/Madden-NFL-16/achievements,xbox-one,"345 / 2,989","230 / 1,000",11 / 36,Owned,Playing now,,8 hrs 27 mins,07 Feb 16,,14 Feb 16
FXNOW,https://www.trueachievements.com/game/FXNOW/achievements,xbox-one,0 / 0,0 / 0,1 / 8,Owned,Playing now,,2 mins,14 Feb 16,,14 Feb 16
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"10 / 1,797","10 / 1,000",1 / 11,Owned,Playing now,,33 mins,31 Jan 16,,31 Jan 16
NFL on Xbox One,https://www.trueachievements.com/game/NFL/achievements,xbox-one,0 / 0,0 / 0,2 / 8,Owned,Playing now,,1 min,27 Jan 16,,27 Jan 16
Madden NFL 15,https://www.trueachievements.com/game/Madden-NFL-15/achievements,xbox-one,"37 / 3,031","35 / 1,000",2 / 38,Owned,Playing now,,29 mins,24 Jan 16,,24 Jan 16
Need for Speed Rivals,https://www.trueachievements.com/game/Need-for-Speed-Rivals/achievements,xbox-one,"25 / 3,557","25 / 1,000",1 / 25,Owned,Playing now,,40 mins,24 Jan 16,,24 Jan 16
NBA LIVE 15,https://www.trueachievements.com/game/NBA-LIVE-15/achievements,xbox-one,"610 / 7,892","205 / 1,000",9 / 39,Owned,Playing now,,4 hrs 0 mins,23 Jan 16,,24 Jan 16
Telemundo Now,https://www.trueachievements.com/game/Telemundo-Now/achievements,xbox-one,0 / 0,0 / 0,3 / 10,Owned,Playing now,,18 mins,23 Jan 16,,23 Jan 16
The CW,https://www.trueachievements.com/game/The-CW/achievements,xbox-one,0 / 0,0 / 0,2 / 10,Owned,,,4 mins,03 Jan 16,,23 Jan 16
Killer Instinct,https://www.trueachievements.com/game/Killer-Instinct/achievements,xbox-one,"32 / 4,796","20 / 1,000",3 / 94,Owned,Playing now,,41 mins,21 Nov 15,,02 Jan 16
