game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Assassin's Creed Odyssey,https://www.trueachievements.com/game/Assassins-Creed-Odyssey/achievements,xbox-one,"114 / 1,616","100 / 1,000",6 / 50,Owned,,,4 hrs 49 mins,23 Sep 22,,26 Sep 22
Goat Simulator,https://www.trueachievements.com/game/Goat-Simulator/achievements,xbox-one,"38 / 2,002","30 / 1,000",1 / 30,Owned,,,12 mins,17 Sep 22,,17 Sep 22
Slime Rancher,https://www.trueachievements.com/game/Slime-Rancher/achievements,xbox-one,"189 / 2,475","145 / 1,000",11 / 57,Owned,,,13 hrs 19 mins,13 Oct 21,,17 Sep 22
Sudden Strike 4: European Battlefields Edition,https://www.trueachievements.com/game/Sudden-Strike-4-European-Battlefields-Edition/achievements,xbox-one,"563 / 9,502","200 / 1,110",13 / 51,Owned,,,89 hrs 22 mins,03 Jan 21,,16 Sep 22
Commandos 3 - HD Remaster,https://www.trueachievements.com/game/Commandos-3-HD-Remaster/achievements,xbox-one,"375 / 3,472","150 / 1,000",6 / 39,Owned,,,2 hrs 9 mins,08 Sep 22,,08 Sep 22
XCOM 2,https://www.trueachievements.com/game/XCOM-2/achievements,xbox-one,"10 / 4,008","10 / 1,000",1 / 50,Owned,,,1 hr 6 mins,07 Sep 22,,07 Sep 22
Frostpunk: Console Edition,https://www.trueachievements.com/game/Frostpunk-Console-Edition/achievements,xbox-one,"848 / 8,475","345 / 1,390",23 / 63,Owned,,,286 hrs 39 mins,22 Feb 21,,04 Sep 22
Watch_Dogs 2,https://www.trueachievements.com/game/Watch-Dogs-2/achievements,xbox-one,"26 / 1,764","25 / 1,000",3 / 49,Owned,,,,26 Aug 22,,26 Aug 22
L.A. Noire,https://www.trueachievements.com/game/LA-Noire/achievements,xbox-one,"1,323 / 3,146","820 / 1,500",39 / 62,Owned,,,32 hrs 17 mins,20 Jul 22,,31 Jul 22
FIFA 22,https://www.trueachievements.com/game/FIFA-22/achievements,xbox-series-x-s,"85 / 3,748","45 / 1,000",3 / 37,Owned,,,59 hrs 31 mins,18 Jul 22,,24 Jul 22
Ancestors: The Humankind Odyssey,https://www.trueachievements.com/game/Ancestors-The-Humankind-Odyssey/achievements,xbox-one,"75 / 3,830","75 / 1,000",1 / 13,Owned,,,3 hrs 26 mins,19 Jul 22,,19 Jul 22
Stranded Deep,https://www.trueachievements.com/game/Stranded-Deep/achievements,xbox-one,"1,186 / 5,942","430 / 1,000",16 / 35,Owned,,,28 hrs 7 mins,29 Jun 22,,10 Jul 22
Sid Meier's Civilization VI,https://www.trueachievements.com/game/Civilization-VI/achievements,xbox-one,"249 / 5,759","175 / 1,195",12 / 51,Owned,,,95 hrs 12 mins,26 May 22,,19 Jun 22
Jurassic World Evolution 2,https://www.trueachievements.com/game/Jurassic-World-Evolution-2/achievements,xbox-one,"271 / 6,531","160 / 1,000",12 / 44,Owned,,,25 hrs 13 mins,21 May 22,,01 Jun 22
This War of Mine: Final Cut,https://www.trueachievements.com/game/This-War-of-Mine-Final-Cut/achievements,xbox-series-x-s,"313 / 4,480","215 / 1,000",9 / 23,Owned,,,9 hrs 6 mins,10 May 22,,15 May 22
Grounded,https://www.trueachievements.com/game/Grounded/achievements,xbox-one,"1,705 / 2,815","950 / 1,400",19 / 28,Owned,,,77 hrs 25 mins,09 Apr 22,,28 Apr 22
Assassin's Creed Syndicate,https://www.trueachievements.com/game/Assassins-Creed-Syndicate/achievements,xbox-one,"82 / 1,928","75 / 1,000",4 / 49,Owned,,,,20 Mar 22,,22 Mar 22
Elden Ring,https://www.trueachievements.com/game/Elden-Ring/achievements,xbox-one,"15 / 1,529","15 / 1,000",1 / 42,Owned,,,4 hrs 59 mins,17 Mar 22,,17 Mar 22
