game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Atomic Heart,https://www.trueachievements.com/game/Atomic-Heart/achievements,xbox-one,"75 / 5,946","60 / 1,000",3 / 42,Owned,Playing now,,5 hrs 30 mins,02 Mar 23,,03 Mar 23
Two Point Campus,https://www.trueachievements.com/game/Two-Point-Campus/achievements,xbox-one,"179 / 3,200","130 / 1,000",7 / 35,Owned,Playing now,,17 hrs 6 mins,15 Aug 22,,21 Aug 22
Age of Empires II: Definitive Edition,https://www.trueachievements.com/game/Age-of-Empires-II-Definitive-Edition/achievements,xbox-one,"49 / 7,186","25 / 1,000",2 / 100,Owned,Playing now,,5 hrs 25 mins,03 Jul 22,,03 Jul 22
Halo Wars: Definitive Edition,https://www.trueachievements.com/game/Halo-Wars-Definitive-Edition/achievements,xbox-one,"155 / 4,954","105 / 1,500",12 / 75,Owned,Playing now,,,14 Apr 22,,25 Apr 22
Halo Infinite,https://www.trueachievements.com/game/Halo-Infinite/achievements,xbox-one,"854 / 3,769","570 / 1,600",49 / 119,Owned,Playing now,,28 hrs 39 mins,05 Feb 22,,13 Apr 22
Halo: The Master Chief Collection,https://www.trueachievements.com/game/Halo-The-Master-Chief-Collection/achievements,xbox-one,"2,389 / 25,468","1,385 / 6,990",151 / 699,Owned,Playing now,,140 hrs 20 mins,11 Nov 14,,07 Apr 22
Unpacking,https://www.trueachievements.com/game/Unpacking/achievements,xbox-one,"99 / 1,484","80 / 1,000",4 / 25,Owned,Playing now,,36 mins,04 Feb 22,,04 Feb 22
Age of Empires IV (Windows),https://www.trueachievements.com/game/Age-of-Empires-IV/achievements,windows,"25 / 6,289","20 / 1,000",4 / 89,Owned,Playing now,,3 hrs 13 mins,10 Nov 21,,15 Nov 21
HUMANKIND (Windows),https://www.trueachievements.com/game/HUMANKIND/achievements,windows,"159 / 6,695","70 / 1,000",7 / 98,Owned,Playing now,,4 hrs 9 mins,18 Oct 21,,18 Oct 21
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"1,159 / 19,229","565 / 2,610",53 / 138,Owned,Playing now,,123 hrs 56 mins,01 Apr 18,,27 Jun 21
Cuphead,https://www.trueachievements.com/game/Cuphead/achievements,xbox-one,"98 / 2,657","85 / 1,000",5 / 28,Owned,Playing now,,5 hrs 49 mins,28 Nov 17,,20 Mar 21
Red Dead Redemption 2,https://www.trueachievements.com/game/Red-Dead-Redemption-2/achievements,xbox-one,"192 / 3,836","135 / 1,000",11 / 51,Owned,Playing now,,45 hrs 36 mins,05 Nov 18,,28 Nov 20
Slime Rancher,https://www.trueachievements.com/game/Slime-Rancher/achievements,xbox-one,"43 / 2,475","35 / 1,000",4 / 57,Owned,Playing now,,1 hr 25 mins,27 Sep 20,,27 Sep 20
Battletoads,https://www.trueachievements.com/game/Battletoads/achievements,xbox-one,"309 / 4,087","185 / 1,000",14 / 61,Owned,Playing now,,3 hrs 25 mins,20 Aug 20,,21 Aug 20
