game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"1,737 / 5,094","1,050 / 2,315",54 / 102,Owned,,,579 hrs 16 mins,01 Oct 17,,28 May 23
Tom Clancy's Rainbow Six Siege,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Siege/achievements,xbox-one,"1,092 / 1,488","800 / 1,000",41 / 48,Owned,,,375 hrs 45 mins,27 Dec 17,,19 May 23
DayZ,https://www.trueachievements.com/game/DayZ/achievements,xbox-one,"199 / 3,367","140 / 1,000",3 / 13,Owned,Playing now,,12 hrs 52 mins,02 Apr 23,,02 Apr 23
Plants vs. Zombies: Battle for Neighborville,https://www.trueachievements.com/game/Plants-vs-Zombies-Battle-for-Neighborville/achievements,xbox-one,"1,658 / 2,768","765 / 1,000",42 / 50,Owned,,,180 hrs 47 mins,21 Nov 20,,02 Apr 23
Disney Epic Mickey 2: The Power of Two,https://www.trueachievements.com/game/Disney-Epic-Mickey-2-The-Power-of-Two/achievements,xbox-360,"102 / 5,872","70 / 1,000",4 / 46,Owned,Playing now,,,22 Feb 23,,01 Apr 23
Battlefield 2042,https://www.trueachievements.com/game/Battlefield-2042/achievements,xbox-series-x-s,"15 / 3,356","15 / 1,000",1 / 34,Owned,Playing now,,1 hr 10 mins,22 Mar 23,,22 Mar 23
Battlefield V,https://www.trueachievements.com/game/Battlefield-V/achievements,xbox-one,"15 / 2,709","15 / 1,000",1 / 21,Owned,Playing now,,52 mins,21 Mar 23,,21 Mar 23
Overwatch 2,https://www.trueachievements.com/game/Overwatch/achievements,xbox-one,"223 / 2,203","175 / 1,030",9 / 61,Owned,,,55 hrs 18 mins,25 Nov 17,,03 Dec 22
Grounded,https://www.trueachievements.com/game/Grounded/achievements,xbox-one,"284 / 1,897","200 / 1,000",5 / 20,Owned,,,233 hrs 50 mins,08 Nov 22,,08 Nov 22
Batman: Arkham Knight,https://www.trueachievements.com/game/Batman-Arkham-Knight/achievements,xbox-one,"32 / 1,892","30 / 1,000",3 / 69,Owned,,,,10 Oct 22,,18 Oct 22
Microsoft Flight Simulator,https://www.trueachievements.com/game/Microsoft-Flight-Simulator/achievements,xbox-series-x-s,"5 / 12,807","5 / 1,000",1 / 43,Owned,,,2 hrs 37 mins,09 Oct 22,,09 Oct 22
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"15 / 3,108","15 / 1,000",2 / 50,Owned,,,8 hrs 26 mins,15 Nov 21,,13 Sep 22
KINGDOM HEARTS - HD 1.5+2.5 ReMIX,https://www.trueachievements.com/game/KINGDOM-HEARTS-HD-15-25-ReMIX/achievements,xbox-one,"16 / 13,284","15 / 4,000",1 / 197,Owned,,,13 hrs 37 mins,11 Sep 22,,11 Sep 22
Grand Theft Auto: San Andreas,https://www.trueachievements.com/game/Grand-Theft-Auto-San-Andreas/achievements,xbox-360,"20 / 2,352","20 / 1,000",1 / 33,Owned,,,,03 Oct 16,,05 Sep 22
