game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Ghostwire: Tokyo,https://www.trueachievements.com/game/Ghostwire-Tokyo/achievements,xbox-series-x-s,"85 / 4,507","75 / 1,180",6 / 66,Owned,Playing now,,1 hr 9 mins,03 May 23,,04 May 23
Redfall,https://www.trueachievements.com/game/Redfall/achievements,xbox-series-x-s,"27 / 4,289","27 / 1,000",2 / 66,Owned,Playing now,,54 mins,02 May 23,,02 May 23
Beautiful Katamari,https://www.trueachievements.com/game/Beautiful-Katamari/achievements,xbox-360,"231 / 2,635","175 / 1,000",13 / 37,Owned,Playing now,,,30 Apr 23,,01 May 23
Wo Long: Fallen Dynasty,https://www.trueachievements.com/game/Wo-Long-Fallen-Dynasty/achievements,xbox-one,"32 / 2,706","30 / 1,000",2 / 51,Owned,Playing now,,1 hr 0 mins,12 Apr 23,,12 Apr 23
MLB The Show 23,https://www.trueachievements.com/game/MLB-The-Show-23/achievements,xbox-one,"155 / 2,607","100 / 1,000",4 / 25,Owned,Playing now,,1 hr 32 mins,02 Apr 23,,04 Apr 23
The Evil Within 2,https://www.trueachievements.com/game/The-Evil-Within-2/achievements,xbox-one,"971 / 2,164","615 / 1,000",35 / 51,Owned,Playing now,,55 hrs 39 mins,16 Jun 21,,31 Mar 23
The Evil Within,https://www.trueachievements.com/game/The-Evil-Within/achievements,xbox-one,"138 / 2,879","110 / 1,000",6 / 41,Owned,Playing now,,,23 Mar 23,,26 Mar 23
Resident Evil,https://www.trueachievements.com/game/Resident-Evil/achievements,xbox-one,"21 / 3,294","20 / 1,000",2 / 44,Owned,Playing now,,50 mins,22 Mar 23,,22 Mar 23
Watch_Dogs 2,https://www.trueachievements.com/game/Watch-Dogs-2/achievements,xbox-one,"10 / 1,762","10 / 1,000",1 / 49,Owned,Playing now,,,21 Mar 23,,21 Mar 23
Stranded Deep,https://www.trueachievements.com/game/Stranded-Deep/achievements,xbox-one,"43 / 5,961","40 / 1,000",2 / 35,Owned,Playing now,,22 mins,07 Mar 23,,07 Mar 23
Mass Effect: Andromeda,https://www.trueachievements.com/game/Mass-Effect-Andromeda/achievements,xbox-one,"57 / 2,313","50 / 1,000",4 / 55,Owned,Playing now,,1 hr 1 min,22 Nov 20,,07 Mar 23
Mass Effect,https://www.trueachievements.com/game/Mass-Effect/achievements,xbox-360,"514 / 1,917","415 / 1,000",15 / 45,Owned,,,,27 Nov 15,,06 Mar 23
GoldenEye 007,https://www.trueachievements.com/game/GoldenEye-007/achievements,xbox-one,"20 / 3,246","20 / 1,000",1 / 55,Owned,Playing now,,15 mins,06 Mar 23,,06 Mar 23
Mass Effect 3,https://www.trueachievements.com/game/Mass-Effect-3/achievements,xbox-360,"1,090 / 1,468","790 / 1,000",45 / 50,Owned,,,,01 Apr 19,,05 Mar 23
Mass Effect Legendary Edition,https://www.trueachievements.com/game/Mass-Effect-Legendary-Edition/achievements,xbox-one,"4,897 / 5,495","2,680 / 2,915",113 / 127,Owned,Playing now,,177 hrs 14 mins,10 Jan 22,,26 Feb 23
Back 4 Blood,https://www.trueachievements.com/game/Back-4-Blood/achievements,xbox-one,"247 / 4,586","180 / 1,250",13 / 80,Owned,Playing now,,2 hrs 34 mins,09 Jul 22,,23 Feb 23
State of Decay 2: Juggernaut Edition,https://www.trueachievements.com/game/State-of-Decay-2/achievements,xbox-one,"1,647 / 9,479","840 / 2,145",60 / 123,Owned,,,95 hrs 39 mins,16 Dec 18,,12 Feb 23
Age of Empires II: Definitive Edition,https://www.trueachievements.com/game/Age-of-Empires-II-Definitive-Edition/achievements,xbox-one,"32 / 7,529","25 / 1,075",5 / 110,Owned,Playing now,,1 hr 19 mins,04 Feb 23,,04 Feb 23
As Dusk Falls,https://www.trueachievements.com/game/As-Dusk-Falls/achievements,xbox-one,"802 / 1,735","550 / 1,000",24 / 50,Owned,Playing now,,6 hrs 20 mins,27 Jan 23,,28 Jan 23
Fallout 4,https://www.trueachievements.com/game/Fallout-4/achievements,xbox-one,"651 / 1,751","460 / 1,000",25 / 50,Owned,,,92 hrs 30 mins,26 Apr 19,,21 Jan 23
Fallout 3,https://www.trueachievements.com/game/Fallout-3/achievements,xbox-360,"633 / 1,676","420 / 1,000",22 / 50,Owned,,,,07 Jan 19,,14 Jan 23
Call of Duty: Black Ops,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops/achievements,xbox-360,"1,266 / 2,582","715 / 1,300",33 / 60,Owned,,,,06 Jul 15,,04 Jan 23
Fallout: New Vegas,https://www.trueachievements.com/game/Fallout-New-Vegas/achievements,xbox-360,"1,587 / 2,625","920 / 1,405",44 / 65,Owned,,,,16 Nov 13,,31 Dec 22
Toy Story 3,https://www.trueachievements.com/game/Toy-Story-3/achievements,xbox-360,"36 / 2,361","35 / 1,000",2 / 38,Owned,Playing now,,,25 Dec 22,,25 Dec 22
Gears of War 2,https://www.trueachievements.com/game/Gears-of-War-2/achievements,xbox-360,"417 / 2,008","335 / 1,060",26 / 53,Owned,,,,24 Jun 17,,22 Dec 22
Pac-Man Championship Edition 2,https://www.trueachievements.com/game/PacMan-Championship-Edition-2/achievements,xbox-one,"99 / 5,129","80 / 1,000",3 / 18,Owned,Playing now,,,21 Dec 22,,21 Dec 22
Banjo-Kazooie,https://www.trueachievements.com/game/Banjo-Kazooie/achievements,xbox-360,90 / 372,65 / 200,5 / 12,Owned,,,,22 Jan 20,,21 Dec 22
Call of Duty: Black Ops II,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops-II/achievements,xbox-360,"716 / 1,786","490 / 1,000",24 / 50,Owned,,,,24 Sep 13,,20 Dec 22
Gears of War: Ultimate Edition,https://www.trueachievements.com/game/Gears-of-War-Ultimate-Edition/achievements,xbox-one,"804 / 3,395","560 / 1,250",26 / 56,Owned,,,5 hrs 15 mins,17 Dec 18,,18 Dec 22
Gears 5,https://www.trueachievements.com/game/Gears-5/achievements,xbox-one,"500 / 16,304","280 / 2,220",30 / 155,Owned,,,45 hrs 30 mins,26 Sep 19,,17 Dec 22
