game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Riders Republic,https://www.trueachievements.com/game/Riders-Republic/achievements,xbox-one,"158 / 4,147","80 / 1,000",4 / 34,Owned,Playing now,,4 hrs 10 mins,04 Jun 23,,04 Jun 23
LEGO 2K Drive,https://www.trueachievements.com/game/LEGO-2K-Drive/achievements,xbox-one,"192 / 5,249","130 / 1,000",11 / 38,Owned,Playing now,,5 hrs 26 mins,26 May 23,,01 Jun 23
Golf With Your Friends,https://www.trueachievements.com/game/Golf-With-Your-Friends/achievements,xbox-one,"223 / 3,277","180 / 1,000",8 / 36,Owned,Playing now,,1 hr 39 mins,01 May 23,,29 May 23
Fall Guys,https://www.trueachievements.com/game/Fall-Guys-Ultimate-Knockout/achievements,xbox-one,"409 / 2,661","270 / 1,000",18 / 34,Owned,Playing now,,11 hrs 13 mins,22 Apr 23,,28 May 23
Star Wars Jedi: Survivor,https://www.trueachievements.com/game/Star-Wars-Jedi-Survivor/achievements,xbox-series-x-s,"351 / 1,852","290 / 1,000",20 / 53,Owned,Playing now,,29 hrs 57 mins,29 Apr 23,,21 May 23
Construction Simulator,https://www.trueachievements.com/game/Construction-Simulator/achievements,xbox-one,"209 / 6,169","140 / 1,000",7 / 33,Owned,Playing now,,24 hrs 27 mins,09 Feb 23,,17 May 23
Superliminal,https://www.trueachievements.com/game/Superliminal/achievements,xbox-one,"153 / 3,670","100 / 1,000",5 / 21,Owned,Playing now,,1 hr 50 mins,14 May 23,,14 May 23
Disney Speedstorm,https://www.trueachievements.com/game/Disney-Speedstorm/achievements,xbox-one,"62 / 2,755","53 / 1,000",2 / 24,Owned,Playing now,,7 hrs 23 mins,19 Apr 23,,10 May 23
Rocket League,https://www.trueachievements.com/game/Rocket-League/achievements,xbox-one,"2,232 / 3,367","1,445 / 1,950",53 / 71,Owned,Playing now,,272 hrs 25 mins,18 Dec 22,,06 May 23
Rubber Bandits,https://www.trueachievements.com/game/Rubber-Bandits/achievements,xbox-one,"779 / 1,970","370 / 1,000",7 / 19,Owned,Playing now,,2 hrs 18 mins,01 May 23,,01 May 23
Firefighting Simulator - The Squad,https://www.trueachievements.com/game/Firefighting-Simulator-The-Squad/achievements,xbox-one,"1,171 / 3,532","540 / 1,000",25 / 30,Owned,Playing now,,21 hrs 52 mins,14 Apr 23,,30 Apr 23
Turbo Golf Racing,https://www.trueachievements.com/game/Turbo-Golf-Racing/achievements,xbox-one,"219 / 3,831","120 / 1,000",5 / 30,Owned,Playing now,,8 hrs 26 mins,23 Apr 23,,23 Apr 23
House Flipper,https://www.trueachievements.com/game/House-Flipper/achievements,xbox-one,"5 / 3,713","5 / 1,000",1 / 23,Owned,Playing now,,1 hr 10 mins,12 Apr 23,,12 Apr 23
Dead by Daylight,https://www.trueachievements.com/game/Dead-by-Daylight/achievements,xbox-one,"70 / 3,583","40 / 1,120",4 / 67,Owned,Playing now,,5 hrs 57 mins,09 Apr 23,,10 Apr 23
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"2,121 / 6,385","985 / 2,255",65 / 123,Owned,,,48 hrs 24 mins,07 Nov 21,,30 Mar 23
KartRider: Drift,https://www.trueachievements.com/game/KartRider-Drift/achievements,xbox-one,"672 / 7,427","235 / 1,000",8 / 28,Owned,Playing now,,6 hrs 26 mins,09 Mar 23,,26 Mar 23
Human Fall Flat,https://www.trueachievements.com/game/Human-Fall-Flat/achievements,xbox-one,"675 / 2,302","450 / 1,000",22 / 47,Owned,,,4 hrs 0 mins,04 Apr 21,,05 Mar 23
Hogwarts Legacy,https://www.trueachievements.com/game/Hogwarts-Legacy/achievements,xbox-one,"97 / 1,991","85 / 1,000",7 / 45,Owned,Playing now,,15 hrs 34 mins,15 Feb 23,,26 Feb 23
Need for Speed Unbound,https://www.trueachievements.com/game/Need-for-Speed-Unbound/achievements,xbox-series-x-s,"120 / 3,724","90 / 1,000",7 / 41,Owned,,,3 hrs 4 mins,29 Nov 22,,30 Nov 22
Call of Duty: Modern Warfare II,https://www.trueachievements.com/game/Call-of-Duty-Modern-Warfare-II/achievements,xbox-one,"54 / 2,453","40 / 1,000",1 / 24,Owned,,,258 hrs 17 mins,30 Oct 22,,30 Oct 22
Star Wars Jedi: Fallen Order,https://www.trueachievements.com/game/Star-Wars-Jedi-Fallen-Order/achievements,xbox-one,"492 / 2,020","370 / 1,000",18 / 39,Owned,,,24 hrs 37 mins,12 Oct 22,,23 Oct 22
FIFA 23,https://www.trueachievements.com/game/FIFA-23/achievements,xbox-series-x-s,"97 / 3,216","55 / 1,000",3 / 39,Owned,,,65 hrs 23 mins,26 Sep 22,,10 Oct 22
Saints Row,https://www.trueachievements.com/game/Saints-Row/achievements,xbox-one,"310 / 2,313","225 / 1,000",14 / 50,Owned,,,12 hrs 22 mins,20 Aug 22,,23 Aug 22
F1 22,https://www.trueachievements.com/game/F1-22/achievements,xbox-one,"273 / 3,271","120 / 1,000",6 / 50,Owned,,,4 hrs 30 mins,10 Jul 22,,30 Jul 22
Lawn Mowing Simulator,https://www.trueachievements.com/game/Lawn-Mowing-Simulator/achievements,xbox-one,"52 / 6,002","40 / 1,000",4 / 42,Owned,,,5 hrs 6 mins,25 Jul 22,,25 Jul 22
PowerWash Simulator,https://www.trueachievements.com/game/PowerWash-Simulator/achievements,xbox-one,"10 / 2,878","10 / 1,000",1 / 40,Owned,,,2 hrs 7 mins,21 Jul 22,,21 Jul 22
NBA 2K22,https://www.trueachievements.com/game/NBA-2K22/achievements,xbox-series-x-s,"15 / 4,286","15 / 1,000",1 / 45,Owned,,,20 mins,20 Jun 22,,20 Jun 22
FIFA 22,https://www.trueachievements.com/game/FIFA-22/achievements,xbox-series-x-s,"51 / 3,748","30 / 1,000",1 / 37,Owned,,,43 hrs 23 mins,11 Jun 22,,11 Jun 22
