game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
LEGO Worlds,https://www.trueachievements.com/game/LEGO-Worlds/achievements,xbox-one,"90 / 5,021","40 / 1,000",3 / 61,Owned,Playing now,,,29 Mar 20,,29 Mar 20
Minecraft: Xbox One Edition,https://www.trueachievements.com/game/Minecraft-Xbox-One-Edition/achievements,xbox-one,"281 / 1,747","235 / 1,000",15 / 50,Owned,,,24 hrs 45 mins,05 Sep 14,,29 Apr 17
Trove,https://www.trueachievements.com/game/Trove/achievements,xbox-one,"39 / 6,241","35 / 1,000",2 / 24,Owned,Playing now,,1 hr 47 mins,17 Jan 17,,17 Jan 17
Star Wars Battlefront,https://www.trueachievements.com/game/Star-Wars-Battlefront/achievements,xbox-one,"404 / 3,308","185 / 1,030",9 / 45,Owned,Playing now,,8 hrs 36 mins,08 Feb 16,,22 Dec 16
Gears of War: Ultimate Edition,https://www.trueachievements.com/game/Gears-of-War-Ultimate-Edition/achievements,xbox-one,"490 / 3,395","370 / 1,250",21 / 56,Owned,Playing now,,4 hrs 43 mins,29 Sep 15,,30 Nov 16
Battlefield 1,https://www.trueachievements.com/game/Battlefield-1/achievements,xbox-one,"195 / 2,687","130 / 1,000",10 / 31,Owned,Playing now,,26 hrs 44 mins,05 Nov 16,,16 Nov 16
Batman: Arkham Knight,https://www.trueachievements.com/game/Batman-Arkham-Knight/achievements,xbox-one,"129 / 1,892","110 / 1,000",8 / 69,Owned,Playing now,,6 hrs 9 mins,12 Jul 15,,26 Oct 16
Mafia III: Definitive Edition,https://www.trueachievements.com/game/Mafia-III/achievements,xbox-one,"179 / 1,840","150 / 1,000",10 / 55,Owned,Playing now,,,07 Oct 16,,13 Oct 16
Happy Wars,https://www.trueachievements.com/game/Happy-Wars/achievements,xbox-one,"20 / 4,274","20 / 1,000",1 / 41,Owned,Playing now,,15 mins,04 Oct 16,,04 Oct 16
FIFA 16,https://www.trueachievements.com/game/FIFA-16/achievements,xbox-one,"350 / 2,170","230 / 1,000",15 / 48,Owned,Playing now,,113 hrs 21 mins,10 Oct 15,,27 Sep 16
Halo: The Master Chief Collection,https://www.trueachievements.com/game/Halo-The-Master-Chief-Collection/achievements,xbox-one,"16 / 14,226","15 / 4,000",3 / 400,Owned,Playing now,,1 hr 30 mins,29 Jul 16,,12 Sep 16
Warriors Orochi 3 Ultimate,https://www.trueachievements.com/game/Warriors-Orochi-3-Ultimate/achievements,xbox-one,"12 / 8,895","10 / 1,000",1 / 44,Owned,Playing now,,1 hr 40 mins,05 Aug 16,,05 Aug 16
Tom Clancy's Rainbow Six Siege,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Siege/achievements,xbox-one,"38 / 1,487","30 / 1,000",2 / 48,Owned,Playing now,,1 hr 38 mins,29 Jul 16,,31 Jul 16
Zoo Tycoon,https://www.trueachievements.com/game/Zoo-Tycoon/achievements,xbox-one,"152 / 3,523","90 / 1,000",10 / 48,Owned,Playing now,,1 hr 36 mins,24 May 16,,07 Jun 16
Unravel,https://www.trueachievements.com/game/Unravel/achievements,xbox-one,"46 / 3,049","40 / 1,000",2 / 26,Owned,Playing now,,6 hrs 36 mins,25 May 16,,25 May 16
South Park: The Stick of Truth (Xbox 360),https://www.trueachievements.com/game/South-Park-The-Stick-of-Truth/achievements,xbox-360,"366 / 1,781","285 / 1,000",18 / 50,Owned,,,,06 Mar 14,,18 May 16
Injustice: Gods Among Us,https://www.trueachievements.com/game/Injustice-Gods-Among-Us/achievements,xbox-360,"64 / 6,549","50 / 1,000",6 / 50,Owned,Playing now,,,22 Apr 16,,25 Apr 16
Dead Space (2008),https://www.trueachievements.com/game/Dead-Space-Xbox-360/achievements,xbox-360,"127 / 1,802","110 / 1,000",8 / 48,Owned,,,,03 May 09,,12 Apr 16
Oddworld: New 'n' Tasty,https://www.trueachievements.com/game/Oddworld-New-n-Tasty/achievements,xbox-one,"26 / 3,538","15 / 1,000",2 / 36,Owned,Playing now,,2 hrs 26 mins,17 Feb 16,,12 Apr 16
Netflix,https://www.trueachievements.com/game/Netflix/achievements,xbox-one,0 / 0,0 / 0,5 / 10,Owned,Playing now,,856 hrs 55 mins,13 Jul 15,,29 Mar 16
Sonic The Hedgehog (Arcade),https://www.trueachievements.com/game/Sonic-The-Hedgehog-XBLA/achievements,xbox-360,5 / 362,5 / 200,1 / 12,Owned,Playing now,,,28 Mar 16,,28 Mar 16
Tom Clancy's The Division,https://www.trueachievements.com/game/The-Division/achievements,xbox-one,"147 / 1,837","120 / 1,000",12 / 50,Owned,Playing now,,19 hrs 33 mins,08 Mar 16,,17 Mar 16
Rocket League,https://www.trueachievements.com/game/Rocket-League/achievements,xbox-one,"436 / 1,560","340 / 1,000",23 / 44,Owned,Playing now,,4 hrs 49 mins,17 Feb 16,,23 Feb 16
DOOM (Arcade),https://www.trueachievements.com/game/Doom-XBLA/achievements,xbox-360,145 / 434,90 / 200,8 / 12,Owned,,,,05 Aug 08,,11 Feb 16
Alien: Isolation,https://www.trueachievements.com/game/Alien-Isolation/achievements,xbox-one,"228 / 3,507","155 / 1,000",13 / 50,Owned,,,7 hrs 22 mins,05 Mar 15,,18 Jan 16
Assassin's Creed IV: Black Flag,https://www.trueachievements.com/game/Assassins-Creed-IV-Black-Flag/achievements,xbox-one,"10 / 2,165","10 / 1,000",1 / 50,Owned,Playing now,,1 hr 3 mins,16 Jan 16,,16 Jan 16
Peggle 2,https://www.trueachievements.com/game/Peggle-2/achievements,xbox-one,"390 / 2,211","295 / 1,000",9 / 28,Owned,Playing now,,5 hrs 6 mins,23 Oct 15,,03 Jan 16
Fallout 4,https://www.trueachievements.com/game/Fallout-4/achievements,xbox-one,"762 / 1,751","530 / 1,000",31 / 50,Owned,Playing now,,78 hrs 12 mins,10 Nov 15,,04 Dec 15
Evolve,https://www.trueachievements.com/game/Evolve/achievements,xbox-one,"10 / 5,284","10 / 1,000",1 / 49,Owned,Playing now,,28 mins,05 Nov 15,,05 Nov 15
The Walking Dead,https://www.trueachievements.com/game/The-Walking-Dead/achievements,xbox-one,"61 / 1,348","60 / 1,000",3 / 48,Owned,Playing now,,40 mins,26 Oct 15,,26 Oct 15
Metal Gear Solid V: The Phantom Pain,https://www.trueachievements.com/game/Metal-Gear-Solid-V-The-Phantom-Pain/achievements,xbox-one,"170 / 3,508","135 / 1,000",9 / 42,Owned,Playing now,,28 hrs 15 mins,05 Oct 15,,26 Oct 15
Need for Speed Rivals,https://www.trueachievements.com/game/Need-for-Speed-Rivals/achievements,xbox-one,"25 / 3,557","25 / 1,000",1 / 25,Owned,Playing now,,4 hrs 54 mins,21 Oct 15,,21 Oct 15
NHL 15,https://www.trueachievements.com/game/NHL-15/achievements,xbox-one,"73 / 4,280","45 / 1,000",2 / 49,Owned,Playing now,,1 hr 13 mins,12 Oct 15,,12 Oct 15
All 4,https://www.trueachievements.com/game/4oD/achievements,xbox-one,0 / 0,0 / 0,8 / 10,Owned,,,43 hrs 1 min,25 Apr 14,,30 Aug 15
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"10 / 3,108","10 / 1,000",1 / 50,Owned,Playing now,,24 mins,20 Jul 15,,20 Jul 15
The Elder Scrolls Online,https://www.trueachievements.com/game/The-Elder-Scrolls-Online-Tamriel-Unlimited/achievements,xbox-one,"19 / 6,724","15 / 1,000",3 / 45,Owned,,,,11 Jun 15,,11 Jun 15
MASSIVE CHALICE,https://www.trueachievements.com/game/MASSIVE-CHALICE/achievements,xbox-one,"32 / 8,510","30 / 1,000",3 / 28,Owned,,,33 mins,01 Jun 15,,01 Jun 15
FIFA 15,https://www.trueachievements.com/game/FIFA-15/achievements,xbox-one,"551 / 2,047","380 / 1,000",12 / 45,Owned,,,47 hrs 36 mins,25 Mar 15,,30 May 15
The Witcher 3: Wild Hunt,https://www.trueachievements.com/game/The-Witcher-3-Wild-Hunt/achievements,xbox-one,"15 / 2,128","15 / 1,000",1 / 52,Owned,,,5 hrs 49 mins,25 May 15,,25 May 15
Neverwinter,https://www.trueachievements.com/game/Neverwinter/achievements,xbox-one,"5 / 3,968","5 / 1,000",1 / 48,Owned,,,40 mins,21 May 15,,21 May 15
Sniper Elite 3,https://www.trueachievements.com/game/Sniper-Elite-3/achievements,xbox-one,"84 / 3,008","65 / 1,000",5 / 50,Owned,,,15 hrs 14 mins,20 Feb 15,,05 Mar 15
Sunset Overdrive,https://www.trueachievements.com/game/Sunset-Overdrive/achievements,xbox-one,"79 / 2,689","75 / 1,000",4 / 64,Owned,,,,27 Jan 15,,27 Jan 15
Wolfenstein: The New Order,https://www.trueachievements.com/game/Wolfenstein-The-New-Order/achievements,xbox-one,"267 / 1,949","210 / 1,000",14 / 50,Owned,,,24 hrs 53 mins,09 Dec 14,,15 Jan 15
Lords of the Fallen (2014),https://www.trueachievements.com/game/Lords-of-the-Fallen-Xbox-One/achievements,xbox-one,"134 / 4,035","105 / 1,000",7 / 46,Owned,,,1 hr 54 mins,28 Dec 14,,29 Dec 14
Dragon Age: Inquisition,https://www.trueachievements.com/game/Dragon-Age-Inquisition/achievements,xbox-one,"87 / 2,297","75 / 1,000",5 / 50,Owned,,,4 hrs 5 mins,21 Nov 14,,03 Dec 14
Worms Battlegrounds,https://www.trueachievements.com/game/Worms-Battlegrounds/achievements,xbox-one,"43 / 5,153","40 / 1,000",2 / 29,Owned,,,1 hr 5 mins,02 Dec 14,,02 Dec 14
LIMBO,https://www.trueachievements.com/game/LIMBO/achievements,xbox-one,"160 / 2,179","140 / 1,000",2 / 13,Owned,,,4 hrs 0 mins,26 Nov 14,,26 Nov 14
Call of Duty: Advanced Warfare,https://www.trueachievements.com/game/Call-of-Duty-Advanced-Warfare/achievements,xbox-one,"485 / 1,867","395 / 1,000",20 / 50,Owned,,,21 hrs 43 mins,11 Nov 14,,19 Nov 14
Middle-earth: Shadow of Mordor,https://www.trueachievements.com/game/Middle-earth-Shadow-of-Mordor/achievements,xbox-one,"978 / 1,531","735 / 1,000",36 / 51,Owned,,,44 hrs 7 mins,03 Oct 14,,09 Nov 14
Völgarr the Viking,https://www.trueachievements.com/game/Volgarr-the-Viking/achievements,xbox-one,"55 / 4,759","50 / 1,000",1 / 20,Owned,,,5 mins,08 Nov 14,,08 Nov 14
Destiny,https://www.trueachievements.com/game/Destiny/achievements,xbox-one,"147 / 1,569","140 / 1,000",7 / 41,Owned,,,4 hrs 58 mins,23 Sep 14,,02 Oct 14
Spartacus Legends,https://www.trueachievements.com/game/Spartacus-Legends/achievements,xbox-360,"20 / 1,882",20 / 400,1 / 12,Owned,,,,17 Jul 13,,18 Jul 14
Guacamelee! Super Turbo Championship Edition,https://www.trueachievements.com/game/Guacamelee-Super-Turbo-Championship-Edition/achievements,xbox-one,"10 / 2,639","10 / 1,000",1 / 30,Owned,,,,12 Jul 14,,12 Jul 14
FIFA 14,https://www.trueachievements.com/game/FIFA-14/achievements,xbox-one,"903 / 2,041","535 / 1,000",28 / 41,Owned,,,140 hrs 37 mins,23 Nov 13,,24 Jun 14
Max: The Curse of Brotherhood,https://www.trueachievements.com/game/Max-The-Curse-of-Brotherhood/achievements,xbox-one,"341 / 1,862","250 / 1,000",17 / 36,Owned,,,9 hrs 44 mins,04 Jun 14,,18 Jun 14
Halo: Spartan Assault,https://www.trueachievements.com/game/Halo-Spartan-Assault/achievements,xbox-one,"10 / 3,664","10 / 1,000",1 / 30,Owned,,,,18 Jun 14,,18 Jun 14
Twitch,https://www.trueachievements.com/game/Twitch/achievements,xbox-one,0 / 0,0 / 0,1 / 10,Owned,,,1 hr 57 mins,04 Jun 14,,04 Jun 14
