game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Plants vs. Zombies Garden Warfare 2,https://www.trueachievements.com/game/Plants-vs-Zombies-Garden-Warfare-2/achievements,xbox-one,"143 / 2,554","90 / 1,000",9 / 51,Owned,Playing now,,3 hrs 8 mins,17 Mar 17,,06 Apr 17
YouTube,https://www.trueachievements.com/game/YouTube/achievements,xbox-one,0 / 0,0 / 0,3 / 10,Owned,,,37 hrs 50 mins,26 Dec 16,,02 Apr 17
Project CARS,https://www.trueachievements.com/game/Project-CARS/achievements,xbox-one,"11 / 5,716","10 / 1,000",1 / 45,Owned,Playing now,,12 mins,16 Feb 17,,16 Feb 17
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"119 / 1,797","110 / 1,000",3 / 11,Owned,Playing now,,1 hr 59 mins,05 Feb 17,,09 Feb 17
Life is Strange,https://www.trueachievements.com/game/Life-Is-Strange/achievements,xbox-one,36 / 282,30 / 200,3 / 12,Owned,Playing now,,1 hr 48 mins,03 Feb 17,,04 Feb 17
Minecraft: Story Mode - A Telltale Games Series,https://www.trueachievements.com/game/Minecraft-Story-Mode-A-Telltale-Games-Series/achievements,xbox-one,197 / 235,180 / 200,6 / 7,Owned,Playing now,,1 hr 56 mins,17 Jan 17,,21 Jan 17
Trove,https://www.trueachievements.com/game/Trove/achievements,xbox-one,"39 / 6,241","35 / 1,000",2 / 24,Owned,Playing now,,55 mins,21 Jan 17,,21 Jan 17
Killer Instinct,https://www.trueachievements.com/game/Killer-Instinct/achievements,xbox-one,"8 / 5,621","5 / 1,150",1 / 108,Owned,Playing now,,24 mins,16 Jan 17,,16 Jan 17
Star Wars Battlefront,https://www.trueachievements.com/game/Star-Wars-Battlefront/achievements,xbox-one,"654 / 3,308","290 / 1,030",16 / 45,Owned,Playing now,,20 hrs 32 mins,27 Dec 16,,15 Jan 17
Titanfall 2,https://www.trueachievements.com/game/Titanfall-2/achievements,xbox-one,"1,898 / 1,898","1,000 / 1,000",50 / 50,Owned,Playing now,,37 hrs 32 mins,27 Dec 16,10 Jan 17,10 Jan 17
