game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Redfall,https://www.trueachievements.com/game/Redfall/achievements,xbox-series-x-s,"119 / 4,142","87 / 1,000",8 / 66,Owned,Playing now,,2 hrs 55 mins,03 May 23,,03 May 23
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"3,153 / 20,132","970 / 2,815",70 / 157,Owned,Playing now,,149 hrs 47 mins,06 Aug 18,,22 Feb 23
Disney Dreamlight Valley,https://www.trueachievements.com/game/Disney-Dreamlight-Valley/achievements,xbox-one,"1,103 / 3,049","550 / 1,000",9 / 15,Owned,Playing now,,258 hrs 53 mins,07 Oct 22,,04 Feb 23
"Warhammer 40,000: Darktide (Windows)",https://www.trueachievements.com/game/Warhammer-40000-Darktide/achievements,windows,"148 / 12,565","70 / 1,000",7 / 36,Owned,Playing now,,25 hrs 12 mins,01 Dec 22,,17 Jan 23
Katamari Damacy Reroll (Windows),https://www.trueachievements.com/game/Katamari-Damacy-Reroll-Windows/achievements,windows,"2,504 / 2,504","1,000 / 1,000",21 / 21,Owned,Playing now,,60 hrs 11 mins,05 Nov 21,31 Dec 22,31 Dec 22
Pupperazzi,https://www.trueachievements.com/game/Pupperazzi/achievements,xbox-one,"1,699 / 1,699","1,000 / 1,000",23 / 23,Owned,Playing now,,4 hrs 31 mins,21 Jan 22,21 Dec 22,21 Dec 22
Immortality,https://www.trueachievements.com/game/Immortality/achievements,xbox-series-x-s,"2,264 / 2,264","1,000 / 1,000",27 / 27,Owned,Playing now,,9 hrs 33 mins,01 Dec 22,05 Dec 22,05 Dec 22
Tinykin,https://www.trueachievements.com/game/Tinykin/achievements,xbox-one,"1,595 / 1,595","1,000 / 1,000",43 / 43,Owned,Playing now,,11 hrs 21 mins,19 Nov 22,30 Nov 22,30 Nov 22
Beacon Pines,https://www.trueachievements.com/game/Beacon-Pines/achievements,xbox-one,"1,635 / 1,635","1,000 / 1,000",10 / 10,Owned,Playing now,,4 hrs 43 mins,14 Nov 22,16 Nov 22,16 Nov 22
Grounded,https://www.trueachievements.com/game/Grounded/achievements,xbox-one,"200 / 1,897","175 / 1,000",5 / 20,Owned,Playing now,,5 hrs 14 mins,01 Jul 21,,03 Oct 22
You Suck at Parking,https://www.trueachievements.com/game/You-Suck-at-Parking/achievements,xbox-one,"48 / 7,858","40 / 1,000",2 / 20,Owned,Playing now,,21 mins,30 Sep 22,,30 Sep 22
Deep Rock Galactic,https://www.trueachievements.com/game/Deep-Rock-Galactic/achievements,xbox-one,"362 / 4,796","195 / 1,000",13 / 67,Owned,Playing now,,24 hrs 24 mins,04 Mar 22,,28 Aug 22
Dead by Daylight (Windows),https://www.trueachievements.com/game/Dead-by-Daylight-Windows/achievements,windows,"1,745 / 11,803","620 / 2,260",41 / 123,Owned,Playing now,,46 hrs 27 mins,06 Apr 21,,25 Aug 22
Escape Academy,https://www.trueachievements.com/game/Escape-Academy/achievements,xbox-one,"1,323 / 1,575","865 / 1,000",23 / 27,Owned,Playing now,,4 hrs 59 mins,28 Jul 22,,31 Jul 22
Gears 5,https://www.trueachievements.com/game/Gears-5/achievements,xbox-one,"151 / 4,977","110 / 1,000",12 / 68,Owned,Playing now,,6 hrs 46 mins,07 May 21,,13 Jul 22
Teenage Mutant Ninja Turtles: Shredder's Revenge,https://www.trueachievements.com/game/Teenage-Mutant-Ninja-Turtles-Shredders-Revenge/achievements,xbox-one,"724 / 2,784","465 / 1,000",16 / 30,Owned,Playing now,,3 hrs 31 mins,17 Jun 22,,17 Jun 22
Spacelines from the Far Out,https://www.trueachievements.com/game/Spacelines-from-the-Far-Out/achievements,xbox-one,"890 / 3,997","405 / 1,000",20 / 44,Owned,Playing now,,3 hrs 46 mins,10 Jun 22,,10 Jun 22
Saints Row 2,https://www.trueachievements.com/game/Saints-Row-2/achievements,xbox-360,"639 / 2,827","415 / 1,000",23 / 50,Owned,,,,02 Jun 14,,09 Jun 22
Golf With Your Friends (Windows),https://www.trueachievements.com/game/Golf-With-Your-Friends-Windows/achievements,windows,"730 / 3,094","430 / 1,000",13 / 36,Owned,Playing now,,12 hrs 31 mins,09 Feb 21,,25 Mar 22
Windjammers 2,https://www.trueachievements.com/game/Windjammers-2/achievements,xbox-one,"20 / 5,881","15 / 1,000",1 / 28,Owned,Playing now,,1 hr 7 mins,11 Mar 22,,11 Mar 22
The Medium,https://www.trueachievements.com/game/The-Medium/achievements,xbox-series-x-s,"1,689 / 1,689","1,000 / 1,000",39 / 39,Owned,Playing now,,15 hrs 0 mins,13 Oct 21,09 Feb 22,09 Feb 22
Embr,https://www.trueachievements.com/game/Embr/achievements,xbox-one,"938 / 4,174","420 / 1,000",17 / 29,Owned,Playing now,,5 hrs 3 mins,07 Jan 22,,16 Jan 22
Halo Infinite,https://www.trueachievements.com/game/Halo-Infinite/achievements,xbox-one,"358 / 1,370",220 / 600,18 / 50,Owned,Playing now,,32 hrs 41 mins,17 Nov 21,,06 Jan 22
Rubber Bandits,https://www.trueachievements.com/game/Rubber-Bandits/achievements,xbox-one,"590 / 1,970","360 / 1,000",7 / 19,Owned,Playing now,,1 hr 27 mins,04 Dec 21,,04 Dec 21
Back 4 Blood,https://www.trueachievements.com/game/Back-4-Blood/achievements,xbox-one,"506 / 3,642","325 / 1,000",20 / 55,Owned,Playing now,,12 hrs 44 mins,12 Oct 21,,16 Nov 21
Dodgeball Academia,https://www.trueachievements.com/game/Dodgeball-Academia/achievements,xbox-one,"1,795 / 1,795","1,000 / 1,000",37 / 37,Owned,Playing now,,43 hrs 0 mins,08 Oct 21,13 Oct 21,13 Oct 21
Cris Tales (Windows),https://www.trueachievements.com/game/Cris-Tales-Windows/achievements,windows,"3,078 / 3,078","1,000 / 1,000",46 / 46,Owned,Playing now,,59 hrs 33 mins,23 Sep 21,08 Oct 21,08 Oct 21
Surgeon Simulator 2 (Windows),https://www.trueachievements.com/game/Surgeon-Simulator-2-Windows/achievements,windows,"195 / 6,428","160 / 1,000",7 / 30,Owned,Playing now,,1 hr 38 mins,28 Sep 21,,28 Sep 21
Psychonauts 2,https://www.trueachievements.com/game/Psychonauts-2/achievements,xbox-one,"1,988 / 1,988","1,000 / 1,000",57 / 57,Owned,Playing now,,41 hrs 57 mins,27 Aug 21,01 Sep 21,01 Sep 21
Gang Beasts,https://www.trueachievements.com/game/Gang-Beasts/achievements,xbox-one,"264 / 1,971","175 / 1,000",4 / 19,Owned,Playing now,,1 hr 23 mins,21 Jul 21,,21 Jul 21
Gears of War 4,https://www.trueachievements.com/game/Gears-of-War-4/achievements,xbox-one,"763 / 5,370","550 / 1,500",43 / 93,Owned,Playing now,,14 hrs 53 mins,15 Oct 16,,23 Apr 21
Gears of War: Judgment,https://www.trueachievements.com/game/Gears-of-War-Judgment/achievements,xbox-360,"310 / 2,885","210 / 1,000",17 / 50,Owned,Playing now,,,16 Mar 21,,23 Mar 21
Gears of War 3,https://www.trueachievements.com/game/Gears-of-War-3/achievements,xbox-360,"603 / 2,849","440 / 1,000",33 / 50,Owned,,,,24 Nov 11,,12 Mar 21
Crash Bandicoot 4: It's About Time,https://www.trueachievements.com/game/Crash-Bandicoot-4-Its-About-Time/achievements,xbox-one,"539 / 3,661","365 / 1,000",25 / 51,Owned,Playing now,,26 hrs 59 mins,07 Feb 21,,08 Mar 21
Wolfenstein: Youngblood,https://www.trueachievements.com/game/Wolfenstein-Youngblood/achievements,xbox-one,"775 / 2,965","460 / 1,000",24 / 60,Owned,Playing now,,10 hrs 9 mins,02 Feb 21,,12 Feb 21
Astroneer,https://www.trueachievements.com/game/Astroneer/achievements,xbox-one,"129 / 3,619","80 / 1,000",8 / 54,Owned,Playing now,,1 hr 45 mins,27 Aug 20,,09 Dec 20
SMITE,https://www.trueachievements.com/game/SMITE/achievements,xbox-one,"613 / 3,644","370 / 1,435",32 / 94,Owned,Playing now,,28 hrs 39 mins,19 Sep 20,,03 Oct 20
Wasteland 3,https://www.trueachievements.com/game/Wasteland-3/achievements,xbox-one,"73 / 4,991","50 / 1,000",3 / 62,Owned,Playing now,,2 hrs 20 mins,23 Sep 20,,23 Sep 20
Journey to the Savage Planet,https://www.trueachievements.com/game/Journey-to-the-Savage-Planet/achievements,xbox-one,"1,952 / 2,654","830 / 1,000",32 / 43,Owned,Playing now,,17 hrs 5 mins,28 Aug 20,,15 Sep 20
Wizard of Legend,https://www.trueachievements.com/game/Wizard-of-Legend/achievements,xbox-one,"20 / 4,376","20 / 1,000",1 / 19,Owned,Playing now,,1 hr 30 mins,18 Mar 20,,18 Mar 20
