game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
It Takes Two,https://www.trueachievements.com/game/It-Takes-Two/achievements,xbox-one,"52 / 1,785","50 / 1,000",1 / 20,Owned,Playing now,,3 hrs 16 mins,04 Jun 23,,04 Jun 23
FIFA 23,https://www.trueachievements.com/game/FIFA-23/achievements,xbox-series-x-s,"1,168 / 3,216","505 / 1,000",22 / 39,Owned,Playing now,,16 hrs 16 mins,19 May 23,,31 May 23
Battlefield 2042,https://www.trueachievements.com/game/Battlefield-2042/achievements,xbox-series-x-s,"1,056 / 3,356","480 / 1,000",19 / 34,Owned,Playing now,,14 hrs 37 mins,07 May 23,,15 May 23
Deep Rock Galactic,https://www.trueachievements.com/game/Deep-Rock-Galactic/achievements,xbox-one,"2,293 / 4,796","670 / 1,000",46 / 67,Owned,Playing now,,75 hrs 14 mins,30 Mar 23,,14 May 23
PAW Patrol: Mighty Pups Save Adventure Bay,https://www.trueachievements.com/game/PAW-Patrol-Mighty-Pups-Save-Adventure-Bay/achievements,xbox-one,"1,498 / 1,534","975 / 1,000",29 / 30,Owned,Playing now,,3 hrs 19 mins,07 May 23,,08 May 23
Star Wars Jedi: Fallen Order,https://www.trueachievements.com/game/Star-Wars-Jedi-Fallen-Order/achievements,xbox-one,"1,110 / 2,020","660 / 1,000",32 / 39,Owned,,,25 hrs 29 mins,24 Nov 19,,06 May 23
Minecraft Legends,https://www.trueachievements.com/game/Minecraft-Legends/achievements,xbox-one,"3,233 / 4,927","830 / 1,000",27 / 30,Owned,Playing now,,14 hrs 28 mins,18 Apr 23,,01 May 23
Turbo Golf Racing,https://www.trueachievements.com/game/Turbo-Golf-Racing/achievements,xbox-one,"10 / 3,831","10 / 1,000",1 / 30,Owned,Playing now,,14 mins,29 Apr 23,,29 Apr 23
Destiny 2,https://www.trueachievements.com/game/Destiny-2/achievements,xbox-one,"41 / 1,626","40 / 1,000",1 / 13,Owned,Playing now,,42 mins,11 Apr 23,,11 Apr 23
Star Wars Battlefront,https://www.trueachievements.com/game/Star-Wars-Battlefront/achievements,xbox-one,"1,148 / 3,645","525 / 1,130",25 / 50,Owned,Playing now,,27 hrs 34 mins,30 Aug 22,,07 Apr 23
Space Science Investigations: Humans in Space,https://www.trueachievements.com/game/Space-Science-Investigations/achievements,xbox-one,"1,160 / 1,160","1,000 / 1,000",21 / 21,Owned,Playing now,,32 mins,04 Apr 23,04 Apr 23,04 Apr 23
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"2,390 / 4,915","940 / 1,765",56 / 97,Owned,Playing now,,52 hrs 46 mins,09 Nov 21,,30 Mar 23
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"50 / 6,742","35 / 1,055",3 / 67,Owned,Playing now,,40 mins,23 Mar 23,,23 Mar 23
Skate 3,https://www.trueachievements.com/game/Skate-3/achievements,xbox-360,"121 / 3,511","90 / 1,000",4 / 47,Owned,Playing now,,,18 Mar 23,,20 Mar 23
FIFA 22,https://www.trueachievements.com/game/FIFA-22/achievements,xbox-series-x-s,"783 / 3,748","390 / 1,000",17 / 37,Owned,Playing now,,94 hrs 19 mins,07 Jan 22,,17 Mar 23
