game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Dead Island 2,https://www.trueachievements.com/game/Dead-Island-2/achievements,xbox-one,"174 / 1,758","150 / 1,000",14 / 45,Owned,Playing now,,15 hrs 18 mins,23 May 23,,03 Jun 23
Ghostwire: Tokyo,https://www.trueachievements.com/game/Ghostwire-Tokyo/achievements,xbox-series-x-s,"1,338 / 4,412","570 / 1,180",40 / 66,Owned,Playing now,,39 hrs 30 mins,20 Apr 23,,23 May 23
Loop Hero,https://www.trueachievements.com/game/Loop-Hero/achievements,xbox-one,"475 / 4,243","245 / 1,000",22 / 50,Owned,Playing now,,23 hrs 26 mins,06 Apr 23,,11 Apr 23
Darkest Dungeon,https://www.trueachievements.com/game/Darkest-Dungeon/achievements,xbox-one,"940 / 6,144","390 / 1,000",25 / 52,Owned,Playing now,,32 hrs 51 mins,15 Mar 23,,21 Mar 23
Merge & Blade,https://www.trueachievements.com/game/Merge-and-Blade/achievements,xbox-one,"123 / 4,435","100 / 1,000",5 / 34,Owned,Playing now,,56 mins,19 Mar 23,,20 Mar 23
Atomic Heart,https://www.trueachievements.com/game/Atomic-Heart/achievements,xbox-one,"923 / 5,946","390 / 1,000",23 / 42,Owned,Playing now,,35 hrs 56 mins,28 Feb 23,,15 Mar 23
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"542 / 1,797","460 / 1,000",6 / 11,Owned,Playing now,,10 hrs 54 mins,10 Aug 21,,10 Mar 23
SD Gundam Battle Alliance,https://www.trueachievements.com/game/SD-Gundam-Battle-Alliance/achievements,xbox-one,"1,073 / 2,848","515 / 1,000",26 / 43,Owned,Playing now,,31 hrs 14 mins,14 Feb 23,,25 Feb 23
Age of Empires II: Definitive Edition,https://www.trueachievements.com/game/Age-of-Empires-II-Definitive-Edition/achievements,xbox-one,"106 / 7,515","65 / 1,075",9 / 110,Owned,Playing now,,11 hrs 7 mins,05 Feb 23,,06 Feb 23
Iris Fall,https://www.trueachievements.com/game/Iris-Fall/achievements,xbox-one,"167 / 1,498","140 / 1,000",6 / 22,Owned,Playing now,,1 hr 32 mins,17 Jan 23,,17 Jan 23
High On Life,https://www.trueachievements.com/game/High-On-Life/achievements,xbox-one,"1,021 / 2,441","615 / 1,000",22 / 32,Owned,Playing now,,21 hrs 47 mins,30 Dec 22,,17 Jan 23
Bladed Fury,https://www.trueachievements.com/game/Bladed-Fury/achievements,xbox-one,"50 / 6,900","50 / 1,000",1 / 13,Owned,Playing now,,29 mins,16 Jan 23,,16 Jan 23
Vampire Survivors,https://www.trueachievements.com/game/Vampire-Survivors/achievements,xbox-one,"82 / 2,013","75 / 1,200",14 / 140,Owned,Playing now,,54 mins,04 Jan 23,,10 Jan 23
Stranded Deep,https://www.trueachievements.com/game/Stranded-Deep/achievements,xbox-one,"20 / 5,942","20 / 1,000",1 / 35,Owned,Playing now,,14 mins,04 Jan 23,,04 Jan 23
Chained Echoes,https://www.trueachievements.com/game/Chained-Echoes/achievements,xbox-one,"54 / 3,255","45 / 1,000",2 / 37,Owned,Playing now,,3 hrs 49 mins,26 Dec 22,,31 Dec 22
Gungrave G.O.R.E,https://www.trueachievements.com/game/Gungrave-Gore/achievements,xbox-one,"313 / 5,028","180 / 1,000",13 / 49,Owned,Playing now,,52 mins,13 Dec 22,,13 Dec 22
Colt Canyon,https://www.trueachievements.com/game/Colt-Canyon/achievements,xbox-one,"64 / 7,563","40 / 1,000",3 / 40,Owned,Playing now,,38 mins,11 Dec 22,,11 Dec 22
Dead End Job,https://www.trueachievements.com/game/Dead-End-Job/achievements,xbox-one,"15 / 5,950","15 / 1,000",1 / 36,Owned,Playing now,,5 mins,24 Nov 22,,24 Nov 22
Fuga: Melodies of Steel,https://www.trueachievements.com/game/Fuga/achievements,xbox-one,"370 / 3,225","220 / 1,000",17 / 43,Owned,,,8 hrs 2 mins,15 Nov 22,,17 Nov 22
Medieval Dynasty,https://www.trueachievements.com/game/Medieval-Dynasty/achievements,xbox-series-x-s,"1,474 / 4,973","485 / 1,000",25 / 44,Owned,Playing now,,58 hrs 0 mins,15 Oct 22,,09 Nov 22
Gunfire Reborn,https://www.trueachievements.com/game/Gunfire-Reborn/achievements,xbox-one,"39 / 3,975","30 / 1,000",11 / 86,Owned,Playing now,,3 hrs 10 mins,31 Oct 22,,31 Oct 22
Hand of Fate,https://www.trueachievements.com/game/Hand-of-Fate/achievements,xbox-one,"2,171 / 7,677","475 / 1,180",23 / 43,Owned,Playing now,,22 hrs 44 mins,03 Feb 16,,13 Oct 22
DEATHLOOP,https://www.trueachievements.com/game/Deathloop/achievements,xbox-series-x-s,"571 / 3,753","260 / 1,000",17 / 58,Owned,Playing now,,16 hrs 4 mins,30 Sep 22,,10 Oct 22
Immortals Fenyx Rising,https://www.trueachievements.com/game/Immortals-Fenyx-Rising/achievements,xbox-one,"1,517 / 2,887","835 / 1,325",40 / 56,Owned,Playing now,,59 hrs 16 mins,02 Sep 22,,29 Sep 22
Hades,https://www.trueachievements.com/game/Hades/achievements,xbox-one,"128 / 2,458","105 / 1,000",7 / 49,Owned,Playing now,,12 hrs 47 mins,28 Aug 22,,31 Aug 22
INSIDE,https://www.trueachievements.com/game/Inside/achievements,xbox-one,"674 / 1,429","490 / 1,000",7 / 14,Owned,Playing now,,3 hrs 30 mins,27 Aug 22,,28 Aug 22
Far Cry New Dawn,https://www.trueachievements.com/game/Far-Cry-New-Dawn/achievements,xbox-one,"743 / 1,526","595 / 1,000",29 / 50,Owned,Playing now,,26 hrs 32 mins,15 Aug 22,,27 Aug 22
ScourgeBringer,https://www.trueachievements.com/game/ScourgeBringer/achievements,xbox-one,"220 / 4,019","110 / 1,000",15 / 42,Owned,Playing now,,3 hrs 40 mins,22 Aug 22,,23 Aug 22
Stubbs the Zombie in Rebel Without a Pulse,https://www.trueachievements.com/game/Stubbs-the-Zombie-in-Rebel-Without-a-Pulse/achievements,xbox-one,"870 / 3,152","555 / 1,000",26 / 35,Owned,Playing now,,6 hrs 38 mins,14 Aug 22,,15 Aug 22
Teenage Mutant Ninja Turtles: Shredder's Revenge,https://www.trueachievements.com/game/Teenage-Mutant-Ninja-Turtles-Shredders-Revenge/achievements,xbox-one,"784 / 2,784","485 / 1,000",16 / 30,Owned,Playing now,,5 hrs 49 mins,23 Jun 22,,13 Aug 22
Relicta,https://www.trueachievements.com/game/Relicta/achievements,xbox-one,"126 / 6,113","75 / 1,000",5 / 27,Owned,Playing now,,3 hrs 15 mins,11 Aug 22,,12 Aug 22
Divinity: Original Sin 2 - Definitive Edition,https://www.trueachievements.com/game/Divinity-Original-Sin-2/achievements,xbox-one,"671 / 3,600","340 / 1,000",25 / 50,Owned,Playing now,,101 hrs 52 mins,16 Jul 22,,05 Aug 22
Divinity: Original Sin - Enhanced Edition,https://www.trueachievements.com/game/Divinity-Original-Sin-Enhanced-Edition/achievements,xbox-one,"6 / 3,177","5 / 1,000",1 / 54,Owned,Playing now,,,16 Jul 22,,16 Jul 22
Pillars of Eternity,https://www.trueachievements.com/game/Pillars-of-Eternity/achievements,xbox-one,"19 / 3,056","15 / 1,000",1 / 26,Owned,Playing now,,14 hrs 32 mins,16 Jul 22,,16 Jul 22
Solasta: Crown of the Magister,https://www.trueachievements.com/game/Solasta-Crown-of-the-Magister/achievements,xbox-one,"142 / 4,296","90 / 1,000",13 / 81,Owned,Playing now,,10 hrs 32 mins,11 Jul 22,,12 Jul 22
Skul: The Hero Slayer,https://www.trueachievements.com/game/Skul-The-Hero-Slayer/achievements,xbox-one,"974 / 5,967","322 / 1,000",11 / 23,Owned,Playing now,,44 hrs 35 mins,22 Feb 22,,07 Jul 22
Chorus,https://www.trueachievements.com/game/Chorus/achievements,xbox-one,"10 / 2,870","10 / 1,000",1 / 42,Owned,Playing now,,37 mins,01 Jul 22,,01 Jul 22
Idle Champions of the Forgotten Realms,https://www.trueachievements.com/game/Idle-Champions-of-the-Forgotten-Realms/achievements,xbox-one,"308 / 2,470","210 / 1,000",10 / 34,Owned,Playing now,,1 hr 30 mins,01 Jun 22,,22 Jun 22
Dungeons 3,https://www.trueachievements.com/game/Dungeons-3/achievements,xbox-one,"972 / 3,508","390 / 1,000",25 / 60,Owned,Playing now,,79 hrs 5 mins,25 Oct 20,,18 Jun 22
Sniper Elite 5,https://www.trueachievements.com/game/Sniper-Elite-5/achievements,xbox-one,"90 / 2,751","60 / 1,000",5 / 53,Owned,Playing now,,21 hrs 1 min,27 May 22,,04 Jun 22
Slay The Spire,https://www.trueachievements.com/game/Slay-The-Spire/achievements,xbox-one,"22 / 4,722","20 / 1,000",2 / 44,Owned,Playing now,,1 hr 16 mins,01 Jun 22,,01 Jun 22
Dying Light 2: Stay Human,https://www.trueachievements.com/game/Dying-Light-2/achievements,xbox-one,"698 / 2,896","435 / 1,000",30 / 57,Owned,Playing now,,75 hrs 49 mins,26 Feb 22,,31 May 22
Trek to Yomi,https://www.trueachievements.com/game/Trek-to-Yomi/achievements,xbox-one,"163 / 5,688","115 / 1,000",7 / 28,Owned,Playing now,,2 hrs 38 mins,19 May 22,,26 May 22
Eiyuden Chronicle: Rising,https://www.trueachievements.com/game/Eiyuden-Chronicle-Rising/achievements,xbox-one,"1,742 / 1,938","920 / 1,000",46 / 50,Owned,Playing now,,21 hrs 47 mins,15 May 22,,21 May 22
Roguebook,https://www.trueachievements.com/game/Roguebook/achievements,xbox-one,"1,316 / 3,827","670 / 1,100",41 / 58,Owned,Playing now,,46 hrs 54 mins,21 Mar 22,,14 May 22
Hue,https://www.trueachievements.com/game/Hue/achievements,xbox-one,"181 / 1,571","175 / 1,000",4 / 13,Owned,Playing now,,37 mins,07 May 22,,07 May 22
The Witcher 3: Wild Hunt - Complete Edition,https://www.trueachievements.com/game/The-Witcher-3-Wild-Hunt-Complete-Edition/achievements,xbox-one,"376 / 4,902","270 / 2,000",17 / 78,Owned,Playing now,,,16 Apr 22,,06 May 22
Castle Crashers Remastered,https://www.trueachievements.com/game/Castle-Crashers-Remastered/achievements,xbox-one,"440 / 2,155","325 / 1,000",4 / 12,Owned,Playing now,,8 hrs 59 mins,20 Feb 22,,02 May 22
Overcooked! 2,https://www.trueachievements.com/game/Overcooked-2/achievements,xbox-one,"89 / 2,873","75 / 1,000",4 / 26,Owned,Playing now,,1 hr 12 mins,20 Feb 22,,01 May 22
Lost In Random,https://www.trueachievements.com/game/Lost-In-Random/achievements,xbox-one,"457 / 2,616","270 / 1,000",13 / 40,Owned,,,19 hrs 7 mins,17 Apr 22,,17 Apr 22
The Long Dark,https://www.trueachievements.com/game/The-Long-Dark/achievements,xbox-one,"64 / 10,145","45 / 1,000",3 / 40,Owned,Playing now,,5 hrs 53 mins,09 Apr 22,,09 Apr 22
Tainted Grail: Conquest,https://www.trueachievements.com/game/Tainted-Grail-Conquest/achievements,xbox-one,"1,284 / 3,301","480 / 1,000",28 / 40,Owned,Playing now,,41 hrs 2 mins,01 Apr 22,,05 Apr 22
The Flame in the Flood,https://www.trueachievements.com/game/The-Flame-in-the-Flood/achievements,xbox-one,"22 / 4,990","20 / 1,000",1 / 36,Owned,Playing now,,1 hr 2 mins,02 Apr 22,,02 Apr 22
Weird West: Definitive Edition,https://www.trueachievements.com/game/Weird-West/achievements,xbox-one,"10 / 4,400","10 / 1,000",1 / 53,Owned,Playing now,,10 mins,01 Apr 22,,01 Apr 22
Surviving the Aftermath,https://www.trueachievements.com/game/Surviving-the-Aftermath/achievements,xbox-one,"2,136 / 2,317","940 / 1,000",51 / 54,Owned,Playing now,,42 hrs 34 mins,22 Mar 22,,31 Mar 22
