game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Hi-Fi RUSH,https://www.trueachievements.com/game/HiFi-Rush/achievements,xbox-series-x-s,"168 / 6,004","115 / 1,000",12 / 61,Owned,Playing now,,28 hrs 22 mins,20 Feb 23,,03 Jun 23
Fuga: Melodies of Steel 2,https://www.trueachievements.com/game/Fuga-Melodies-of-Steel-2/achievements,xbox-one,"10 / 3,804","10 / 1,000",1 / 41,Owned,Playing now,,46 mins,01 Jun 23,,01 Jun 23
Ghostwire: Tokyo,https://www.trueachievements.com/game/Ghostwire-Tokyo/achievements,xbox-series-x-s,"1,773 / 4,412","690 / 1,180",48 / 66,Owned,Playing now,,197 hrs 8 mins,18 Apr 23,,19 May 23
Lonely Mountains: Downhill,https://www.trueachievements.com/game/Lonely-Mountains-Downhill/achievements,xbox-one,"716 / 8,853","240 / 1,000",16 / 47,Owned,,,49 hrs 44 mins,26 Apr 20,,15 May 23
Human Fall Flat,https://www.trueachievements.com/game/Human-Fall-Flat/achievements,xbox-one,"53 / 2,302","50 / 1,000",3 / 47,Owned,Playing now,,1 hr 25 mins,14 May 23,,14 May 23
Minecraft Legends,https://www.trueachievements.com/game/Minecraft-Legends/achievements,xbox-one,"10 / 4,927","10 / 1,000",1 / 30,Owned,Playing now,,2 hrs 45 mins,29 Apr 23,,29 Apr 23
Guilty Gear -Strive-,https://www.trueachievements.com/game/Guilty-Gear-Strive/achievements,xbox-one,"1,005 / 4,387","380 / 1,000",18 / 38,Owned,Playing now,,65 hrs 7 mins,07 Mar 23,,08 Apr 23
Dungeons & Dragons: Chronicles of Mystara,https://www.trueachievements.com/game/Dungeons-Dragons-Chronicles-of-Mystara/achievements,xbox-360,"5 / 1,061",5 / 400,1 / 24,Owned,Playing now,,,15 Mar 23,,15 Mar 23
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"537 / 3,085","360 / 1,130",25 / 61,Owned,,,118 hrs 9 mins,05 Nov 21,,25 Feb 23
Atomic Heart,https://www.trueachievements.com/game/Atomic-Heart/achievements,xbox-one,"75 / 5,946","60 / 1,000",3 / 42,Owned,Playing now,,15 hrs 37 mins,23 Feb 23,,25 Feb 23
Pac-Man Museum+,https://www.trueachievements.com/game/PacMan-Museum-Plus/achievements,xbox-one,"33 / 11,600","30 / 1,000",2 / 41,Owned,Playing now,,6 mins,17 Feb 23,,17 Feb 23
Assassin's Creed Odyssey,https://www.trueachievements.com/game/Assassins-Creed-Odyssey/achievements,xbox-one,"1,131 / 1,790","760 / 1,090",44 / 58,Owned,,,354 hrs 45 mins,17 Sep 22,,04 Dec 22
Vampire Survivors,https://www.trueachievements.com/game/Vampire-Survivors/achievements,xbox-one,"654 / 2,013","485 / 1,200",61 / 140,Owned,,,34 hrs 26 mins,12 Nov 22,,15 Nov 22
It Takes Two,https://www.trueachievements.com/game/It-Takes-Two/achievements,xbox-one,"938 / 1,785","550 / 1,000",10 / 20,Owned,,,44 hrs 21 mins,13 Dec 21,,06 Nov 22
Metal: Hellsinger,https://www.trueachievements.com/game/Metal-Hellsinger/achievements,xbox-series-x-s,"31 / 2,747","30 / 1,000",2 / 28,Owned,,,3 hrs 44 mins,01 Oct 22,,01 Oct 22
Teenage Mutant Ninja Turtles: Shredder's Revenge,https://www.trueachievements.com/game/Teenage-Mutant-Ninja-Turtles-Shredders-Revenge/achievements,xbox-one,"87 / 2,784","60 / 1,000",2 / 30,Owned,,,48 mins,16 Jul 22,,16 Jul 22
Taiko no Tatsujin: The Drum Master!,https://www.trueachievements.com/game/Taiko-no-Tatsujin-The-Drum-Master/achievements,xbox-one,"260 / 5,310","165 / 1,000",25 / 89,Owned,,,9 hrs 39 mins,27 Jan 22,,11 Feb 22
Halo Infinite,https://www.trueachievements.com/game/Halo-Infinite/achievements,xbox-one,"29 / 1,370",25 / 600,5 / 50,Owned,,,1 hr 47 mins,16 Nov 21,,16 Nov 21
Super Bomberman R Online,https://www.trueachievements.com/game/Super-Bomberman-R-Online/achievements,xbox-one,"1,335 / 2,357","680 / 1,000",7 / 10,Owned,,,20 hrs 22 mins,30 May 21,,28 Oct 21
Forza Horizon 4,https://www.trueachievements.com/game/Forza-Horizon-4/achievements,xbox-one,"2,205 / 10,903","1,075 / 3,560",63 / 176,Owned,,,108 hrs 42 mins,15 Jun 19,,20 Oct 21
Aaero,https://www.trueachievements.com/game/Aaero/achievements,xbox-one,"0 / 4,815","0 / 1,000",1 / 66,Owned,,,13 mins,18 Oct 21,,18 Oct 21
Judgment,https://www.trueachievements.com/game/Judgment/achievements,xbox-series-x-s,"10 / 3,338","10 / 1,000",1 / 46,Owned,,,,16 Sep 21,,16 Sep 21
Twelve Minutes,https://www.trueachievements.com/game/12-Minutes/achievements,xbox-one,"358 / 1,684","260 / 1,000",3 / 12,Owned,,,41 hrs 7 mins,27 Aug 21,,03 Sep 21
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"5,601 / 5,749","2,540 / 2,600",109 / 111,Owned,,,2086 hrs 55 mins,17 May 20,,29 Jun 21
Dragon Quest Builders 2,https://www.trueachievements.com/game/Dragon-Quest-Builders-2/achievements,xbox-one,"31 / 3,729","30 / 1,000",2 / 31,Owned,,,2 hrs 48 mins,13 May 21,,13 May 21
