game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Overwatch 2,https://www.trueachievements.com/game/Overwatch/achievements,xbox-one,"4,076 / 7,877","1,555 / 2,230",96 / 141,Owned,,,3112 hrs 50 mins,25 Dec 20,,26 Mar 23
Opus Castle,https://www.trueachievements.com/game/Opus-Castle/achievements,xbox-one,"505 / 1,592","420 / 1,000",18 / 39,Owned,Playing now,,44 mins,12 Jan 23,,12 Jan 23
Apex Legends,https://www.trueachievements.com/game/Apex-Legends/achievements,xbox-one,"1,430 / 1,430","1,000 / 1,000",12 / 12,Owned,Playing now,,739 hrs 2 mins,16 Aug 19,09 Jan 23,09 Jan 23
Human Fall Flat,https://www.trueachievements.com/game/Human-Fall-Flat/achievements,xbox-one,"99 / 2,302","90 / 1,000",5 / 47,Owned,,,1 hr 5 mins,19 Dec 21,,13 Nov 22
Gang Beasts,https://www.trueachievements.com/game/Gang-Beasts/achievements,xbox-one,"27 / 1,971","25 / 1,000",1 / 19,Owned,,,11 mins,13 Nov 22,,13 Nov 22
Minecraft Dungeons,https://www.trueachievements.com/game/Minecraft-Dungeons/achievements,xbox-one,"10 / 1,816","10 / 1,000",1 / 24,Owned,,,16 mins,13 Nov 22,,13 Nov 22
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"116 / 4,306","70 / 1,615",7 / 89,Owned,,,31 hrs 11 mins,13 Jul 22,,26 Oct 22
Rocket League,https://www.trueachievements.com/game/Rocket-League/achievements,xbox-one,"1,951 / 3,931","1,280 / 2,200",52 / 77,Owned,,,61 hrs 20 mins,23 Sep 20,,26 Sep 22
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"384 / 25,300","205 / 3,165",19 / 150,Owned,,,13 hrs 48 mins,21 Mar 20,,06 Sep 22
MultiVersus,https://www.trueachievements.com/game/MultiVersus/achievements,xbox-one,"15 / 5,210","15 / 1,000",1 / 28,Owned,,,31 mins,24 Aug 22,,24 Aug 22
My Friend Peppa Pig,https://www.trueachievements.com/game/My-Friend-Peppa-Pig/achievements,xbox-one,"95 / 1,272","80 / 1,000",1 / 11,Owned,,,29 mins,20 Jul 22,,20 Jul 22
Fall Guys,https://www.trueachievements.com/game/Fall-Guys-Ultimate-Knockout/achievements,xbox-one,"125 / 2,661","110 / 1,000",11 / 34,Owned,,,5 hrs 11 mins,22 Jun 22,,29 Jun 22
Tom Clancy's Rainbow Six Siege,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Siege/achievements,xbox-one,"112 / 1,487","90 / 1,000",4 / 48,Owned,,,5 hrs 53 mins,29 Aug 19,,31 May 22
Need for Speed Heat,https://www.trueachievements.com/game/Need-for-Speed-Heat/achievements,xbox-one,"143 / 3,212","85 / 1,000",7 / 42,Owned,,,19 hrs 15 mins,29 Apr 22,,22 May 22
Plants vs. Zombies Garden Warfare,https://www.trueachievements.com/game/Plants-vs-Zombies-Garden-Warfare/achievements,xbox-one,"40 / 2,134","35 / 1,000",4 / 45,Owned,,,,17 Aug 20,,07 May 22
Fortnite,https://www.trueachievements.com/game/Fortnite/achievements,xbox-one,"1,588 / 6,073","690 / 1,000",38 / 45,Owned,,,6914 hrs 17 mins,15 Apr 18,,27 Mar 22
Grand Theft Auto: San Andreas – The Definitive Edition,https://www.trueachievements.com/game/Grand-Theft-Auto-San-Andreas-The-Definitive-Edition/achievements,xbox-one,"10 / 4,355","10 / 1,000",1 / 34,Owned,,,31 mins,24 Feb 22,,24 Feb 22
Slime Rancher,https://www.trueachievements.com/game/Slime-Rancher/achievements,xbox-one,"37 / 2,475","30 / 1,000",3 / 57,Owned,,,2 hrs 23 mins,07 Mar 20,,18 Dec 21
