game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
The Elder Scrolls V: Skyrim Special Edition (Windows),https://www.trueachievements.com/game/The-Elder-Scrolls-V-Skyrim-Special-Edition-Windows/achievements,windows,"22 / 3,296","20 / 1,550",2 / 75,Owned,Playing now,,1 hr 41 mins,23 Mar 23,,23 Mar 23
FIFA 18,https://www.trueachievements.com/game/FIFA-18/achievements,xbox-one,"44 / 2,275","30 / 1,000",2 / 44,Owned,Playing now,,2 hrs 54 mins,18 Dec 22,,18 Dec 22
FIFA 22 (Xbox One),https://www.trueachievements.com/game/FIFA-22-Xbox-One/achievements,xbox-one,"197 / 3,394","90 / 1,000",4 / 37,Owned,Playing now,,44 hrs 2 mins,29 Nov 22,,04 Dec 22
Call of Duty: Modern Warfare II,https://www.trueachievements.com/game/Call-of-Duty-Modern-Warfare-II/achievements,xbox-one,"114 / 2,453","100 / 1,000",1 / 24,Owned,Playing now,,26 hrs 6 mins,18 Nov 22,,18 Nov 22
Call of Duty: Black Ops II,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops-II/achievements,xbox-360,"447 / 1,786","340 / 1,000",18 / 50,Owned,,,,31 Mar 20,,07 Nov 22
The Witcher 3: Wild Hunt - Complete Edition,https://www.trueachievements.com/game/The-Witcher-3-Wild-Hunt-Complete-Edition/achievements,xbox-one,"305 / 4,902","225 / 2,000",14 / 78,Owned,Playing now,,,13 Jul 22,,01 Nov 22
Assassin's Creed Odyssey,https://www.trueachievements.com/game/Assassins-Creed-Odyssey/achievements,xbox-one,"418 / 1,616","330 / 1,000",20 / 50,Owned,Playing now,,41 hrs 6 mins,09 Oct 22,,27 Oct 22
Minecraft (Android),https://www.trueachievements.com/game/Minecraft-Pocket-Edition/achievements,android,"62 / 2,872","55 / 1,110",5 / 56,Owned,Playing now,,1 hr 5 mins,06 Sep 22,,06 Sep 22
EA SPORTS UFC 4,https://www.trueachievements.com/game/EA-SPORTS-UFC-4/achievements,xbox-one,"579 / 2,927","355 / 1,000",12 / 27,Owned,Playing now,,21 hrs 9 mins,04 Aug 22,,04 Aug 22
Watch_Dogs 2,https://www.trueachievements.com/game/Watch-Dogs-2/achievements,xbox-one,"55 / 1,762","45 / 1,000",4 / 49,Owned,Playing now,,,29 Jul 22,,31 Jul 22
Assassin's Creed IV: Black Flag,https://www.trueachievements.com/game/Assassins-Creed-IV-Black-Flag/achievements,xbox-one,"603 / 2,165","420 / 1,000",19 / 50,Owned,Playing now,,,20 Jul 22,,29 Jul 22
Yakuza 0,https://www.trueachievements.com/game/Yakuza-0/achievements,xbox-one,"818 / 4,694","365 / 1,000",23 / 55,Owned,Playing now,,75 hrs 30 mins,30 Jun 22,,11 Jul 22
Star Wars Jedi: Fallen Order,https://www.trueachievements.com/game/Star-Wars-Jedi-Fallen-Order/achievements,xbox-one,"63 / 2,020","60 / 1,000",3 / 39,Owned,Playing now,,8 hrs 11 mins,02 Jul 22,,03 Jul 22
Ryse: Son of Rome,https://www.trueachievements.com/game/Ryse-Son-of-Rome/achievements,xbox-one,"1,043 / 3,157","760 / 1,300",28 / 63,Owned,Playing now,,,29 Jun 22,,30 Jun 22
Assassin's Creed Origins,https://www.trueachievements.com/game/Assassins-Creed-Origins/achievements,xbox-one,"1,375 / 1,595","900 / 1,000",46 / 50,Owned,,,55 hrs 29 mins,25 Oct 19,,24 Jun 22
Assassin's Creed The Ezio Collection,https://www.trueachievements.com/game/Assassins-Creed-The-Ezio-Collection/achievements,xbox-one,"5,855 / 5,855","3,000 / 3,000",149 / 149,Owned,Playing now,,,08 Dec 21,31 May 22,31 May 22
Yakuza: Like a Dragon,https://www.trueachievements.com/game/Yakuza-Like-a-Dragon/achievements,xbox-one,"108 / 2,147","90 / 1,000",9 / 62,Owned,Playing now,,36 hrs 44 mins,07 Apr 22,,01 May 22
Yakuza 6: The Song of Life,https://www.trueachievements.com/game/Yakuza-6/achievements,xbox-one,"474 / 2,114","365 / 1,000",24 / 59,Owned,Playing now,,34 hrs 4 mins,24 Apr 22,,28 Apr 22
Yakuza 5 Remastered,https://www.trueachievements.com/game/Yakuza-5/achievements,xbox-one,"211 / 3,063","160 / 1,000",10 / 57,Owned,,,58 hrs 34 mins,19 Apr 22,,24 Apr 22
Yakuza 4 Remastered,https://www.trueachievements.com/game/Yakuza-4/achievements,xbox-one,"168 / 2,781","145 / 1,000",6 / 48,Owned,,,21 hrs 25 mins,16 Apr 22,,19 Apr 22
Yakuza 3 Remastered,https://www.trueachievements.com/game/Yakuza-3/achievements,xbox-one,"273 / 3,383","225 / 1,000",14 / 50,Owned,,,13 hrs 41 mins,14 Apr 22,,15 Apr 22
Yakuza Kiwami 2,https://www.trueachievements.com/game/Yakuza-Kiwami-2/achievements,xbox-one,"380 / 2,358","320 / 1,000",21 / 59,Owned,,,25 hrs 32 mins,11 Apr 22,,14 Apr 22
Yakuza Kiwami,https://www.trueachievements.com/game/Yakuza-Kiwami/achievements,xbox-one,"445 / 3,266","310 / 1,000",20 / 55,Owned,,,22 hrs 16 mins,08 Apr 22,,11 Apr 22
Football Manager 2022 Xbox Edition,https://www.trueachievements.com/game/Football-Manager-2022/achievements,xbox-one,"99 / 3,917","70 / 1,000",13 / 94,Owned,,,18 hrs 22 mins,03 Apr 22,,07 Apr 22
FIFA 21 (Xbox One),https://www.trueachievements.com/game/FIFA-21-Xbox-One/achievements,xbox-one,"220 / 2,892","120 / 1,000",5 / 36,Owned,,,20 hrs 13 mins,01 Apr 22,,06 Apr 22
Sleeping Dogs: Definitive Edition,https://www.trueachievements.com/game/Sleeping-Dogs-Definitive-Edition/achievements,xbox-one,"357 / 3,098","240 / 1,225",16 / 59,Owned,,,,03 Nov 21,,05 Nov 21
Assassin's Creed III,https://www.trueachievements.com/game/Assassins-Creed-III/achievements,xbox-360,"513 / 2,011","400 / 1,000",19 / 50,Owned,,,,21 Sep 21,,28 Sep 21
Asphalt 9: Legends,https://www.trueachievements.com/game/Asphalt-9/achievements,xbox-one,"32 / 4,565","25 / 1,000",3 / 20,Owned,,,22 mins,25 Sep 21,,25 Sep 21
Assetto Corsa,https://www.trueachievements.com/game/Assetto-Corsa/achievements,xbox-one,"164 / 14,944","90 / 1,000",6 / 41,Owned,,,256 hrs 14 mins,11 Feb 21,,06 Sep 21
Skate 3,https://www.trueachievements.com/game/Skate-3/achievements,xbox-360,"720 / 3,505","385 / 1,000",19 / 47,Owned,,,,28 Dec 20,,08 Jun 21
FIFA 19,https://www.trueachievements.com/game/FIFA-19/achievements,xbox-one,"440 / 2,931","285 / 1,000",11 / 41,Owned,,,227 hrs 44 mins,12 Mar 19,,12 May 21
Rogue Company,https://www.trueachievements.com/game/Rogue-Company/achievements,xbox-one,"1,891 / 1,977","950 / 1,000",19 / 20,Owned,,,79 hrs 51 mins,26 Jan 21,,10 May 21
Resident Evil 2,https://www.trueachievements.com/game/Resident-Evil-2/achievements,xbox-one,"402 / 1,954","330 / 1,000",17 / 41,Owned,,,11 hrs 29 mins,30 Jun 19,,22 Apr 21
