game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Hot Wheels Unleashed,https://www.trueachievements.com/game/Hot-Wheels-Unleashed/achievements,xbox-one,"3,703 / 4,808","930 / 1,135",42 / 53,Owned,Playing now,,27 hrs 52 mins,04 Mar 23,,05 Jun 23
Meet Your Maker,https://www.trueachievements.com/game/Meet-Your-Maker/achievements,xbox-one,"473 / 1,729","340 / 1,000",20 / 43,Owned,Playing now,,18 hrs 57 mins,10 May 23,,03 Jun 23
The Elder Scrolls Online,https://www.trueachievements.com/game/The-Elder-Scrolls-Online-Tamriel-Unlimited/achievements,xbox-one,"4,961 / 16,440","1,315 / 3,170",54 / 97,Owned,,,1116 hrs 13 mins,06 Jul 16,,30 Apr 23
Minecraft Legends,https://www.trueachievements.com/game/Minecraft-Legends/achievements,xbox-one,"580 / 4,927","250 / 1,000",10 / 30,Owned,Playing now,,3 hrs 53 mins,21 Apr 23,,22 Apr 23
Halo: The Master Chief Collection,https://www.trueachievements.com/game/Halo-The-Master-Chief-Collection/achievements,xbox-one,"9,626 / 25,468","3,660 / 6,990",383 / 699,Owned,,,349 hrs 24 mins,11 Jul 15,,23 Mar 23
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"534 / 4,490","405 / 2,130",26 / 94,Owned,,,40 hrs 56 mins,08 Oct 17,,07 Mar 23
Age of Empires II: Definitive Edition,https://www.trueachievements.com/game/Age-of-Empires-II-Definitive-Edition/achievements,xbox-one,"103 / 7,515","60 / 1,075",8 / 110,Owned,Playing now,,3 hrs 3 mins,23 Feb 23,,04 Mar 23
XCOM 2,https://www.trueachievements.com/game/XCOM-2/achievements,xbox-one,"776 / 4,760","510 / 1,350",36 / 70,Owned,Playing now,,34 hrs 50 mins,14 Feb 23,,27 Feb 23
Rocket League,https://www.trueachievements.com/game/Rocket-League/achievements,xbox-one,"3,187 / 3,931","1,890 / 2,200",66 / 77,Owned,,,174 hrs 57 mins,10 Apr 16,,26 Feb 23
State of Decay 2: Juggernaut Edition,https://www.trueachievements.com/game/State-of-Decay-2/achievements,xbox-one,"35 / 2,032","30 / 1,000",3 / 62,Owned,Playing now,,24 mins,13 Feb 23,,13 Feb 23
Lost Planet 3,https://www.trueachievements.com/game/Lost-Planet-3/achievements,xbox-360,"105 / 3,901","85 / 1,000",9 / 50,Owned,Playing now,,,02 Feb 23,,02 Feb 23
Monster Hunter Rise,https://www.trueachievements.com/game/Monster-Hunter-Rise/achievements,xbox-one,"10 / 7,283","10 / 1,000",1 / 50,Owned,Playing now,,13 hrs 0 mins,24 Jan 23,,24 Jan 23
Disc Room,https://www.trueachievements.com/game/Disc-Room/achievements,xbox-one,"729 / 2,764","385 / 1,000",19 / 35,Owned,Playing now,,2 hrs 6 mins,18 Jan 23,,20 Jan 23
Halo Infinite,https://www.trueachievements.com/game/Halo-Infinite/achievements,xbox-one,"1,509 / 3,769","905 / 1,600",83 / 119,Owned,Playing now,,99 hrs 47 mins,16 Nov 21,,18 Jan 23
Human Fall Flat,https://www.trueachievements.com/game/Human-Fall-Flat/achievements,xbox-one,"2,847 / 8,828","1,060 / 2,320",43 / 87,Owned,Playing now,,10 hrs 37 mins,06 Sep 18,,16 Jan 23
Stranded Deep,https://www.trueachievements.com/game/Stranded-Deep/achievements,xbox-one,"530 / 5,942","270 / 1,000",11 / 35,Owned,Playing now,,10 hrs 3 mins,09 Jan 23,,15 Jan 23
Exo One,https://www.trueachievements.com/game/Exo-One/achievements,xbox-one,"1,133 / 5,812","320 / 1,000",11 / 28,Owned,Playing now,,1 hr 59 mins,11 Jan 23,,11 Jan 23
A Way Out,https://www.trueachievements.com/game/A-Way-Out/achievements,xbox-one,"178 / 1,736","150 / 1,000",3 / 14,Owned,Playing now,,4 hrs 50 mins,01 Jan 23,,08 Jan 23
Battlefield Hardline,https://www.trueachievements.com/game/Battlefield-Hardline/achievements,xbox-one,"20 / 2,347","20 / 1,000",1 / 40,Owned,Playing now,,,08 Jan 23,,08 Jan 23
Neverwinter,https://www.trueachievements.com/game/Neverwinter/achievements,xbox-one,"18 / 3,968","15 / 1,000",2 / 48,Owned,Playing now,,1 hr 36 mins,03 Jan 23,,03 Jan 23
DOOM 64,https://www.trueachievements.com/game/DOOM-64/achievements,xbox-one,"52 / 1,468","50 / 1,000",1 / 10,Owned,Playing now,,1 hr 50 mins,27 Dec 22,,27 Dec 22
It Takes Two,https://www.trueachievements.com/game/It-Takes-Two/achievements,xbox-one,"435 / 1,785","325 / 1,000",6 / 20,Owned,Playing now,,10 hrs 52 mins,12 Dec 22,,16 Dec 22
Edge of Eternity,https://www.trueachievements.com/game/Edge-of-Eternity/achievements,xbox-one,"23 / 7,961","20 / 1,000",2 / 58,Owned,Playing now,,1 hr 3 mins,14 Dec 22,,14 Dec 22
House Flipper,https://www.trueachievements.com/game/House-Flipper/achievements,xbox-one,"25 / 3,713","15 / 1,000",2 / 23,Owned,Playing now,,5 hrs 45 mins,09 Dec 22,,09 Dec 22
Frostpunk: Console Edition,https://www.trueachievements.com/game/Frostpunk-Console-Edition/achievements,xbox-one,"1,243 / 8,475","445 / 1,390",26 / 63,Owned,Playing now,,108 hrs 26 mins,23 Dec 21,,04 Dec 22
Grounded,https://www.trueachievements.com/game/Grounded/achievements,xbox-one,"3,749 / 5,891","1,725 / 2,400",30 / 37,Owned,Playing now,,170 hrs 33 mins,11 Nov 21,,25 Nov 22
DJMAX Respect V,https://www.trueachievements.com/game/DJMAX-Respect-V/achievements,xbox-one,"24 / 22,587","15 / 1,000",3 / 52,Owned,Playing now,,3 hrs 29 mins,07 Nov 22,,16 Nov 22
You Suck at Parking,https://www.trueachievements.com/game/You-Suck-at-Parking/achievements,xbox-one,"779 / 8,597","300 / 1,100",9 / 22,Owned,Playing now,,2 hrs 20 mins,07 Nov 22,,16 Nov 22
Turnip Boy Commits Tax Evasion,https://www.trueachievements.com/game/Turnip-Boy-Commits-Tax-Evasion/achievements,xbox-one,"1,259 / 1,463","900 / 1,000",35 / 37,Owned,Playing now,,5 hrs 34 mins,14 Nov 22,,15 Nov 22
Ori and the Blind Forest: Definitive Edition,https://www.trueachievements.com/game/Ori-and-the-Blind-Forest-Definitive-Edition/achievements,xbox-one,"79 / 4,137","70 / 1,250",6 / 57,Owned,Playing now,,,15 Nov 22,,15 Nov 22
Persona 5 Royal,https://www.trueachievements.com/game/Persona-5-Royal/achievements,xbox-one,"104 / 1,705","90 / 1,000",6 / 52,Owned,Playing now,,7 hrs 0 mins,23 Oct 22,,24 Oct 22
Trailmakers,https://www.trueachievements.com/game/Trailmakers/achievements,xbox-one,"979 / 3,505","395 / 1,000",6 / 18,Owned,Playing now,,19 hrs 28 mins,20 Feb 21,,03 Oct 22
Escape Academy,https://www.trueachievements.com/game/Escape-Academy/achievements,xbox-one,"1,316 / 1,575","865 / 1,000",23 / 27,Owned,Playing now,,2 hrs 32 mins,03 Sep 22,,03 Oct 22
SMITE,https://www.trueachievements.com/game/SMITE/achievements,xbox-one,"8,287 / 15,336","2,970 / 4,191",204 / 282,Owned,,,2096 hrs 43 mins,22 Jul 16,,20 Sep 22
Conan Exiles,https://www.trueachievements.com/game/Conan-Exiles/achievements,xbox-one,"217 / 1,862","160 / 1,000",7 / 25,Owned,Playing now,,2 hrs 39 mins,12 Sep 22,,12 Sep 22
