game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Minecraft Dungeons,https://www.trueachievements.com/game/Minecraft-Dungeons/achievements,xbox-one,"948 / 3,146","640 / 1,160",19 / 30,Owned,Playing now,,13 hrs 0 mins,16 Nov 21,,12 Dec 21
Space Warlord Organ Trading Simulator,https://www.trueachievements.com/game/Space-Warlord-Organ-Trading-Simulator/achievements,xbox-one,"568 / 1,447","450 / 1,000",6 / 15,Owned,Playing now,,21 mins,08 Dec 21,,08 Dec 21
Halo Infinite,https://www.trueachievements.com/game/Halo-Infinite/achievements,xbox-one,"284 / 1,370",175 / 600,12 / 50,Owned,Playing now,,6 hrs 52 mins,25 Nov 21,,05 Dec 21
Totally Accurate Battle Simulator,https://www.trueachievements.com/game/Totally-Accurate-Battle-Simulator/achievements,xbox-one,"95 / 4,084","55 / 1,000",5 / 64,Owned,Playing now,,1 hr 6 mins,18 Oct 21,,18 Oct 21
Grounded,https://www.trueachievements.com/game/Grounded/achievements,xbox-one,"115 / 1,901","100 / 1,000",3 / 20,Owned,Playing now,,58 mins,17 Oct 21,,17 Oct 21
Astroneer,https://www.trueachievements.com/game/Astroneer/achievements,xbox-one,"1,285 / 3,619","525 / 1,000",34 / 54,Owned,Playing now,,22 hrs 16 mins,27 Aug 21,,09 Sep 21
Hades,https://www.trueachievements.com/game/Hades/achievements,xbox-one,"306 / 2,458","215 / 1,000",12 / 49,Owned,Playing now,,21 hrs 15 mins,16 Aug 21,,29 Aug 21
Dragon Quest Builders 2,https://www.trueachievements.com/game/Dragon-Quest-Builders-2/achievements,xbox-one,"73 / 3,729","60 / 1,000",4 / 31,Owned,Playing now,,3 hrs 56 mins,01 Aug 21,,02 Aug 21
Carrion (Windows),https://www.trueachievements.com/game/Carrion-Windows/achievements,windows,"17 / 1,902","17 / 1,000",2 / 21,Owned,Playing now,,9 mins,05 Jul 21,,05 Jul 21
State of Decay 2: Juggernaut Edition,https://www.trueachievements.com/game/State-of-Decay-2/achievements,xbox-one,"1,003 / 2,967","635 / 1,200",46 / 72,Owned,Playing now,,17 hrs 41 mins,24 Jun 21,,02 Jul 21
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"68 / 6,758","50 / 1,055",5 / 67,Owned,Playing now,,43 mins,02 Jul 21,,02 Jul 21
Sunset Overdrive (Windows),https://www.trueachievements.com/game/Sunset-Overdrive-Windows/achievements,windows,"84 / 6,228","75 / 1,745",4 / 80,Owned,Playing now,,1 hr 2 mins,25 Jun 21,,25 Jun 21
The Outer Worlds (Windows),https://www.trueachievements.com/game/The-Outer-Worlds-Windows/achievements,windows,"47 / 3,223","45 / 1,000",2 / 48,Owned,Playing now,,1 hr 28 mins,24 Jun 21,,24 Jun 21
Saints Row 2,https://www.trueachievements.com/game/Saints-Row-2/achievements,xbox-360,"1,539 / 3,483","725 / 1,250",36 / 60,Owned,,,,20 Dec 11,,28 Jun 17
BioShock 2,https://www.trueachievements.com/game/BioShock-2/achievements,xbox-360,"392 / 1,685","310 / 1,000",23 / 50,Owned,,,,02 May 10,,10 Jun 17
Tales of Vesperia,https://www.trueachievements.com/game/Tales-of-Vesperia/achievements,xbox-360,"2,045 / 2,045","1,000 / 1,000",50 / 50,Owned,,,,23 May 10,07 Jun 14,18 Feb 17
Dragon Ball Z Budokai HD Collection,https://www.trueachievements.com/game/Dragon-Ball-Z-Budokai-HD-Collection/achievements,xbox-360,"1,549 / 1,549","1,000 / 1,000",43 / 43,Owned,,,,06 Nov 12,11 Nov 12,18 Feb 17
Dragon Ball Z: Battle of Z,https://www.trueachievements.com/game/Dragon-Ball-Z-Battle-of-Z/achievements,xbox-360,"139 / 3,040","120 / 1,000",11 / 49,Owned,,,,13 Feb 14,,27 Feb 16
Call of Duty: Modern Warfare 3,https://www.trueachievements.com/game/Modern-Warfare-3/achievements,xbox-360,"587 / 1,975","400 / 1,000",28 / 50,Owned,,,,09 Nov 11,,27 Feb 16
Dragon's Dogma,https://www.trueachievements.com/game/Dragons-Dogma/achievements,xbox-360,"1,205 / 2,075","690 / 1,000",40 / 50,Owned,,,,01 Nov 14,,27 Feb 16
Borderlands 2 (Xbox 360),https://www.trueachievements.com/game/Borderlands-2-Xbox-360/achievements,xbox-360,"2,795 / 2,794","1,625 / 1,625",69 / 69,Owned,,,,19 Sep 12,01 Jul 13,01 Aug 15
Halo 4,https://www.trueachievements.com/game/Halo-4/achievements,xbox-360,"245 / 1,869","180 / 1,000",16 / 49,Owned,,,,12 Mar 13,,18 Jul 15
Naruto Shippuden: Ultimate Ninja Storm 3 (Xbox 360),https://www.trueachievements.com/game/Naruto-Shippuden-Ultimate-Ninja-Storm-3/achievements,xbox-360,"1,620 / 1,620","1,000 / 1,000",50 / 50,Owned,,,,11 Sep 13,07 Mar 14,18 Jul 15
Metal Gear Solid: Peace Walker HD,https://www.trueachievements.com/game/Metal-Gear-Solid-Peace-Walker/achievements,xbox-360,"21 / 3,489","20 / 1,000",2 / 50,Owned,Playing now,,,28 Jun 15,,16 Jul 15
Mafia II,https://www.trueachievements.com/game/Mafia-II/achievements,xbox-360,"1,466 / 1,618","960 / 1,000",46 / 47,Owned,Playing now,,,28 Aug 10,,07 Jul 15
The Elder Scrolls V: Skyrim,https://www.trueachievements.com/game/Skyrim/achievements,xbox-360,"2,091 / 2,438","1,380 / 1,550",67 / 75,Owned,,,,13 Nov 11,,05 Jul 15
Fallout 3,https://www.trueachievements.com/game/Fallout-3/achievements,xbox-360,"2,506 / 2,505","1,550 / 1,550",72 / 72,Owned,Playing now,,,01 Oct 10,03 Jul 15,03 Jul 15
Sniper Elite V2,https://www.trueachievements.com/game/Sniper-Elite-V2/achievements,xbox-360,"2,215 / 2,215","1,000 / 1,000",41 / 41,Owned,,,,07 Mar 14,03 Jul 15,03 Jul 15
Minecraft: Xbox 360 Edition,https://www.trueachievements.com/game/Minecraft-Xbox-360/achievements,xbox-360,"539 / 2,105","420 / 1,000",21 / 50,Owned,,,,09 May 12,,02 Jul 15
Dark Souls II,https://www.trueachievements.com/game/Dark-Souls-II/achievements,xbox-360,"275 / 1,784","210 / 1,000",12 / 38,Owned,Playing now,,,12 Mar 15,,20 Jun 15
Dark Souls,https://www.trueachievements.com/game/Dark-Souls/achievements,xbox-360,"1,039 / 2,511","525 / 1,000",22 / 41,Owned,,,,25 Feb 14,,15 Jun 15
Final Fantasy XIII-2,https://www.trueachievements.com/game/Final-Fantasy-XIII-2/achievements,xbox-360,"31 / 1,803","30 / 1,000",2 / 31,Owned,,,,24 Jan 14,,15 Jun 15
Terraria (Xbox 360),https://www.trueachievements.com/game/Terraria-Xbox-360/achievements,xbox-360,"673 / 1,096",335 / 400,25 / 30,Owned,,,,06 Oct 13,,13 Jun 15
Borderlands: The Pre-Sequel (Xbox 360),https://www.trueachievements.com/game/Borderlands-The-Pre-Sequel-Xbox-360/achievements,xbox-360,"225 / 1,970","165 / 1,000",12 / 50,Owned,,,,27 Oct 14,,13 Jun 15
Army of TWO: The Devil's Cartel,https://www.trueachievements.com/game/Army-of-Two-The-Devils-Cartel/achievements,xbox-360,"10 / 1,904","10 / 1,000",1 / 46,Owned,,,,28 Apr 15,,28 Apr 15
