game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
IIN,https://www.trueachievements.com/game/IIN/achievements,xbox-one,"36 / 1,229","36 / 1,000",3 / 80,Owned,Playing now,,6 mins,10 Nov 22,,10 Nov 22
Cobra Kai: The Karate Kid Saga Continues,https://www.trueachievements.com/game/Cobra-Kai-The-Karate-Kid-Saga-Continues/achievements,xbox-one,"15 / 4,781","15 / 1,000",2 / 48,Owned,Playing now,,8 mins,08 Nov 22,,08 Nov 22
Kill It With Fire,https://www.trueachievements.com/game/Kill-It-With-Fire/achievements,xbox-one,"10 / 2,415","10 / 1,000",1 / 24,Owned,Playing now,,6 mins,08 Oct 22,,08 Oct 22
Rabio,https://www.trueachievements.com/game/Rabio/achievements,xbox-one,"300 / 1,007","300 / 1,000",3 / 10,Owned,Playing now,,1 min,08 Oct 22,,08 Oct 22
Space Science Investigations: Humans in Space,https://www.trueachievements.com/game/Space-Science-Investigations/achievements,xbox-one,"188 / 1,160","175 / 1,000",3 / 21,Owned,Playing now,,10 mins,04 Sep 22,,04 Sep 22
Bullet Beat,https://www.trueachievements.com/game/Bullet-Beat/achievements,xbox-one,"1,144 / 3,138","1,100 / 3,000",8 / 24,Owned,Playing now,,13 mins,07 May 22,,05 Aug 22
Pac-Man Museum+,https://www.trueachievements.com/game/PacMan-Museum-Plus/achievements,xbox-one,"33 / 11,600","30 / 1,000",2 / 41,Owned,Playing now,,6 mins,13 Jun 22,,13 Jun 22
Slap the Rocks,https://www.trueachievements.com/game/Slap-the-Rocks/achievements,xbox-one,"100 / 1,023","100 / 1,000",2 / 12,Owned,Playing now,,4 mins,13 Jun 22,,13 Jun 22
Smart Moves,https://www.trueachievements.com/game/Smart-Moves/achievements,xbox-one,"382 / 2,197","380 / 2,000",3 / 17,Owned,Playing now,,8 mins,14 Mar 22,,14 Mar 22
"Kick it, Bunny!",https://www.trueachievements.com/game/Kick-it-Bunny/achievements,xbox-one,"142 / 2,174","139 / 2,000",5 / 22,Owned,Playing now,,11 mins,12 Feb 22,,12 Feb 22
Jump Stars,https://www.trueachievements.com/game/Jump-Stars/achievements,xbox-one,"40 / 2,676","35 / 1,000",2 / 20,Owned,Playing now,,6 mins,24 Dec 21,,24 Dec 21
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"10 / 3,108","10 / 1,000",1 / 50,Owned,Playing now,,4 hrs 29 mins,22 Dec 21,,22 Dec 21
Rubber Bandits,https://www.trueachievements.com/game/Rubber-Bandits/achievements,xbox-one,"1,314 / 1,970","720 / 1,000",14 / 19,Owned,Playing now,,4 hrs 4 mins,09 Dec 21,,10 Dec 21
Back 4 Blood,https://www.trueachievements.com/game/Back-4-Blood/achievements,xbox-one,"50 / 3,642","40 / 1,000",3 / 55,Owned,Playing now,,1 hr 4 mins,15 Nov 21,,15 Nov 21
Plants vs. Zombies: Battle for Neighborville,https://www.trueachievements.com/game/Plants-vs-Zombies-Battle-for-Neighborville/achievements,xbox-one,"53 / 2,768","30 / 1,000",2 / 50,Owned,Playing now,,2 hrs 28 mins,03 Dec 20,,13 Nov 21
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"30 / 2,514","30 / 1,000",3 / 53,Owned,Playing now,,1 hr 29 mins,10 Nov 21,,10 Nov 21
Forza Horizon 4,https://www.trueachievements.com/game/Forza-Horizon-4/achievements,xbox-one,"97 / 3,690","70 / 1,250",7 / 70,Owned,Playing now,,7 hrs 13 mins,06 Jun 20,,30 Oct 21
Vigor,https://www.trueachievements.com/game/Vigor/achievements,xbox-one,"91 / 4,091","70 / 1,000",4 / 30,Owned,Playing now,,26 mins,09 Oct 21,,09 Oct 21
