game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"354 / 1,797","310 / 1,000",4 / 11,Owned,Playing now,,4 hrs 0 mins,26 Jan 19,,26 Jan 19
TNT Racers,https://www.trueachievements.com/game/TNT-Racers/achievements,xbox-360,36 / 534,10 / 200,1 / 12,Owned,,,,23 Feb 13,,23 Feb 13
Forza Motorsport 3,https://www.trueachievements.com/game/Forza-Motorsport-3/achievements,xbox-360,"33 / 1,934","30 / 1,000",3 / 50,Owned,,,,20 Nov 09,,23 Feb 13
Don King Presents: Prizefighter,https://www.trueachievements.com/game/Prizefighter/achievements,xbox-360,"50 / 2,714","23 / 1,000",4 / 39,Owned,,,,08 Jan 13,,08 Jan 13
UFC Undisputed 3,https://www.trueachievements.com/game/UFC-Undisputed-3/achievements,xbox-360,"81 / 3,831","35 / 1,000",3 / 39,Owned,,,,29 Nov 12,,21 Dec 12
Call of Duty: Modern Warfare 3,https://www.trueachievements.com/game/Modern-Warfare-3/achievements,xbox-360,"11 / 1,975","10 / 1,000",1 / 50,Owned,,,,15 Nov 12,,15 Nov 12
Gears of War 3,https://www.trueachievements.com/game/Gears-of-War-3/achievements,xbox-360,"318 / 3,119","115 / 1,075",5 / 51,Owned,,,,14 Dec 11,,21 May 12
Need for Speed: SHIFT 2: Unleashed,https://www.trueachievements.com/game/Need-for-Speed-Shift-2-Unleashed/achievements,xbox-360,"88 / 3,695","30 / 1,000",3 / 40,Owned,,,,18 Feb 12,,19 Feb 12
Tom Clancy's Ghost Recon Advanced Warfighter,https://www.trueachievements.com/game/Tom-Clancys-Ghost-Recon-Advanced-Warfighter/achievements,xbox-360,"448 / 5,535","82 / 1,000",4 / 43,Owned,,,,27 Oct 09,,18 Jul 11
PDC World Championship Darts: Pro Tour,https://www.trueachievements.com/game/PDC-Darts-Pro-Tour/achievements,xbox-360,"98 / 1,701","70 / 1,000",6 / 32,Owned,,,,12 Mar 11,,12 Mar 11
Pure,https://www.trueachievements.com/game/Pure/achievements,xbox-360,"5 / 2,868","5 / 1,000",1 / 50,Owned,,,,31 Dec 10,,31 Dec 10
FIFA Street 3,https://www.trueachievements.com/game/FIFA-Street-3/achievements,xbox-360,"144 / 1,750","85 / 1,000",3 / 27,Owned,,,,12 Oct 10,,12 Oct 10
Fairytale Fights,https://www.trueachievements.com/game/Fairytale-Fights/achievements,xbox-360,"169 / 3,268","105 / 1,000",7 / 49,Owned,,,,30 Aug 10,,07 Sep 10
Rockstar Table Tennis,https://www.trueachievements.com/game/Rockstar-Table-Tennis/achievements,xbox-360,"447 / 4,435","185 / 1,000",5 / 29,Owned,,,,11 Jul 10,,07 Aug 10
Burnout Revenge,https://www.trueachievements.com/game/Burnout-Revenge/achievements,xbox-360,"12 / 2,865","10 / 1,000",2 / 36,Owned,,,,25 Apr 10,,01 May 10
Tom Clancy's Rainbow Six Vegas,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Vegas/achievements,xbox-360,"152 / 2,677","70 / 1,000",2 / 36,Owned,,,,08 Oct 10,,11 Apr 10
Aliens vs. Predator,https://www.trueachievements.com/game/Aliens-vs-Predator/achievements,xbox-360,"35 / 3,145","30 / 1,000",2 / 50,Owned,,,,11 Apr 10,,11 Apr 10
Tekken 6,https://www.trueachievements.com/game/Tekken-6/achievements,xbox-360,"15 / 2,034","15 / 1,000",1 / 50,Owned,,,,20 Jan 10,,20 Jan 10
Scene It? Bright Lights! Big Screen! (EU),https://www.trueachievements.com/game/Scene-It-European/achievements,xbox-360,"1,036 / 2,297","660 / 1,000",34 / 50,Owned,,,,14 Dec 09,,27 Dec 09
Terminator Salvation,https://www.trueachievements.com/game/Terminator-Salvation/achievements,xbox-360,"472 / 1,169","360 / 1,000",3 / 11,Owned,,,,07 Jul 09,,07 Jul 09
Jumper: Griffin's Story,https://www.trueachievements.com/game/Jumper/achievements,xbox-360,"799 / 1,342","700 / 1,000",14 / 20,Owned,,,,22 Jun 09,,22 Jun 09
SEGA Mega Drive Ultimate Collection,https://www.trueachievements.com/game/Sega-Mega-Drive-UC/achievements,xbox-360,"53 / 1,544","40 / 1,000",2 / 34,Owned,,,,19 May 09,,22 May 09
Project Gotham Racing 4,https://www.trueachievements.com/game/PGR-4/achievements,xbox-360,"27 / 1,970","10 / 1,000",1 / 50,Owned,,,,16 Apr 09,,16 Apr 09
Golf: Tee It Up!,https://www.trueachievements.com/game/Golf-Tee-It-Up/achievements,xbox-360,103 / 309,80 / 200,5 / 12,Owned,,,,01 Apr 09,,01 Apr 09
Left 4 Dead,https://www.trueachievements.com/game/Left-4-Dead/achievements,xbox-360,"435 / 2,400","310 / 1,230",18 / 59,Owned,,,,21 Feb 09,,03 Mar 09
Scene It? Box Office Smash!,https://www.trueachievements.com/game/Scene-It-Box-Office-Smash/achievements,xbox-360,"1,010 / 2,094","735 / 1,250",37 / 58,Owned,,,,07 Dec 08,,26 Feb 09
Monopoly,https://www.trueachievements.com/game/Monopoly/achievements,xbox-360,"423 / 1,626","370 / 1,000",19 / 34,Owned,,,,10 Jan 09,,11 Jan 09
Cabela's Alaskan Adventures,https://www.trueachievements.com/game/Cabelas-Alaskan-Adventures/achievements,xbox-360,"436 / 2,741","215 / 1,000",11 / 46,Owned,,,,15 Dec 08,,18 Dec 08
Dark Sector,https://www.trueachievements.com/game/Dark-Sector/achievements,xbox-360,"220 / 2,384","170 / 1,000",11 / 38,Owned,,,,29 Nov 08,,29 Nov 08
Bionicle Heroes,https://www.trueachievements.com/game/Bionicle-Heroes/achievements,xbox-360,"20 / 1,310","20 / 1,000",1 / 49,Owned,,,,17 Oct 08,,17 Oct 08
"Scene It? Lights, Camera, Action",https://www.trueachievements.com/game/Scene-It-Lights-Camera-Action/achievements,xbox-360,"1,490 / 1,593","945 / 1,000",40 / 42,Owned,,,,12 Aug 08,,09 Sep 08
Tom Clancy's Rainbow Six Vegas 2,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Vegas-2/achievements,xbox-360,"27 / 2,443","25 / 1,000",1 / 47,Owned,,,,28 Jun 08,,22 Aug 08
Beijing 2008,https://www.trueachievements.com/game/Beijing-2008/achievements,xbox-360,"36 / 3,325","20 / 1,000",1 / 50,Owned,,,,08 Oct 10,,01 Aug 08
NBA LIVE 06,https://www.trueachievements.com/game/NBA-LIVE-06/achievements,xbox-360,"519 / 1,250","445 / 1,000",5 / 12,Owned,,,,09 May 08,,09 May 08
Viva Piñata: Party Animals,https://www.trueachievements.com/game/Viva-Pinata-Party-Animals/achievements,xbox-360,"447 / 1,914","245 / 1,000",15 / 50,Owned,,,,05 May 08,,09 May 08
Marvel: Ultimate Alliance (Xbox 360),https://www.trueachievements.com/game/Marvel-Ultimate-Alliance/achievements,xbox-360,"539 / 2,939","330 / 1,250",20 / 58,Owned,,,,08 Oct 10,,26 Nov 07
Track and Field,https://www.trueachievements.com/game/Track-and-Field/achievements,xbox-360,29 / 328,25 / 200,2 / 12,Owned,,,,08 Oct 10,,03 Oct 07
Fantastic 4: Rise of the Silver Surfer,https://www.trueachievements.com/game/Fantastic-4-Rise-of-the-Silver-Surfer/achievements,xbox-360,"66 / 1,748","60 / 1,000",3 / 19,Owned,,,,08 Oct 10,,
Madden NFL 06,https://www.trueachievements.com/game/Madden-NFL-06/achievements,xbox-360,"437 / 1,179","400 / 1,000",8 / 11,Owned,,,,08 Oct 10,,
Megamind: Ultimate Showdown,https://www.trueachievements.com/game/Megamind/achievements,xbox-360,"357 / 1,070","350 / 1,000",9 / 25,Owned,,,,06 Jan 11,,
NBA Street Homecourt,https://www.trueachievements.com/game/NBA-STREET-Homecourt/achievements,xbox-360,"273 / 1,378","250 / 1,000",5 / 16,Owned,,,,08 Oct 10,,
NHL 07,https://www.trueachievements.com/game/NHL-07/achievements,xbox-360,"166 / 1,539","125 / 1,000",4 / 26,Owned,,,,08 Oct 10,,
