game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Call of Duty: Advanced Warfare,https://www.trueachievements.com/game/Call-of-Duty-Advanced-Warfare/achievements,xbox-one,"74 / 3,293","60 / 1,500",4 / 70,Owned,,,,09 Oct 22,,27 May 23
Gears 5,https://www.trueachievements.com/game/Gears-5/achievements,xbox-one,"1,210 / 17,678","515 / 2,305",51 / 158,Owned,,,118 hrs 40 mins,09 Sep 19,,26 May 23
Dead Rising 4,https://www.trueachievements.com/game/Dead-Rising-4/achievements,xbox-one,"921 / 7,795","460 / 1,500",26 / 69,Owned,,,19 hrs 48 mins,18 Aug 19,,25 May 23
Grounded,https://www.trueachievements.com/game/Grounded/achievements,xbox-one,"3,390 / 7,058","1,550 / 2,600",28 / 40,Owned,Playing now,,73 hrs 55 mins,05 Jan 23,,21 May 23
Star Wars: The Force Unleashed II,https://www.trueachievements.com/game/Star-Wars-the-Force-Unleashed-2/achievements,xbox-360,"63 / 2,029","60 / 1,000",4 / 50,Owned,,,,01 May 17,,15 May 23
Maneater,https://www.trueachievements.com/game/Maneater/achievements,xbox-one,"87 / 1,914","80 / 1,000",4 / 32,Owned,,,1 hr 22 mins,15 Jun 21,,05 May 23
State of Decay 2: Juggernaut Edition,https://www.trueachievements.com/game/State-of-Decay-2/achievements,xbox-one,"16 / 2,036","15 / 1,000",3 / 62,Owned,,,58 mins,07 May 21,,05 May 23
Fable III,https://www.trueachievements.com/game/Fable-3/achievements,xbox-360,"15 / 1,861","15 / 1,000",2 / 50,Owned,Playing now,,,04 May 23,,04 May 23
Zombie Army 4: Dead War,https://www.trueachievements.com/game/Zombie-Army-4-Dead-War/achievements,xbox-one,"225 / 3,080","155 / 1,000",9 / 51,Owned,Playing now,,2 hrs 58 mins,02 May 23,,03 May 23
Call of Duty: Black Ops 4,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops-4/achievements,xbox-one,"1,514 / 6,395","465 / 1,495",29 / 82,Owned,,,345 hrs 50 mins,25 Dec 18,,30 Apr 23
Call of Duty: Vanguard,https://www.trueachievements.com/game/Call-of-Duty-Vanguard/achievements,xbox-one,"540 / 2,555","310 / 1,000",11 / 44,Owned,,,63 hrs 58 mins,04 Nov 21,,24 Apr 23
Grand Theft Auto IV,https://www.trueachievements.com/game/Grand-Theft-Auto-4/achievements,xbox-360,"5 / 3,208","5 / 1,000",1 / 50,Owned,,,,29 Aug 20,,23 Apr 23
House Flipper,https://www.trueachievements.com/game/House-Flipper/achievements,xbox-one,"182 / 3,816","65 / 1,025",4 / 24,Owned,,,10 hrs 47 mins,13 Jul 22,,20 Apr 23
Grand Theft Auto V,https://www.trueachievements.com/game/Grand-Theft-Auto-V/achievements,xbox-series-x-s,"1,455 / 6,630","835 / 1,750",39 / 77,Owned,,,156 hrs 1 min,25 Dec 22,,16 Apr 23
Call of Duty: Black Ops II,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops-II/achievements,xbox-360,"3,737 / 4,067","1,875 / 2,000",83 / 90,Owned,Playing now,,,21 Jul 18,,14 Apr 23
Attack on Titan 2,https://www.trueachievements.com/game/Attack-on-Titan-2/achievements,xbox-one,"486 / 2,988","360 / 1,000",18 / 40,Owned,,,27 hrs 3 mins,12 Apr 22,,14 Apr 23
Ghostwire: Tokyo,https://www.trueachievements.com/game/Ghostwire-Tokyo/achievements,xbox-series-x-s,"85 / 4,507","75 / 1,180",6 / 66,Owned,Playing now,,23 mins,12 Apr 23,,12 Apr 23
South Park: The Fractured but Whole,https://www.trueachievements.com/game/South-Park-The-Fractured-but-Whole/achievements,xbox-one,"220 / 1,511","195 / 1,000",9 / 35,Owned,Playing now,,5 hrs 21 mins,02 Apr 23,,10 Apr 23
Marvel's Avengers,https://www.trueachievements.com/game/Marvels-Avengers/achievements,xbox-one,"1,100 / 2,725","620 / 1,000",32 / 50,Owned,,,69 hrs 3 mins,17 Jul 21,,02 Apr 23
The Escapists,https://www.trueachievements.com/game/The-Escapists/achievements,xbox-one,"509 / 4,638","345 / 1,260",8 / 22,Owned,,,27 hrs 40 mins,16 Oct 16,,26 Mar 23
South Park: The Stick of Truth,https://www.trueachievements.com/game/South-Park-The-Stick-of-Truth-Xbox-One/achievements,xbox-one,"250 / 1,820","205 / 1,000",12 / 50,Owned,Playing now,,,17 Mar 23,,24 Mar 23
Skate 3,https://www.trueachievements.com/game/Skate-3/achievements,xbox-360,"110 / 3,505","90 / 1,000",4 / 47,Owned,,,,27 Sep 22,,19 Mar 23
Call of Duty: World at War,https://www.trueachievements.com/game/Call-of-Duty-World-at-War/achievements,xbox-360,"276 / 2,299","190 / 1,250",8 / 56,Owned,,,,26 Dec 21,,18 Mar 23
MY HERO ONE'S JUSTICE 2,https://www.trueachievements.com/game/My-Hero-Ones-Justice-2/achievements,xbox-one,"717 / 2,949","445 / 1,000",27 / 57,Owned,Playing now,,8 hrs 51 mins,15 Feb 23,,24 Feb 23
Destiny 2,https://www.trueachievements.com/game/Destiny-2/achievements,xbox-one,"282 / 1,626","220 / 1,000",4 / 13,Owned,,,58 hrs 51 mins,06 Nov 19,,22 Feb 23
Hogwarts Legacy,https://www.trueachievements.com/game/Hogwarts-Legacy/achievements,xbox-one,"15 / 1,998","15 / 1,000",1 / 45,Owned,Playing now,,2 hrs 14 mins,22 Feb 23,,22 Feb 23
Hot Wheels Unleashed,https://www.trueachievements.com/game/Hot-Wheels-Unleashed/achievements,xbox-one,"109 / 4,595","85 / 1,045",6 / 47,Owned,Playing now,,1 hr 13 mins,08 Feb 23,,08 Feb 23
Call of Duty: WWII,https://www.trueachievements.com/game/Call-of-Duty-WWII/achievements,xbox-one,"394 / 5,372","160 / 1,500",10 / 60,Owned,,,83 hrs 53 mins,26 Dec 17,,07 Feb 23
Portal 2,https://www.trueachievements.com/game/Portal-2/achievements,xbox-360,"33 / 1,993","30 / 1,000",4 / 50,Owned,,,,16 Sep 22,,02 Feb 23
Plants vs. Zombies Garden Warfare 2,https://www.trueachievements.com/game/Plants-vs-Zombies-Garden-Warfare-2/achievements,xbox-one,"2,706 / 3,711","1,060 / 1,250",52 / 63,Owned,,,,13 Mar 17,,25 Jan 23
Who's Your Daddy?!,https://www.trueachievements.com/game/Whos-Your-Daddy/achievements,xbox-one,"479 / 2,308","315 / 1,080",8 / 16,Owned,Playing now,,2 hrs 49 mins,22 Jan 23,,24 Jan 23
Gears of War 3,https://www.trueachievements.com/game/Gears-of-War-3/achievements,xbox-360,"771 / 3,242","545 / 1,175",35 / 59,Owned,Playing now,,,13 Oct 15,,07 Jan 23
Gungrave G.O.R.E,https://www.trueachievements.com/game/Gungrave-Gore/achievements,xbox-one,"10 / 5,063","10 / 1,000",1 / 49,Owned,Playing now,,4 mins,06 Jan 23,,06 Jan 23
Mortal Kombat 11,https://www.trueachievements.com/game/Mortal-Kombat-11/achievements,xbox-one,"31 / 2,265","25 / 1,000",2 / 58,Owned,Playing now,,2 hrs 59 mins,05 Jan 23,,05 Jan 23
Stranded Deep,https://www.trueachievements.com/game/Stranded-Deep/achievements,xbox-one,"48 / 5,961","40 / 1,000",2 / 35,Owned,Playing now,,1 hr 12 mins,03 Jan 23,,03 Jan 23
Surgeon Simulator 2,https://www.trueachievements.com/game/Surgeon-Simulator-2/achievements,xbox-one,"183 / 15,523","150 / 1,000",6 / 30,Owned,Playing now,,43 mins,03 Jan 23,,03 Jan 23
Undertale,https://www.trueachievements.com/game/Undertale/achievements,xbox-one,"42 / 2,290","40 / 1,000",2 / 21,Owned,Playing now,,30 mins,02 Jan 23,,02 Jan 23
High On Life,https://www.trueachievements.com/game/High-On-Life/achievements,xbox-one,"896 / 2,441","580 / 1,000",22 / 32,Owned,Playing now,,14 hrs 5 mins,28 Dec 22,,01 Jan 23
Slime Rancher,https://www.trueachievements.com/game/Slime-Rancher/achievements,xbox-one,"2,161 / 2,475","940 / 1,000",54 / 57,Owned,,,121 hrs 40 mins,02 Aug 17,,30 Dec 22
LEGO Star Wars: The Skywalker Saga,https://www.trueachievements.com/game/LEGO-Star-Wars-The-Skywalker-Saga/achievements,xbox-one,"10 / 3,255","10 / 1,000",1 / 45,Owned,,,44 mins,27 Dec 22,,27 Dec 22
The Elder Scrolls V: Skyrim Special Edition,https://www.trueachievements.com/game/The-Elder-Scrolls-V-Skyrim-Special-Edition/achievements,xbox-one,"322 / 3,192","215 / 1,550",16 / 75,Owned,,,176 hrs 11 mins,10 Sep 17,,25 Dec 22
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"1,174 / 1,797","800 / 1,000",10 / 11,Owned,,,232 hrs 5 mins,26 Sep 16,,24 Dec 22
Goat Simulator,https://www.trueachievements.com/game/Goat-Simulator/achievements,xbox-one,"824 / 5,276","475 / 2,195",15 / 73,Owned,,,14 hrs 28 mins,26 Jun 16,,12 Dec 22
Battlefield: Bad Company,https://www.trueachievements.com/game/Battlefield-Bad-Company/achievements,xbox-360,"96 / 2,488","85 / 1,000",5 / 50,Owned,,,,17 Oct 15,,11 Nov 22
Forza Horizon 4,https://www.trueachievements.com/game/Forza-Horizon-4/achievements,xbox-one,"407 / 7,065","280 / 2,700",22 / 134,Owned,,,15 hrs 12 mins,17 Oct 18,,09 Nov 22
Destroy All Humans! - Clone Carnage,https://www.trueachievements.com/game/Destroy-All-Humans-Clone-Carnage/achievements,xbox-one,"19 / 3,329","15 / 1,000",1 / 38,Owned,,,1 hr 6 mins,06 Nov 22,,06 Nov 22
Battlefield 3,https://www.trueachievements.com/game/Battlefield-3/achievements,xbox-360,"10 / 2,210","10 / 1,000",1 / 38,Owned,,,,18 Sep 17,,04 Nov 22
Overwatch 2,https://www.trueachievements.com/game/Overwatch/achievements,xbox-one,"23 / 2,102","20 / 1,000",1 / 59,Owned,,,3 hrs 56 mins,24 Oct 22,,24 Oct 22
Second Extinction,https://www.trueachievements.com/game/Second-Extinction/achievements,xbox-one,"20 / 4,633","20 / 1,000",1 / 29,Owned,,,38 mins,16 Oct 22,,16 Oct 22
Call of Duty: Modern Warfare 3,https://www.trueachievements.com/game/Modern-Warfare-3/achievements,xbox-360,"62 / 1,975","50 / 1,000",3 / 50,Owned,,,,06 Jun 16,,08 Oct 22
The Turing Test,https://www.trueachievements.com/game/The-Turing-Test/achievements,xbox-one,"366 / 1,331","300 / 1,000",6 / 15,Owned,,,6 hrs 47 mins,19 Oct 17,,08 Oct 22
Golf With Your Friends,https://www.trueachievements.com/game/Golf-With-Your-Friends/achievements,xbox-one,"231 / 3,280","185 / 1,000",8 / 36,Owned,,,1 hr 39 mins,17 May 21,,01 Oct 22
SpiderHeck,https://www.trueachievements.com/game/SpiderHeck/achievements,xbox-one,"42 / 12,263","30 / 1,000",3 / 29,Owned,,,23 mins,27 Sep 22,,27 Sep 22
Sniper Elite 4,https://www.trueachievements.com/game/Sniper-Elite-4/achievements,xbox-one,"29 / 3,826","25 / 1,000",3 / 50,Owned,,,7 hrs 20 mins,17 Jan 22,,22 Sep 22
SnowRunner,https://www.trueachievements.com/game/SnowRunner/achievements,xbox-one,"20 / 4,575","20 / 1,000",1 / 37,Owned,,,26 mins,16 Sep 22,,16 Sep 22
Train Sim World 3,https://www.trueachievements.com/game/Train-Sim-World-3/achievements,xbox-one,"10 / 3,431","10 / 1,000",1 / 14,Owned,,,23 mins,16 Sep 22,,16 Sep 22
Gears of War 2,https://www.trueachievements.com/game/Gears-of-War-2/achievements,xbox-360,"268 / 1,895","230 / 1,000",20 / 50,Owned,,,,27 Jul 20,,08 Sep 22
Gears of War: Ultimate Edition,https://www.trueachievements.com/game/Gears-of-War-Ultimate-Edition/achievements,xbox-one,"901 / 3,395","640 / 1,250",31 / 56,Owned,,,,03 Nov 18,,02 Sep 22
Gears Tactics,https://www.trueachievements.com/game/Gears-Tactics/achievements,xbox-one,"22 / 8,558","20 / 1,000",3 / 50,Owned,,,38 mins,23 Aug 22,,23 Aug 22
Aliens vs. Predator,https://www.trueachievements.com/game/Aliens-vs-Predator/achievements,xbox-360,"71 / 3,145","60 / 1,000",4 / 50,Owned,,,,21 Dec 16,,14 Aug 22
Call of Duty: Black Ops,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops/achievements,xbox-360,"102 / 1,891","65 / 1,000",5 / 50,Owned,,,,21 Oct 16,,09 Aug 22
Adventure Time: Pirates of the Enchiridion,https://www.trueachievements.com/game/Adventure-Time-Pirates-of-the-Enchiridion/achievements,xbox-one,"110 / 2,360","85 / 1,000",6 / 36,Owned,,,1 hr 36 mins,11 Mar 19,,05 Aug 22
PowerWash Simulator,https://www.trueachievements.com/game/PowerWash-Simulator/achievements,xbox-one,"83 / 2,879","50 / 1,000",3 / 40,Owned,,,3 hrs 40 mins,22 Jul 22,,30 Jul 22
Rec Room,https://www.trueachievements.com/game/Rec-Room/achievements,xbox-one,"50 / 4,198","50 / 1,000",1 / 10,Owned,,,47 mins,13 Jul 22,,13 Jul 22
Paladins: Champions of the Realm,https://www.trueachievements.com/game/Paladins-Champions-of-the-Realm/achievements,xbox-one,"448 / 3,615","335 / 1,205",10 / 35,Owned,,,5 hrs 34 mins,20 May 17,,12 Jul 22
