game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Cars 2: The Video Game,https://www.trueachievements.com/game/Cars-2/achievements,xbox-360,"503 / 2,313","300 / 1,000",16 / 50,Owned,,,,01 Apr 18,,04 May 23
Tekken 6,https://www.trueachievements.com/game/Tekken-6/achievements,xbox-360,"582 / 2,034","385 / 1,000",24 / 50,Owned,,,,02 Jan 20,,02 May 23
Super Street Fighter IV,https://www.trueachievements.com/game/Super-Street-Fighter-4/achievements,xbox-360,"139 / 4,859","80 / 1,000",8 / 50,Owned,,,,25 Dec 18,,01 May 23
The Walking Dead (Xbox 360),https://www.trueachievements.com/game/The-Walking-Dead-Xbox-360/achievements,xbox-360,41 / 110,40 / 100,4 / 8,Owned,Playing now,,,29 Apr 23,,30 Apr 23
The Walking Dead: Season Two (Xbox 360),https://www.trueachievements.com/game/The-Walking-Dead-Season-Two-Xbox-360/achievements,xbox-360,30 / 104,30 / 100,3 / 8,Owned,Playing now,,,30 Apr 23,,30 Apr 23
Guilty Gear -Strive-,https://www.trueachievements.com/game/Guilty-Gear-Strive/achievements,xbox-one,"525 / 4,387","250 / 1,000",10 / 38,Owned,Playing now,,9 hrs 34 mins,10 Mar 23,,09 Apr 23
Yakuza 0,https://www.trueachievements.com/game/Yakuza-0/achievements,xbox-one,"487 / 4,694","255 / 1,000",17 / 55,Owned,,,21 hrs 27 mins,20 Mar 20,,06 Apr 23
FIFA 22,https://www.trueachievements.com/game/FIFA-22/achievements,xbox-series-x-s,"398 / 3,748","195 / 1,000",7 / 37,Owned,,,72 hrs 13 mins,07 Aug 22,,29 Mar 23
Devil May Cry 5,https://www.trueachievements.com/game/Devil-May-Cry-5/achievements,xbox-one,"277 / 7,202","170 / 1,000",17 / 48,Owned,Playing now,,11 hrs 40 mins,15 Mar 23,,25 Mar 23
Sid Meier's Civilization VI,https://www.trueachievements.com/game/Civilization-VI/achievements,xbox-one,"218 / 4,847","145 / 1,000",10 / 39,Owned,Playing now,,12 hrs 1 min,18 Mar 23,,19 Mar 23
