game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
MLB The Show 23,https://www.trueachievements.com/game/MLB-The-Show-23/achievements,xbox-one,"690 / 2,586","410 / 1,000",10 / 25,Owned,Playing now,,35 hrs 41 mins,16 Apr 23,,30 Apr 23
Far Cry New Dawn,https://www.trueachievements.com/game/Far-Cry-New-Dawn/achievements,xbox-one,"276 / 1,526","240 / 1,000",16 / 50,Owned,,,8 hrs 49 mins,11 Aug 22,,16 Apr 23
Terraria,https://www.trueachievements.com/game/Terraria/achievements,xbox-one,"1,209 / 3,691","610 / 1,090",18 / 33,Owned,,,94 hrs 41 mins,19 Oct 19,,22 Mar 23
Hell Let Loose,https://www.trueachievements.com/game/Hell-Let-Loose/achievements,xbox-series-x-s,"225 / 3,604","155 / 1,000",11 / 40,Owned,,,156 hrs 23 mins,12 Jun 22,,20 Mar 23
Chivalry 2,https://www.trueachievements.com/game/Chivalry-2/achievements,xbox-one,"245 / 3,587","140 / 1,000",8 / 41,Owned,,,8 hrs 43 mins,10 Dec 21,,07 Nov 22
Overwatch 2,https://www.trueachievements.com/game/Overwatch/achievements,xbox-one,"138 / 2,168","90 / 1,030",5 / 61,Owned,,,10 hrs 38 mins,22 Aug 20,,24 Oct 22
Call of Duty: Modern Warfare II,https://www.trueachievements.com/game/Call-of-Duty-Modern-Warfare-II/achievements,xbox-one,"222 / 2,453","160 / 1,000",3 / 24,Owned,,,180 hrs 32 mins,22 Oct 22,,23 Oct 22
Assassin's Creed Odyssey,https://www.trueachievements.com/game/Assassins-Creed-Odyssey/achievements,xbox-one,"774 / 1,617","565 / 1,000",31 / 50,Owned,,,84 hrs 52 mins,25 Dec 20,,21 Sep 22
Stardew Valley,https://www.trueachievements.com/game/Stardew-Valley/achievements,xbox-one,"166 / 3,166","130 / 1,000",11 / 40,Owned,,,35 hrs 5 mins,04 Aug 22,,15 Aug 22
Far Cry 5,https://www.trueachievements.com/game/Far-Cry-5/achievements,xbox-one,"801 / 1,810","595 / 1,000",24 / 50,Owned,,,23 hrs 54 mins,18 Jul 22,,11 Aug 22
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"1,415 / 5,312","875 / 2,450",47 / 105,Owned,,,142 hrs 47 mins,08 Dec 19,,04 Aug 22
MLB The Show 22,https://www.trueachievements.com/game/MLB-The-Show-22/achievements,xbox-one,"1,342 / 1,919","740 / 1,000",19 / 25,Owned,,,74 hrs 57 mins,09 Apr 22,,02 Aug 22
MultiVersus,https://www.trueachievements.com/game/MultiVersus/achievements,xbox-one,"15 / 5,210","15 / 1,000",1 / 28,Owned,,,1 hr 10 mins,02 Aug 22,,02 Aug 22
Apex Legends,https://www.trueachievements.com/game/Apex-Legends/achievements,xbox-one,"1,004 / 1,430","775 / 1,000",10 / 12,Owned,,,229 hrs 17 mins,27 Nov 19,,02 Aug 22
Battlefield 1943,https://www.trueachievements.com/game/Battlefield-1943/achievements,xbox-360,21 / 256,20 / 200,1 / 12,Owned,,,,25 Jul 22,,25 Jul 22
Fall Guys,https://www.trueachievements.com/game/Fall-Guys-Ultimate-Knockout/achievements,xbox-one,"105 / 2,661","90 / 1,000",9 / 34,Owned,,,2 hrs 51 mins,11 Jul 22,,17 Jul 22
LEGO Star Wars: The Skywalker Saga,https://www.trueachievements.com/game/LEGO-Star-Wars-The-Skywalker-Saga/achievements,xbox-one,"250 / 3,255","170 / 1,000",11 / 45,Owned,,,5 hrs 17 mins,14 Jun 22,,01 Jul 22
Red Dead Redemption 2,https://www.trueachievements.com/game/Red-Dead-Redemption-2/achievements,xbox-one,"900 / 3,836","445 / 1,000",25 / 51,Owned,,,198 hrs 25 mins,03 Aug 20,,03 Jun 22
For Honor,https://www.trueachievements.com/game/For-Honor/achievements,xbox-one,"146 / 2,635","100 / 1,000",10 / 54,Owned,,,19 hrs 28 mins,12 Jun 21,,28 May 22
Insurgency: Sandstorm,https://www.trueachievements.com/game/Insurgency-Sandstorm/achievements,xbox-one,"842 / 3,070","410 / 1,000",14 / 30,Owned,,,58 hrs 5 mins,25 Dec 21,,24 May 22
