game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
MONOPOLY Plus,https://www.trueachievements.com/game/MONOPOLY-Plus/achievements,xbox-one,"104 / 1,349","90 / 1,000",3 / 15,Owned,Playing now,,,14 May 23,,14 May 23
WWE 2K18,https://www.trueachievements.com/game/WWE-2K18/achievements,xbox-one,"129 / 3,225","95 / 1,000",5 / 51,Owned,Playing now,,15 hrs 34 mins,31 Mar 23,,07 Apr 23
Tom Clancy's Rainbow Six Siege,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Siege/achievements,xbox-one,"702 / 1,486","530 / 1,000",29 / 48,Owned,,,55 hrs 51 mins,04 Sep 21,,30 Dec 22
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"207 / 2,505","170 / 1,000",14 / 53,Owned,Playing now,,20 hrs 53 mins,19 Dec 22,,26 Dec 22
High On Life,https://www.trueachievements.com/game/High-On-Life/achievements,xbox-one,"21 / 2,407","20 / 1,000",1 / 32,Owned,Playing now,,30 mins,24 Dec 22,,24 Dec 22
Forza Horizon 4,https://www.trueachievements.com/game/Forza-Horizon-4/achievements,xbox-one,"10 / 2,360","10 / 1,000",1 / 55,Owned,Playing now,,33 mins,24 Dec 22,,24 Dec 22
LEGO Star Wars: The Skywalker Saga,https://www.trueachievements.com/game/LEGO-Star-Wars-The-Skywalker-Saga/achievements,xbox-one,"10 / 3,221","10 / 1,000",1 / 45,Owned,Playing now,,38 mins,21 Dec 22,,21 Dec 22
Hello Neighbor 2,https://www.trueachievements.com/game/Hello-Neighbor-2/achievements,xbox-one,"35 / 1,761","35 / 1,000",1 / 14,Owned,Playing now,,22 mins,21 Dec 22,,21 Dec 22
House Flipper,https://www.trueachievements.com/game/House-Flipper/achievements,xbox-one,"5 / 3,714","5 / 1,000",1 / 23,Owned,Playing now,,1 hr 2 mins,20 Dec 22,,20 Dec 22
WWE 2K22 (Xbox One),https://www.trueachievements.com/game/WWE-2K22-Xbox-One/achievements,xbox-one,"101 / 2,860","70 / 1,000",5 / 54,Owned,Playing now,,3 hrs 57 mins,19 Dec 22,,19 Dec 22
Fishing Planet,https://www.trueachievements.com/game/Fishing-Planet/achievements,xbox-one,"20 / 31,579","20 / 1,000",1 / 17,Owned,Playing now,,10 hrs 38 mins,06 Nov 22,,06 Nov 22
