game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Minecraft: Xbox One Edition,https://www.trueachievements.com/game/Minecraft-Xbox-One-Edition/achievements,xbox-one,"2,190 / 4,882","1,090 / 1,845",54 / 81,Owned,,,63 hrs 14 mins,21 Jun 18,,29 Apr 23
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"327 / 3,698","265 / 1,750",17 / 79,Owned,Playing now,,72 hrs 17 mins,05 Nov 18,,21 Apr 23
Inops,https://www.trueachievements.com/game/Inops/achievements,xbox-one,"1,293 / 3,058","600 / 1,000",11 / 20,Owned,Playing now,,3 hrs 32 mins,08 Apr 23,,21 Apr 23
Opus Castle,https://www.trueachievements.com/game/Opus-Castle/achievements,xbox-one,"1,274 / 1,594","910 / 1,000",37 / 39,Owned,Playing now,,2 hrs 26 mins,18 Apr 23,,18 Apr 23
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"1,084 / 4,530","390 / 1,250",24 / 60,Owned,,,111 hrs 5 mins,02 Feb 22,,16 Apr 23
Minecraft (Windows),https://www.trueachievements.com/game/Minecraft-Windows-10/achievements,windows,"104 / 1,595",95 / 830,6 / 44,Owned,Playing now,,22 hrs 13 mins,10 Apr 23,,10 Apr 23
Fishing Planet,https://www.trueachievements.com/game/Fishing-Planet/achievements,xbox-one,"20 / 32,677","20 / 1,000",1 / 17,Owned,Playing now,,19 mins,08 Apr 23,,08 Apr 23
Super Animal Royale,https://www.trueachievements.com/game/Super-Animal-Royale/achievements,xbox-one,"20 / 3,128","20 / 1,000",1 / 13,Owned,Playing now,,28 mins,08 Apr 23,,08 Apr 23
Session: Skate Sim,https://www.trueachievements.com/game/Session/achievements,xbox-one,"10 / 4,514","10 / 1,000",1 / 48,Owned,Playing now,,18 hrs 36 mins,07 Apr 23,,07 Apr 23
Life is Strange 2,https://www.trueachievements.com/game/Life-Is-Strange-2/achievements,xbox-one,"1,352 / 1,352","1,000 / 1,000",47 / 47,Owned,,,27 hrs 49 mins,07 Jan 22,15 Jan 23,15 Jan 23
Supraland,https://www.trueachievements.com/game/Supraland/achievements,xbox-one,"275 / 2,983","160 / 1,000",15 / 59,Owned,Playing now,,4 hrs 45 mins,29 Jul 22,,13 Aug 22
Hollow Knight: Voidheart Edition,https://www.trueachievements.com/game/Hollow-Knight/achievements,xbox-one,"10 / 4,025","10 / 1,000",2 / 63,Owned,Playing now,,6 hrs 45 mins,31 Jul 22,,01 Aug 22
A Way Out,https://www.trueachievements.com/game/A-Way-Out/achievements,xbox-one,"1,736 / 1,736","1,000 / 1,000",14 / 14,Owned,Playing now,,8 hrs 38 mins,26 Jul 22,30 Jul 22,30 Jul 22
My Friend Pedro,https://www.trueachievements.com/game/My-Friend-Pedro/achievements,xbox-one,"1,211 / 5,802","625 / 1,000",26 / 30,Owned,Playing now,,6 hrs 27 mins,25 Jul 22,,28 Jul 22
Undertale,https://www.trueachievements.com/game/Undertale/achievements,xbox-one,"42 / 2,290","40 / 1,000",2 / 21,Owned,Playing now,,1 hr 58 mins,27 Jul 22,,27 Jul 22
