game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Forza Horizon 5,https://www.trueachievements.com/game/Forza-Horizon-5/achievements,xbox-one,"794 / 3,695","460 / 1,475",29 / 80,Owned,,,67 hrs 24 mins,08 Nov 21,,30 Aug 22
Forza Horizon 4,https://www.trueachievements.com/game/Forza-Horizon-4/achievements,xbox-one,"5,154 / 10,243","2,120 / 3,450",112 / 169,Owned,,,140 hrs 42 mins,16 Sep 20,,05 Sep 21
Microsoft Flight Simulator,https://www.trueachievements.com/game/Microsoft-Flight-Simulator/achievements,xbox-series-x-s,"75 / 12,807","35 / 1,000",3 / 43,Owned,,,12 hrs 17 mins,20 Aug 21,,21 Aug 21
NieR: Automata BECOME AS GODS Edition (Windows),https://www.trueachievements.com/game/NieR-Automata-Windows/achievements,windows,"54 / 1,996","45 / 1,000",3 / 48,Owned,,,2 hrs 5 mins,12 Aug 21,,12 Aug 21
Splitgate,https://www.trueachievements.com/game/Splitgate/achievements,xbox-one,"653 / 6,907","375 / 1,000",13 / 30,Owned,,,4 hrs 0 mins,26 Jul 21,,10 Aug 21
Terraria,https://www.trueachievements.com/game/Terraria/achievements,xbox-one,"28 / 3,258","25 / 1,000",1 / 30,Owned,,,1 hr 12 mins,27 Jul 21,,27 Jul 21
NBA 2K21 (Xbox One),https://www.trueachievements.com/game/NBA-2K21-Xbox-One/achievements,xbox-one,"848 / 4,342","460 / 1,000",25 / 50,Owned,,,252 hrs 43 mins,25 Apr 21,,02 Jul 21
Payday 2: Crimewave Edition,https://www.trueachievements.com/game/Payday-2-Crimewave-Edition/achievements,xbox-one,"15 / 6,722","15 / 1,000",1 / 42,Owned,,,36 mins,12 Jun 21,,12 Jun 21
Skate 3,https://www.trueachievements.com/game/Skate-3/achievements,xbox-360,"85 / 3,511","70 / 1,000",2 / 47,Owned,,,,26 Apr 21,,26 Apr 21
Call of Duty: Black Ops Cold War,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops-Cold-War/achievements,xbox-one,"1,269 / 2,549","615 / 1,000",29 / 44,Owned,,,289 hrs 27 mins,27 Dec 20,,12 Apr 21
DayZ,https://www.trueachievements.com/game/DayZ/achievements,xbox-one,"20 / 3,367","20 / 1,000",1 / 13,Owned,,,33 mins,11 Apr 21,,11 Apr 21
Minecraft (Windows),https://www.trueachievements.com/game/Minecraft-Windows-10/achievements,windows,"799 / 4,049","445 / 1,755",23 / 80,Owned,,,8 hrs 1 min,31 Jan 21,,10 Apr 21
Minecraft,https://www.trueachievements.com/game/Minecraft/achievements,xbox-one,"4,799 / 5,581","2,270 / 2,550",100 / 109,Owned,,,198 hrs 6 mins,23 May 20,,05 Apr 21
MONOPOLY Plus,https://www.trueachievements.com/game/MONOPOLY-Plus/achievements,xbox-one,"774 / 1,349","590 / 1,000",9 / 15,Owned,,,,21 Feb 21,,21 Feb 21
Astroneer,https://www.trueachievements.com/game/Astroneer/achievements,xbox-one,"26 / 3,619","20 / 1,000",2 / 54,Owned,,,34 mins,17 Feb 21,,17 Feb 21
theHunter: Call of the Wild,https://www.trueachievements.com/game/theHunter-Call-of-the-Wild/achievements,xbox-one,"72 / 9,251","45 / 1,000",4 / 48,Owned,,,41 mins,08 Feb 21,,08 Feb 21
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"1,145 / 7,900","620 / 1,750",33 / 77,Owned,,,564 hrs 58 mins,09 Sep 18,,19 Jan 21
Rec Room,https://www.trueachievements.com/game/Rec-Room/achievements,xbox-one,"1,046 / 4,162","700 / 1,000",8 / 10,Owned,,,6 hrs 57 mins,04 Jan 21,,08 Jan 21
Ace Combat 7: Skies Unknown,https://www.trueachievements.com/game/ACE-COMBAT-7-Skies-Unknown/achievements,xbox-one,"5 / 7,403","5 / 1,000",1 / 49,Owned,,,26 mins,27 Dec 20,,27 Dec 20
FIFA 21 (Xbox One),https://www.trueachievements.com/game/FIFA-21-Xbox-One/achievements,xbox-one,"22 / 2,885","15 / 1,000",1 / 36,Owned,,,32 mins,13 Dec 20,,13 Dec 20
Mirror's Edge Catalyst,https://www.trueachievements.com/game/Mirrors-Edge-Catalyst/achievements,xbox-one,"50 / 3,411","45 / 1,000",3 / 49,Owned,,,,13 Dec 20,,13 Dec 20
Rocket League,https://www.trueachievements.com/game/Rocket-League/achievements,xbox-one,"3,884 / 3,931","2,175 / 2,200",76 / 77,Owned,,,268 hrs 59 mins,07 Oct 16,,24 Oct 20
Hyper Scape,https://www.trueachievements.com/game/Hyper-Scape/achievements,xbox-one,"2,315 / 3,457","800 / 1,000",12 / 14,Owned,,,53 hrs 58 mins,11 Aug 20,,07 Oct 20
DOOM Eternal,https://www.trueachievements.com/game/Doom-Eternal/achievements,xbox-one,"54 / 2,280","53 / 1,000",2 / 33,Owned,,,45 mins,03 Oct 20,,03 Oct 20
Dead by Daylight,https://www.trueachievements.com/game/Dead-by-Daylight/achievements,xbox-one,"11 / 2,883","10 / 1,000",1 / 61,Owned,,,35 mins,26 Sep 20,,26 Sep 20
Rogue Company,https://www.trueachievements.com/game/Rogue-Company/achievements,xbox-one,"721 / 1,977","550 / 1,000",14 / 20,Owned,,,15 hrs 31 mins,02 Aug 20,,29 Aug 20
Brawlhalla,https://www.trueachievements.com/game/Brawlhalla/achievements,xbox-one,"45 / 3,946","30 / 1,000",2 / 39,Owned,,,35 mins,06 Aug 20,,06 Aug 20
Destiny 2,https://www.trueachievements.com/game/Destiny-2/achievements,xbox-one,"122 / 1,626","100 / 1,000",2 / 13,Owned,,,3 hrs 30 mins,18 Jul 20,,18 Jul 20
Darwin Project,https://www.trueachievements.com/game/Darwin-Project/achievements,xbox-one,"141 / 4,654","100 / 1,000",2 / 14,Owned,,,2 hrs 46 mins,02 Feb 20,,22 May 20
Batman: The Telltale Series,https://www.trueachievements.com/game/BATMAN--The-Telltale-Series/achievements,xbox-one,20 / 224,20 / 200,1 / 6,Owned,,,46 mins,21 May 20,,21 May 20
Trove,https://www.trueachievements.com/game/Trove/achievements,xbox-one,"25 / 6,241","20 / 1,000",2 / 24,Owned,,,2 hrs 41 mins,21 May 20,,21 May 20
Fortnite,https://www.trueachievements.com/game/Fortnite/achievements,xbox-one,"2,054 / 6,073","780 / 1,000",40 / 45,Owned,,,3996 hrs 44 mins,02 Jul 18,,11 May 20
SUPERHOT,https://www.trueachievements.com/game/Superhot/achievements,xbox-one,"182 / 5,717","140 / 1,000",7 / 25,Owned,,,2 hrs 57 mins,24 Mar 18,,10 Apr 20
Assassin's Creed Syndicate,https://www.trueachievements.com/game/Assassins-Creed-Syndicate/achievements,xbox-one,"41 / 1,928","40 / 1,000",2 / 49,Owned,,,,28 Apr 18,,10 Apr 20
HITMAN,https://www.trueachievements.com/game/HITMAN/achievements,xbox-one,121 / 665,95 / 300,7 / 17,Owned,,,,02 Apr 20,,02 Apr 20
Tom Clancy's Rainbow Six Siege,https://www.trueachievements.com/game/Tom-Clancys-Rainbow-Six-Siege/achievements,xbox-one,"1,467 / 1,487","990 / 1,000",47 / 48,Owned,,,526 hrs 5 mins,29 Nov 18,,20 Mar 20
Tom Clancy's The Division 2,https://www.trueachievements.com/game/Tom-Clancys-The-Division-2/achievements,xbox-one,"6 / 2,267","5 / 1,000",1 / 42,Owned,,,3 hrs 5 mins,17 Feb 20,,17 Feb 20
Untitled Goose Game,https://www.trueachievements.com/game/Untitled-Goose-Game/achievements,xbox-one,"81 / 2,256","70 / 1,000",1 / 25,Owned,,,1 hr 0 mins,09 Feb 20,,09 Feb 20
ROBLOX,https://www.trueachievements.com/game/ROBLOX/achievements,xbox-one,"691 / 1,797","550 / 1,000",8 / 11,Owned,,,15 hrs 33 mins,31 Aug 16,,04 Feb 20
Apex Legends,https://www.trueachievements.com/game/Apex-Legends/achievements,xbox-one,"1,430 / 1,430","1,000 / 1,000",12 / 12,Owned,,,652 hrs 26 mins,07 Feb 19,21 Jan 20,21 Jan 20
Anthem,https://www.trueachievements.com/game/Anthem/achievements,xbox-one,"65 / 2,874","60 / 1,000",2 / 46,Owned,,,7 hrs 8 mins,19 Nov 19,,19 Nov 19
Halo 5: Guardians,https://www.trueachievements.com/game/Halo-5-Guardians/achievements,xbox-one,"102 / 2,482","90 / 1,000",9 / 65,Owned,,,3 hrs 15 mins,24 Mar 18,,15 Nov 19
Paladins: Champions of the Realm,https://www.trueachievements.com/game/Paladins-Champions-of-the-Realm/achievements,xbox-one,"738 / 3,615","470 / 1,205",11 / 35,Owned,,,4 hrs 15 mins,01 Oct 18,,04 Nov 19
Vigor,https://www.trueachievements.com/game/Vigor/achievements,xbox-one,"66 / 4,091","60 / 1,000",4 / 30,Owned,,,45 mins,04 Nov 19,,04 Nov 19
Friday the 13th: The Game,https://www.trueachievements.com/game/Friday-the-13th-The-Game/achievements,xbox-one,"45 / 8,245","40 / 1,000",4 / 52,Owned,,,1 hr 35 mins,03 Nov 19,,03 Nov 19
