game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Rogue Company,https://www.trueachievements.com/game/Rogue-Company/achievements,xbox-one,"216 / 1,977","180 / 1,000",6 / 20,Owned,,,1 hr 10 mins,01 Oct 20,,01 Oct 20
PUBG: Battlegrounds,https://www.trueachievements.com/game/PlayerUnknowns-Battlegrounds/achievements,xbox-one,"136 / 3,280","75 / 1,000",6 / 37,Owned,,,3 hrs 36 mins,20 Sep 20,,22 Sep 20
Spellbreak,https://www.trueachievements.com/game/Spellbreak/achievements,xbox-one,"604 / 3,676","500 / 1,000",6 / 11,Owned,,,1 hr 25 mins,07 Sep 20,,07 Sep 20
Minecraft Dungeons,https://www.trueachievements.com/game/Minecraft-Dungeons/achievements,xbox-one,"42 / 1,816","40 / 1,000",4 / 24,Owned,,,52 mins,31 Jul 20,,31 Jul 20
Red Dead Redemption 2,https://www.trueachievements.com/game/Red-Dead-Redemption-2/achievements,xbox-one,"32 / 3,836","30 / 1,000",2 / 51,Owned,,,9 hrs 5 mins,09 May 20,,09 May 20
Hellblade: Senua's Sacrifice,https://www.trueachievements.com/game/Hellblade-Senuas-Sacrifice/achievements,xbox-one,"1,346 / 1,632","900 / 1,000",13 / 14,Owned,,,7 hrs 20 mins,03 Feb 20,,07 Feb 20
Mortal Kombat X,https://www.trueachievements.com/game/Mortal-Kombat-X/achievements,xbox-one,"11 / 4,664","10 / 1,000",2 / 60,Owned,,,,11 Jan 20,,22 Jan 20
Gears 5,https://www.trueachievements.com/game/Gears-5/achievements,xbox-one,"23 / 4,977","20 / 1,000",2 / 68,Owned,,,1 hr 45 mins,11 Jan 20,,12 Jan 20
Grand Theft Auto V (Xbox One),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-One/achievements,xbox-one,"15 / 3,108","15 / 1,000",2 / 50,Owned,,,4 hrs 41 mins,04 Jan 20,,04 Jan 20
Apex Legends,https://www.trueachievements.com/game/Apex-Legends/achievements,xbox-one,"92 / 1,430","75 / 1,000",1 / 12,Owned,,,4 hrs 15 mins,29 Dec 19,,29 Dec 19
The Outer Worlds,https://www.trueachievements.com/game/The-Outer-Worlds/achievements,xbox-one,"46 / 2,752","45 / 1,000",2 / 48,Owned,,,50 mins,26 Dec 19,,26 Dec 19
Sea of Thieves,https://www.trueachievements.com/game/Sea-of-Thieves/achievements,xbox-one,"5 / 6,578","5 / 1,000",1 / 60,Owned,,,23 mins,01 Jul 19,,01 Jul 19
SUPERHOT (Windows),https://www.trueachievements.com/game/SUPERHOT-Windows/achievements,windows,"42 / 7,090","35 / 1,000",2 / 24,Owned,,,11 mins,29 Jun 19,,29 Jun 19
Alan Wake,https://www.trueachievements.com/game/Alan-Wake/achievements,xbox-360,"16 / 1,931","15 / 1,000",1 / 50,Owned,,,,19 Nov 17,,19 Nov 17
Grand Theft Auto V (Xbox 360),https://www.trueachievements.com/game/Grand-Theft-Auto-V-Xbox-360/achievements,xbox-360,"250 / 3,162","200 / 1,250",14 / 58,Owned,,,,24 Jul 15,,20 Sep 17
Halo: Reach,https://www.trueachievements.com/game/Halo-Reach/achievements,xbox-360,"160 / 1,609","140 / 1,000",14 / 49,Owned,,,,20 Dec 22,,19 Sep 17
Kinect Star Wars,https://www.trueachievements.com/game/Kinect-Star-Wars/achievements,xbox-360,"39 / 5,646","35 / 1,000",3 / 50,Owned,,,,20 Dec 22,,19 Sep 17
FIFA 16 (Xbox 360),https://www.trueachievements.com/game/FIFA-16-Xbox-360/achievements,xbox-360,"329 / 2,503","210 / 1,000",12 / 44,Owned,,,,30 Dec 15,,21 Jun 17
Asphalt 8: Airborne (Windows),https://www.trueachievements.com/game/Asphalt-8-Airborne-Windows-8/achievements,windows,65 / 475,55 / 200,6 / 20,Owned,,,,27 Feb 17,,27 Feb 17
Modern Combat 5: Blackout (Windows),https://www.trueachievements.com/game/Modern-Combat-5-Blackout-Windows-8/achievements,windows,"72 / 1,404",60 / 200,4 / 19,Owned,,,,27 Feb 17,,27 Feb 17
GRID 2,https://www.trueachievements.com/game/Grid-2/achievements,xbox-360,"39 / 3,381","25 / 1,000",3 / 50,Owned,,,,28 Jun 16,,31 Aug 16
Sacred Citadel,https://www.trueachievements.com/game/Sacred-Citadel/achievements,xbox-360,"10 / 1,217",10 / 400,1 / 30,Owned,,,,14 Feb 16,,14 Feb 16
